title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"2-комн. кв., 52 м2","Бишкек, Моссовет, Боконбаева/Советская",$ 45 500,3 858 400 сом,$ 875/м2,74 200 сом/м2,Добавлено 9 дней назад,Поднято 16 часов назад,94,от собственника,"панельный, 1988 г.",4 этаж из 9,,"52 м2, жилая: 32 м2, кухня: 9 м2",,106 серия,центральное,среднее,возможно подключение,adsl,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,частично меблирована,паркет,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся 2к квартира,106 серия,4 этаж не угловая,в центре города,Моссовет,все в шаговой доступности, Советская/Боконбаева, просим 45500,торг,агенства большая просьба не беспокоить
","""42.8669""","""74.6106""",https://www.house.kg/details/348615260505e72cd7cf7-91774879
"Дом, 6 и более комнат, 290 м2",Бишкек,$ 260 000,22 048 000 сом,$ 897/м2,76 028 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,329,от агента,кирпичный,,,290 м2,4 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом, кирпичный 2006 года постройки.  Ахунбаева - Белорусская.  подвалом. Дом  290 кв.м. с подвалом. 2 санузла. 6 жилых комнат, 2 холла. Центральная канализация, 3 вида отопления. Участок 4 сот. Двор брусчатка. Навес. Бассейн. Большая летняя кухня. Шикарный ремонт. Охранная сигнализация. Все подробности по тел. 0707 914 777. Цена 260 тыс долларов с мебелью
","""42.8421""","""74.625""",https://www.house.kg/details/682842960264840ac8917-28269749
"4-комн. кв., 120 м2","Бишкек, Восток-5 м-н, Чуй 36",$ 57 000,4 833 600 сом,$ 475/м2,40 280 сом/м2,Добавлено 23 дня назад,Поднято 16 часов назад,99,от собственника,"панельный, 1984 г.",9 этаж из 9,,"120 м2, жилая: 90 м2, кухня: 30 м2",,106 серия,центральное,требует ремонта,нет,adsl,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация",пустая,линолеум,3 м.,"пластиковые окна,                                             улучшенная,                                             комнаты изолированы,                                             тихий двор,                                             кладовка",,,,,"""42.8744""","""74.6302""",https://www.house.kg/details/8674195603f10b50fff04-41152314
"2-комн. кв., 52 м2","Бишкек, Асанбай м-н",$ 47 000,3 985 600 сом,$ 904/м2,76 646 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,222,от агента,кирпичный,4 этаж из 5,,52 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2-х комнатную квартиру  в мкр  Асанбае дом 46. 
Этаж 4 из 5ти. 
Квадратура 52 м2. 
105 серия. 
Квартира с ремонтом. 
Все окно заменены пластиковые. 
Межкомнатные двери тоже заменены. 
Пол паркет. 
Рядом школы ,садики, базарчики,супермаркет Народный. 
Цена 47000$. Без посредников. 
Телефон: 0700 77 84 79 ватсап, 0778 83 34 00.
","""42.8155""","""74.6292""",https://www.house.kg/details/9803876602cfd0fbf1887-84555053
"Коммерческая недвижимость, 40 м2","Бишкек, Горького 12/Советская",$ 40 000,3 392 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 16 часов назад,647,от собственника,"кирпичный, 1980 г.",,1,40 м2,1 соток,,электрическое,хорошее,возможно подключение,adsl,,,,,,,,,,,,,,,2.8 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю помещения под бизнес, юг2, 40м2, 2 кабинета, можно под стоматологию, массажный кабинет, косметологию, ногтевой сервис, магазин и других видов для бизнеса, санузел, душ, теплые полы, немецкие пластиковые окна с решеткой, бронированная дверь, есть места для парковки. Красная книга,техпаспорт
","""42.8579""","""74.6119""",https://www.house.kg/details/52398585fd0470b16ad23-51468444
"Дом, 2-комн., 33 м2",Бишкек,$ 50 000,4 240 000 сом,$ 1 515/м2,128 485 сом/м2,Добавлено 10 дней назад,Поднято 16 часов назад,66,от агента,другое,,,33 м2,5 соток,,,,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю дом по улице: Тимура Фрунзе/Гагарина район Институт Земледелия.
Участок 5 соток.
Квадратура 33 м2.
В доме 2 комнаты. Свет.Вода.
Центральная канализация.
Отопление твердое.
Цена 50000 $ торг . уместен.
Возможно варианты меняю на элитную 2-х комн.квартиру в Бишкеке.
Телефон: 0705 61 35 88, 0779 61 35 88.
","""42.8451""","""74.5564""",https://www.house.kg/details/549613960504fb6405481-14662805
"Коммерческая недвижимость, 130 м2","Бишкек, Ахунбаева Мира 80/ахунбаева",$ 110 000,9 328 000 сом,$ 846/м2,71 754 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,747,от собственника,"кирпичный, 1974 г.",,5,130 м2,130 соток,,центральное,хорошее,есть,проводной,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
коммерческое помещение,в данный момент сдаётся в аренду, 130 квадратных метров, классное местоположение, приносит хороший ежемесячный доход,все документы в порядке и на руках, торг уместен
","""42.8414""","""74.5864""",https://www.house.kg/details/7097679601019cfb8eef9-62282747
"Коммерческая недвижимость, 130 м2","Бишкек, Ахунбаева Мира 80/ахунбаева",$ 110 000,9 328 000 сом,$ 846/м2,71 754 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,749,от собственника,"кирпичный, 1974 г.",,5,130 м2,130 соток,,центральное,хорошее,есть,проводной,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
коммерческое помещение,в данный момент сдаётся в аренду, 130 квадратных метров, классное местоположение, приносит хороший ежемесячный доход,все документы в порядке и на руках, торг уместен
","""42.8414""","""74.5864""",https://www.house.kg/details/7097679601019cfb8eef9-62282747
"2-комн. кв., 62 м2","Бишкек, Джал-23 м-н (Нижний Джал)",$ 50 000,4 240 000 сом,$ 806/м2,68 387 сом/м2,Добавлено 10 дней назад,Поднято 16 часов назад,46,от агента,монолитный,8 этаж из 9,,62 м2,,106 серия,,,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю или меняю 2-х комнатную квартиру мкр Нижний Джал.
Этаж 8 из 9ти. 106 серия.
Квадратура 62 м2.
Евро. С мебелью.
Цена 50 000 $.
Меняю на квартиру в центре с большой площадью с моей доплатой.
Телефон : 0555 912 917.
","""42.8424""","""74.5647""",https://www.house.kg/details/21421160503b9c56c997-06548129
"Коммерческая недвижимость, 270 м2","Бишкек, КГУСТА, Абая/Ахунбаева",$ 270 000,22 896 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,283,от собственника,"кирпичный, 2010 г.",,1,270 м2,300 соток,,центральное,хорошее,возможно подключение,проводной,,,,,,,,,,,,"решетки на окнах,                                             домофон",,,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
п
омещение под бизнес, 270м2, 10 кабинетов, центр.комм,имеется парковка.
","""42.8409""","""74.6038""",https://www.house.kg/details/4623956017eaa49d1228-09520153
"Дом, 6 и более комнат, 270 м2","Бишкек, Алтын-Ордо ж/м, 6/Горького",$ 76 500,6 487 200 сом,$ 283/м2,24 027 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,359,от собственника,"кирпичный, 2017 г.",,3,"270 м2, жилая: 140 м2, кухня: 40 м2",5.5 соток,,без отопления,под самоотделку (псо),нет,,2 с/у и более,,,,,,нет,центральное водоснабжение,есть,магистральный,,,пустая,пробковое,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2х этажный дом, под ПСО, 6 комнат, 270м2, трехфазка, вода проведины, 5,5соток, в ж/м Алтын-Ордо по Горького, участок огорожен по периметру высоким забором,установлены хорошие, дорогие ворота. Трубы газа проведены,осталось только подключиться к ним,в подвале сейчас действующий швейный цех,дом строился под себя. Рассмотрим варианты! Торг приветствуется.
","""42.8467""","""74.6683""",https://www.house.kg/details/41835586023c7ce5fdf62-99432543
"Дом, 3-комн., 50 м2","Бишкек, Аламединский рынок, Айтматова 30/жибек жолу",$ 36 500,3 095 200 сом,$ 730/м2,61 904 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,364,от собственника,"кирпичный, 1980 г.",,1,"50 м2, жилая: 40 м2, кухня: 15 м2",4.6 соток,,на газе,среднее,есть,проводной,2 с/у и более,,,,,,септик,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             кодовый замок,                                             сигнализация,                                             домофон",частично меблирована,дерево,3 м.,"пластиковые окна,                                             гараж,                                             хозпостройки",,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаем дом р-н Аламединского рынка,
А-Атин/Ж-Жолу (ул. Айтматова) уч-4.6 сот. 3ком+кух+прих. Отопл-газ/тв. Т. /электро. Цена в руки
 $ 36500
","""42.89""","""74.6333""",https://www.house.kg/details/2074593602f6557356d33-39047790
"3-комн. кв., 104 м2","Бишкек, Джал-23 м-н (Нижний Джал) Коперника/Курчатова",$ 76 500,6 487 200 сом,$ 736/м2,62 377 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,272,от собственника,"панельный, 2015 г.",3 этаж из 5,,"104 м2, жилая: 70 м2, кухня: 11 м2",,индивид. планировка,электрическое,хорошее,нет,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,автономный,,охрана,полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             встроенная кухня,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
срочно, квартира с супер ремонтом, все остаётся, дорогущий ремонт и камин в зале,торг
","""42.8466""","""74.5641""",https://www.house.kg/details/3599535600e92bcb8df23-17057871
"Коммерческая недвижимость, 102 м2","Бишкек, Парк Ататюрк, Ахунбаева 129/Малдыбаева",$ 78 000,6 614 400 сом,$ 765/м2,64 847 сом/м2,Добавлено 8 дней назад,Поднято 16 часов назад,79,от собственника,"кирпичный, 2008 г.",,3,102 м2,3 соток,,автономное,среднее,нет,проводной,,,,,,,,,,,,решетки на окнах,,,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
продаётся не жилое помещение помещение,2-3 этаж,102.5м2 Ахунбаева/Малдыбаева торг.
","""42.8439""","""74.597""",https://www.house.kg/details/27335276051b3f02fc959-97241490
"Дом, 3-комн., 48.6 м2","Бишкек, Коганская/Курганская",$ 23 000,1 950 400 сом,$ 473/м2,40 132 сом/м2,Добавлено 2 дня назад,Поднято 16 часов назад,36,от собственника,"другое, 1984 г.",,1,"48.6 м2, жилая: 40 м2, кухня: 8 м2",2 соток,,на газе,среднее,нет,adsl,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,линолеум,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Пол дома, 3 спальных комнаты, кухня, коридор, душевая с туалетом, жилая площадь 48.6м2, Баня во дворе 22.8м2, площадь участка 2 сотки, электричество, газ, холодная вода (центральный водопровод), септик, душевая кабина и унитаз в доме, отопление газовое, котел универсальный подходит под газ и твердое топливо, можно сделать заезд для машины, в доме требуется косметический ремонт, стены 50 % соман, 50% кирпич, крыша шифер, пластиковые окна, часть мебели остаётся по договоренности с покупателем, район восточного автовокзала 23 000$
","""42.8924""","""74.6238""",https://www.house.kg/details/1681725605acda472cd63-09319959
"1-комн. кв., 32 м2","Бишкек, 6 м-н, сухэ батора/старая дорога",$ 30 500,2 586 400 сом,$ 953/м2,80 825 сом/м2,Добавлено 1 день назад,Поднято 16 часов назад,22,от собственника,"панельный, 1970 г.",4 этаж из 4,,"32 м2, жилая: 18 м2, кухня: 6 м2",,104 серия,центральное,среднее,есть,adsl,совмещенный,лоджия,деревянная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             сигнализация",частично меблирована,линолеум,3 м.,"пластиковые окна,                                             улучшенная,                                             неугловая,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся 1кв, в 6мкр по сухэ батора, торг уместен
","""42.8238""","""74.6196""",https://www.house.kg/details/4441726605b0684e1d3f4-88803402
"Дом, 4-комн., 74 м2",Бишкек,$ 39 000,3 307 200 сом,$ 527/м2,44 692 сом/м2,Добавлено 13 дней назад,Поднято 16 часов назад,155,от агента,кирпичный,,,74 м2,,,на газе,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается  кирпичный дом район Киркомстром

Участок 4.5 соток.

Квадратура дома 74 м2.

В доме 4 комнаты + кухня.

Отопление газовое, твердое топливо.

Сан узел + душевая внутри дома.

Центральная канализация.

Есть Интернет Акнет.

Встроенный кухонный гарнитур остается.

Цена 39000 $ торг . уместен.

Телефон : 0552 23 06 17, 0502 23 06 17.
","""42.8536""","""74.5379""",https://www.house.kg/details/8710141604b211c5770c3-67393933
"Дом, 4-комн., 160 м2","Бишкек, Кок-Жар м-н",$ 69 000,5 851 200 сом,$ 431/м2,36 570 сом/м2,Добавлено 15 дней назад,Поднято 16 часов назад,94,от агента,другое,,,160 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х этажный ТАУНХАУС ПСО по адресу :Кок -Жар,

ул:Алапаева ниже Магистрали, выше  Кольцевой.

Участок 2,1 соток.

Квадратура 160 м2.

Свет,вода.

Цена 69 000 $.

Возможно варианты обмена > авто, квартир.

Телефон: 0555 88 00 09,0701 90 00 00.
","""42.85""","""74.6318""",https://www.house.kg/details/97244260498629ba9fd8-18732790
"Дом, 5-комн., 130 м2",Бишкек,$ 140 000,11 872 000 сом,$ 1 077/м2,91 323 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,361,от собственника,кирпичный,,,130 м2,4.9 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается кирпичный дом по ул: Ахунбаева/Белорусская.

Участок 4.9 соток.

Квадратура 130 м2.

В доме 5 комнат + кухня.

Свежий ремонт.

Имеется 2-х этажная сауна.

Летняя кухня. Тапчан.

Тренажерный зал. Навес.

Двор брусчатка.

Цена 140 000$.

Телефон: 0707 914 777.
","""42.8423""","""74.6248""",https://www.house.kg/details/920604160234a998235a0-20183840
"1-комн. кв., 13 м2",Бишкек,$ 10 500,890 400 сом,$ 808/м2,68 492 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,621,от агента,кирпичный,5 этаж из 5,,13 м2,,малосемейка,,,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 1-комнатная квартира гостиничного типа по улице: Правда/Боконбаева.
Этаж 5 из 9ти.
Квадратура 13 м2.
Квартира со свежим ремонтом.
Сан узел общий на 4 хозяина. 
Все коммуникации центральные.
Цена 10500$ торг. уместен. 
Рядом школы #67, #11.
По шаговой доступности Мега-Комфорт.
Номер 0777 89 31 47 w/p пишите.
","""42.8656""","""74.6175""",https://www.house.kg/details/739425660181a73b53ec9-48573765
"Дом, 3-комн., 71 м2","Бишкек, Арча-Бешик ж/м",$ 35 000,2 968 000 сом,$ 493/м2,41 803 сом/м2,Добавлено 21 день назад,Поднято 16 часов назад,406,от агента,кирпичный,,,71 м2,4 соток,,на твердом топливе,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом ж/м Арча - Бешик.
Участок 4 соток.
Квадратура 71 м2.
В доме 3 комнаты + кухня.
Вода.Свет. Баня.
Очок кана.
Большой двор на 3 машин.
Двор огорожен.
Цена 35000$ торг уместен.
Телефон: 0505 08 11 72, 0709 86 04 30.
","""42.8279""","""74.5497""",https://www.house.kg/details/7264626041a31fdb14c0-89074451
"Коммерческая недвижимость, 330 м2","Бишкек, р-н Маслосырбазы по Кулатова",$ 300 000,25 440 000 сом,$ 909/м2,77 091 сом/м2,Добавлено 7 дней назад,Поднято 16 часов назад,54,от собственника,другое,,2,330 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается помещение р-н Маслосырбазы по Кулатова 2 этажное здание общ площ 330 кв м .Все коммуникации , треб косм ремонт.На каждый этаж отдельный вход , возможна продажа этажей по отдельности. Общая цена 300 000 долларов. Тел 0700 97 87 73
","""42.8595""","""74.613""",https://www.house.kg/details/645316260535a64c9c652-23424965
"2-комн. кв., 48 м2",Бишкек,$ 46 700,3 960 160 сом,$ 973/м2,82 503 сом/м2,Добавлено 7 дней назад,Поднято 16 часов назад,35,от агента,монолитный,5 этаж из 5,,48 м2,,104 серия,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно!  Продаю 2-х комнатную квартиру в районе Гоголя /Московская.

Этаж 5 из 5ти. 104 серия.

Квадратура  48.6 м2.

Квартира с ремонтом.

Частично с мебелью.

Цена 46700$.

Телефон: 0505 93 33 55.
","""42.8687""","""74.6207""",https://www.house.kg/details/919235560531954538281-12362639
"4-комн. кв., 178 м2","Бишкек, 9 м-н",$ 200 000,16 960 000 сом,$ 1 124/м2,95 281 сом/м2,Добавлено 11 дней назад,Поднято 16 часов назад,49,от агента,кирпичный,1 этаж из 5,,178 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 4-х комнатную квартиру в 9 микрорайоне. Этаж 1 из 5ти. Квадратура 178 м2. Индивидуалка. С двумя парковочными местами в подземном гараже. Цена 200 000 $. Без посредников. Телефон: 0554 370 670.
","""42.836""","""74.604""",https://www.house.kg/details/3803976604eca9d0c1340-15715589
"Дом, 4-комн., 100 м2",Бишкек,$ 33 000,2 798 400 сом,$ 330/м2,27 984 сом/м2,Добавлено 11 дней назад,Поднято 16 часов назад,200,от агента,кирпичный,,,100 м2,1 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно ! Срочно ! Срочно ! Продаю новый кирпичный дом 2 этажа ! 100 м2 , 4 комнаты + кухня + подвал ! Все удобства внутри дома ( два санузла , на первом и на втором этаже ) ! Участок 1 сотка ! Канализация ! Адрес : Орозова / Месароша ( р - н Школы Милиции ) ! Цена 33 т.$  торг ! 0708 199 579
","""42.8687""","""74.5456""",https://www.house.kg/details/9081862604dbf1958ddc8-76453973
"3-комн. кв., 63 м2","Бишкек, Восток-5 м-н",$ 59 500,5 045 600 сом,$ 944/м2,80 089 сом/м2,Добавлено 15 дней назад,Поднято 16 часов назад,64,от агента,панельный,9 этаж из 9,,63 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3-х комнатную квартиру в  Восток - 5. 
Этаж 9 из 9ти. 
Квадратура 63 м2. 
105 серия. 
Квартира с ремонтом.
Крыша не течет. 
Частично с мебелью. 
Цена 59 500 $. 
Без посредников
Телефон: 0552 49 99 97.
","""42.8727""","""74.6322""",https://www.house.kg/details/27777966049be10aa9e77-91305433
"3-комн. кв., 64 м2","Бишкек, Кызыл-Аскер ж/м, Интергельпо/Московская",$ 37 000,3 137 600 сом,$ 578/м2,49 025 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,575,от собственника,кирпичный,2 этаж из 2,,64 м2,,сталинка,центральное,среднее,возможно подключение,проводной,совмещенный,нет,бронированная,гараж,,,,,,магистральный,,,пустая,дерево,2.8 м.,"комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Квартира возле парка Фучика. Ошский рынок в шаговой доступности. Имеется 4 комната, пластиковые окна, сайдинг, утепленная снаружи, требует ремонта. Рассмотрю варианты обмена на квартиру до 70 м2 (2-3 комнатную). Авто и дом не предлагать! Гараж с погребом, около дома. Квартира теплая, все коммуникации центральные. Хорошая транспортная развязка. Рядом конечные остановки 4,2,10 троллейбусов  Небольшой торг уместен.
Тел: 0555 28 32 49, 0707 24 34 97 .
","""42.8737""","""74.5588""",https://www.house.kg/details/4691608600d8e31dd10b0-23219422
"2-комн. кв., 47.3 м2",Бишкек,$ 31 000,2 628 800 сом,$ 655/м2,55 577 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,486,от агента,кирпичный,1 этаж из 2,,47.3 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира по улице Московская/Трудовая.
Кирпичный дом.
Площадь 47,3 м2.
С капитальным ремонтом.
Отличное место положение.
Все инфраструктура  в шаговой доступности.
Тихий зеленый двор.
Есть полисадник.
Недалеко от дома расположен  кирпичный хозяйственный склад.
Цена 31 000 $.
По всем вопросам обращайтесь по тел : 0554 88 68 68, 0501 53 86 68.
Возможно варианты.
","""42.8727""","""74.5595""",https://www.house.kg/details/9248864600569c617d065-97472127
"Участок, 8 соток","Бишкек, Рухий Мурас ж/м",$ 28 000,2 374 400 сом,,,Добавлено 23 дня назад,Поднято 16 часов назад,277,от агента,,,,,8 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Прод участок 8сот, 28т$ без посредников. Рухий-Мурас по Горького, конечная маршруток 128,102. 

т.0707 188 144,  0550 405 400
","""42.8534""","""74.6968""",https://www.house.kg/details/6442616603dfa68064e92-30550119
"Дом, 4-комн., 54 м2","Бишкек, Рабочий Городок",$ 50 000,4 240 000 сом,$ 926/м2,78 519 сом/м2,Добавлено 17 дней назад,Поднято 16 часов назад,179,от агента,другое,,,54 м2,4 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю пол дома в районе Рабочий Городок.
Участок 4 соток.
Квадратура 54 м2.
В доме 4 комнаты + кухня.
Отопление газ,электричество,твердое топливо.
Баня х/п. Большой двор на 4 машин.
Рядом 3 школы, Азия Молл, Глобус и тд.
Двор огорожен, вход отдельный.
Красная книга.
Цена 55 000 $ торг. уместен .
Без посредников.
Телефон: 0553 18 58 03.
","""42.8573""","""74.5679""",https://www.house.kg/details/694598860471b672ab155-88853693
"Коммерческая недвижимость, 300 м2",Бишкек,$ 130 000,11 024 000 сом,$ 433/м2,36 747 сом/м2,Добавлено 8 дней назад,Поднято 16 часов назад,63,от собственника,,,,300 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается помещения цоколь 300 м2 раньше был спорт залом, район Ахунбаева/Малдыбаева. Отопления центральная. 2 сан узла. Душевые. Свет. Спорт зал с двумя входами. Цена 160 000 $. Телефон: 0552 514 666.
","""42.8432""","""74.5988""",https://www.house.kg/details/63454086052c7d3db3a95-09237967
"Дом, 3-комн., 63 м2",Бишкек,$ 22 000,1 865 600 сом,$ 349/м2,29 613 сом/м2,Добавлено 24 дня назад,Поднято 16 часов назад,419,от агента,кирпичный,,,63 м2,2 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается кирпичный дом в районе Красный Строитель / Боомский.

Участок 2 соток.

Квадратура 63 м2.

В доме 3 комнаты + кухня + коридор.

Газ, свет, вода.

Отопления газ, твердое топливо.

Косметический ремонт.

Сан узел на улице.

Во дворе навес, место для машины.

Забор металлический.

Рядом школа, маршрутки во всех части города.

Цена 22000$.

Телефон: 0553 97 87 07.
","""42.8963""","""74.6155""",https://www.house.kg/details/4472770603ce70b942079-28611916
"3-комн. кв., 65 м2","Бишкек, Асанбай м-н",$ 51 000,4 324 800 сом,$ 785/м2,66 535 сом/м2,Добавлено 24 дня назад,Поднято 16 часов назад,145,от агента,кирпичный,5 этаж из 5,,65 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в Асанбае.
Этаж 5 из 5ти.
Квадратура 65 м2.
105 серия.
Сан узел раздельный.
Евро ремонт.
Частично с мебелью.
Цена 51000$.
Телефон : 0552 514 666.
","""42.8187""","""74.6247""",https://www.house.kg/details/1890859603cde834b28a7-44941497
"2-комн. кв., 47 м2","Бишкек, проспект Мира/Ахунбаева",$ 39 000,3 307 200 сом,$ 830/м2,70 366 сом/м2,Добавлено 2 месяца назад,Поднято 16 часов назад,349,от собственника,кирпичный,1 этаж из 3,,47 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,удобно под бизнес,,,,"

                                    Описание от продавца                            
Продаю 2-х комнатную квартиру, проспект Мира/Ахунбаева.
Этаж 1 из 3х.
Квадратура 47 м2.
Индивидуалка.
Сан узел совмещенный.
Комнаты изолированы.
Три окно выходит проспект Мира.
Цена 39000 $.
ИДЕАЛЬНО  ПОДХОДИТ  ПОД  БИЗНЕС.
По всем вопросам обращайтесь по тел : 0552 514 666.
","""42.8303""","""74.6041""",https://www.house.kg/details/16903385ffeed701e9849-17878781
"2-комн. кв., 67 м2",Бишкек,$ 57 000,4 833 600 сом,$ 851/м2,72 143 сом/м2,Добавлено 1 месяц назад,Поднято 16 часов назад,148,от агента,кирпичный,2 этаж из 3,,67 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира Айни/Леваневского.

Этаж 2 из 3х.

Квадратура 67 м2.

Индивидуальная квартира,2017г постройки.

Евро ремонт.

Комнаты изолированы.

Сан узел раздельный.

С мебелью.

Цена 57 000 $.

Телефон: 0552 514 666, 0700 97 87 73.
","""42.8486""","""74.5715""",https://www.house.kg/details/6530006030af899c9033-19051538
"Участок, 15 соток","Бишкек, Кок-Жар ж/м",$ 75 000,6 360 000 сом,,,Добавлено 4 месяца назад,Поднято 16 часов назад,1001,от собственника,,,,,15 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю участок 15 соток, адрес:  Кок -Жар,ул: Кольбаева 10/1.
Без посредников.
Для индивидуальной стройки.
Свет, вода. Красная книга.
Цена 75 000 $.
Телефон : 0551 09 31 14, 0777 35 55 89.
","""42.8394""","""74.6376""",https://www.house.kg/details/20372505fb23c555d6740-23065830
"Дом, 3-комн., 75 м2","Бишкек, Аламединский рынок",$ 47 000,3 985 600 сом,$ 627/м2,53 141 сом/м2,Добавлено 4 дня назад,Поднято 16 часов назад,52,от агента,другое,,,75 м2,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом, район Аламединский рынок,по улице Буденного.
Участок 5 соток.,
Квадратура 75 м2.,
В доме 5 комнат + кухня + коридор
С ремонтом.
Все коммуникации., 3-х фазка.
Баня,гараж,хоз/постройки.
Цена 47000$ торг . уместен.
По всем вопросам обращайтесь по тел : 0556 70 80 96.
","""42.8897""","""74.639""",https://www.house.kg/details/7270689605845f43a42e5-25600959
"1-комн. кв., 36.5 м2","Бишкек, Кок-Жар м-н",$ 28 000,2 374 400 сом,$ 767/м2,65 052 сом/м2,Добавлено 25 дней назад,Поднято 16 часов назад,70,от агента,кирпичный,1 этаж из 5,,36.5 м2,,105 серия улучшенная,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 1-комнатную квартиру в микрорайоне Кок-Жар.
Этаж 1 из 5ти.
105 серия улучшенная.
Квадратура 36,5 м2.
Все трубы заменены.
Квартира угловая.
С внутри утеплена.
Ванное с тёплым полом.
Мебель + стиральная машина + аристон + кондиционер остается .
Без посредников.
Цена 28000 $.
Телефон: 0551 53 87 07,  0778 58 28 97 - ватсап.
","""42.8502""","""74.6316""",https://www.house.kg/details/1543131603c8862952be9-82035043
