title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 60 м2","Бишкек, Асанбай м-н 50",$ 55 000,4 664 000 сом,$ 917/м2,77 733 сом/м2,Добавлено 2 месяца назад,,334,от собственника,панельный,3 этаж из 5,,60 м2,,105 серия,центральное,хорошее,есть,проводной,раздельный,застекленный балкон,бронированная,гараж,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,ламинат,,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,,,"

                                    Описание от продавца                            
55000 $ без мебели с мебелью 60000 $
","""42.8149""","""74.6301""",https://www.house.kg/details/45675656010349bc3fe60-21941518,
"Коммерческая недвижимость, 100 м2","Бишкек, Дордой ж/м, Арктика 2",$ 17 000,1 441 600 сом,$ 170/м2,14 416 сом/м2,Добавлено 2 месяца назад,,162,от собственника,другое,,2,100 м2,,,,хорошее,,,,,,,,,,,,,,,,,,,,,,,"""42.9409""","""74.62""",https://www.house.kg/details/82743660102f781b8c17-47610339,
"Дом, 5-комн., 200 м2","Бишкек, Курганская/Ленинградская",$ 220 000,18 656 000 сом,$ 1 100/м2,93 280 сом/м2,Добавлено 6 месяцев назад,Поднято 2 месяца назад,8709,от собственника,"кирпичный, 2012 г.",,2,"200 м2, жилая: 160 м2, кухня: 20 м2",10 соток,,на газе,хорошее,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,кодовый замок,частично меблирована,ламинат,3 м.,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             гараж",нет,нет,с доплатой покупателя,"

                                    Описание от продавца                            
Продаю дом, в Отличном состоянии. 
Обмен на квартиру в ЖК Фрунзе, плюс доплата.
","""42.8911""","""74.598""",https://www.house.kg/details/38670095f6b51d6078770-73759168,
"Дом, 4-комн., 71 м2","Бишкек, Красный Строитель ж/м, Адырская",$ 35 000,2 968 000 сом,$ 493/м2,41 803 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,1341,от собственника,"кирпичный, 1970 г.",,1,"71 м2, жилая: 51 м2, кухня: 5 м2",7 соток,,смешанное,хорошее,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,автономный,,,полностью меблирована,дерево,2 м.,3 фазы,есть,,,"

                                    Описание от продавца                            
Продается кирпичный дом
МОЖНО В РАССРОЧКУ Ч/З БАНК

 
Отопл. Газ,уголь, 4 комн. , ванна, горяч. вода, 71 кв. м. , центральная канализация, есть телеф. , интернет. Двор крытый, плодов. деревья, виноград, вода артез. , баня, сарай, 7 соток, по улице ходит маршрутка. Торг уместен.Дом в нижней ала-арче.
","""42.9359""","""74.5953""",https://www.house.kg/details/20587165e513ac59883a5-98529235,
"Дом, 4-комн., 71 м2","Бишкек, Красный Строитель ж/м, Адырская 86/Советский переулок",$ 35 000,2 968 000 сом,$ 493/м2,41 803 сом/м2,Добавлено 9 месяцев назад,Поднято 2 месяца назад,750,от собственника,"кирпичный, 1970 г.",,1,"71 м2, жилая: 58 м2, кухня: 8 м2",7 соток,,на газе,хорошее,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,3 м.,,есть,есть,,"

                                    Описание от продавца                            
Частный, из красного кирпича дом, 7 соток земли, район Красного строителя. Отопл. Газ,уголь, 4 комн. , ванна, горяч. вода, 71 кв. м. , центральная канализация, есть телеф. , интернет. Двор крытый, плодов. деревья, виноград, вода артез. , баня, сарай, 7 соток. Есть красная книга, все документы в порядке. Свердловский район города Бишкек. Можно через банк под ипотеку, все соответствует требованиям. Торг уместен.Красный строитель.
","""42.9406""","""74.5922""",https://www.house.kg/details/10966005ef2ef655cfb30-84315667,
"1-комн. кв., 30 м2","Бишкек, 4 м-н",$ 33 200,2 815 360 сом,$ 1 107/м2,93 845 сом/м2,Добавлено 2 месяца назад,,197,от собственника,панельный,2 этаж из 4,,30 м2,,104 серия улучшенная,центральное,хорошее,,,,застекленный балкон,бронированная,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1 к.квартиру 104 серии  в 4 микрорайоне. 2 этаж из 4, не угловая, с ремонтом. Обращайтесь по номеру: 0553878753
","""42.8368""","""74.6258""",https://www.house.kg/details/248636601007ad6fa436-42542556,
"1-комн. кв., 30 м2","Бишкек, 6 м-н",$ 34 200,2 900 160 сом,$ 1 140/м2,96 672 сом/м2,Добавлено 2 месяца назад,,157,от собственника,панельный,3 этаж из 4,,30 м2,,104 серия улучшенная,центральное,хорошее,,,,лоджия,бронированная,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1 к.квартиру 104 улушенной серии с хорошим ремонтом. Лоджия расширена. 3 этаж из 4, не угловая. Адрес: 6 мкр, по старой дороге. Развитая инфраструктура, рядом есть все.
","""42.8221""","""74.6249""",https://www.house.kg/details/207121560100674e23cf4-91469540,
"4-комн. кв., 118 м2","Бишкек, Панфилова/Фрунзе",$ 145 000,12 296 000 сом,$ 1 229/м2,104 203 сом/м2,Добавлено 2 месяца назад,,198,от собственника,кирпичный,7 этаж из 10,,118 м2,,индивид. планировка,центральное,евроремонт,возможно подключение,,2 с/у и более,,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             сигнализация,                                             охрана,                                             видеонаблюдение,                                             консьерж",полностью меблирована,ламинат,,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 4х комн. квартиру (с техникой и частично мебелью) по адр. Панфилова\Фрунзе
Застройщик Борсан
 дизайнерский, продуманный до мелочей ремонт. Использованы качественные материалы, сантехника и фурнитура. 
Огороженный двор, охрана, детская площадка. Рядом школы, садики, поликлиника, парк Панфилова, сквер, места для прогулок, супермаркеты.
Квартира ооочень тёплая, окна выходят на север\юг.
Тёплый пол под плиткой и в маленькой детской. Кондиционеры зима\лето. Бойлер на 100 литров.
Не агентство
Есть 2 места в паркинге. Цена договорная.
","""42.8827""","""74.6007""",https://www.house.kg/details/7203620600ffc91e31a77-45507938,
"1-комн. кв., 50 м2","Бишкек, Сухэ Батора/Южная магистраль",$ 31 000,2 628 800 сом,$ 620/м2,52 576 сом/м2,Добавлено 2 месяца назад,,196,от собственника,"кирпичный, 2021 г.",2 этаж из 12,,50 м2,,элитка,на газе,под самоотделку (псо),,,,балкон,,паркинг,,,,,,магистральный,,,,,3 м.,,нет,есть,,,"""42.8212""","""74.6122""",https://www.house.kg/details/3253924600ff8bc43a983-01203633,
"Участок, 8 соток","Бишкек, Тимура Фрунзе 41/Кузбасская",$ 150 000,12 720 000 сом,,,Добавлено 2 месяца назад,,185,от собственника,,,,,8 соток,,,,,,,,,,"свет,                                             газ,                                             вода,                                             канализация",в городе,,,,,,,,,,удобно под коммерцию,нет,нет,обмен не предлагать,,"""42.8574""","""74.5359""",https://www.house.kg/details/6203570600ff5988e46f4-29720516,
"Дом, 3-комн., 80 м2","Бишкек, Ак-Бата ж/м, 17",$ 50 000,4 240 000 сом,$ 625/м2,53 000 сом/м2,Добавлено 2 месяца назад,,174,от собственника,другое,,1,"80 м2, жилая: 80 м2, кухня: 80 м2",6 соток,,без отопления,хорошее,,,,,,,,,,,,,,,,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
продаю дом участок 6 соток угловой новый ремонт
","""42.9616""","""74.6143""",https://www.house.kg/details/1797504600ff336edeb99-86394722,
"Дом, свободная планировка, 160 м2","Бишкек, 12 м-н",$ 55 000,4 664 000 сом,$ 344/м2,29 150 сом/м2,Добавлено 2 месяца назад,,385,от агента,кирпичный,,,160 м2,3 соток,,,под самоотделку (псо),,,,,,,,,,центральное водоснабжение,есть,возможно подключение,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся дом под ПСО района АУЦА напротив 12 мкрн
","""42.8098""","""74.6387""",https://www.house.kg/details/9513273600ff3010e1213-57280135,
"Участок, 5 соток","Бишкек, Пишпек ж/м, Репина/Ахунбаева/Гагарина",$ 55 000,4 664 000 сом,,,Добавлено 2 месяца назад,,216,от агента,,,,,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,,"""42.8601""","""74.5502""",https://www.house.kg/details/7594244600ff1d7cfd008-22869974,
"Дом, 6 и более комнат, 80 м2","Бишкек, Пишпек ж/м, Репина/Ахунбаева/Гагарина",$ 60 000,5 088 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 2 месяца назад,,205,от агента,другое,,1,80 м2,6 соток,,,среднее,,,,,,,,,,центральное водоснабжение,есть,магистральный,,,,,,,,,,,"""42.8489""","""74.5514""",https://www.house.kg/details/2768102600ff166cea3d1-47509904,
"Дом, 6 и более комнат, 250 м2",Бишкек,$ 150 000,12 720 000 сом,$ 600/м2,50 880 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,422,от собственника,"другое, 2002 г.",,2,250 м2,10 соток,,смешанное,евроремонт,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,паркет,3 м.,"бассейн,                                             сад,                                             хозпостройки,                                             3 фазы",нет,нет,обмен не предлагать,,"""42.8622""","""74.6408""",https://www.house.kg/details/23545015fd8d8d3997260-15780366,
"3-комн. кв., 66 м2","Бишкек, Чуйкова/Тыныстанова",$ 57 000,4 833 600 сом,$ 864/м2,73 236 сом/м2,Добавлено 2 месяца назад,,147,от агента,кирпичный,1 этаж из 5,,66 м2,,индивид. планировка,центральное,хорошее,,,раздельный,,,,,,,,,магистральный,,"домофон,                                             кодовый замок",,ламинат,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продам 3х ком кввртиру, 
все коммуникации центральные
Сквозная ! 66м2+2лоджии
Кирпичный теплый дом

Заходи и живи)))

57000$

0552 22 72 72

0502 22 72 72
","""42.8648""","""74.6095""",https://www.house.kg/details/3752018600fe86d31cf32-84185293,
"3-комн. кв., 134 м2","Бишкек, пр. Мира 299/7",$ 124 620,10 567 776 сом,$ 930/м2,78 864 сом/м2,Добавлено 2 месяца назад,,724,от собственника,"монолитный, 2020 г.",5 этаж из 12,,134 м2,,элитка,на газе,под самоотделку (псо),,,,,,,,,,,,магистральный,,,,,3.2 м.,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся ❗️ 3-комнатная квартира в ЖК ""Дипломат""          

Площадь: 134 кв.м (м2)                        

Этаж: 5/12 этаж.                                          

Застройщик: РОЯЛКОНСТРАКШН,                          

📍Адрес: на углу проспекта Ч.Айтматова и ул. Ы.Абдрахманова

🔺Южная часть города!                                                

Завершение обьекта: 1 квартал 2020 года готовый дом

Высота потлков 3.1 метра!!!                            

Юридически чист 100%!!!!

Тех пасспорт на руках!!!                                                          

📌В комплексе предусмотрены охрана, детская и спортивная площадки.                                              

✅Учтены все пожелания современного городского жителя: поселившись в ЖК «Дипломат», Вы получаете в свое распоряжение всю развитую социальную инфраструктуру - детские сады, школы, медицинские учреждения.                                             

⭕️930$ за м2❗️
","""42.8228""","""74.5841""",https://www.house.kg/details/3515843600fe70836c3a3-22453918,
"Участок, 190 соток",Бишкек,$ 4 500 000,381 600 000 сом,,,Добавлено 8 месяцев назад,Поднято 2 месяца назад,684,от агента,,,,,190 соток,,,,,,,,,,"свет,                                             газ,                                             отопление,                                             канализация,                                             вода",в городе,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Участок 1,9 га в районе ГорГаи
Красная книга 
Все коммункации
Пдп и назначение многоэтажный дом

Звоните 0777414445
","""42.8553""","""74.6256""",https://www.house.kg/details/82462965f1e814d6534e5-75838589,
"Участок, 6 соток","Бишкек, Токомбаева/Каралаева",$ 77 000,6 529 600 сом,,,Добавлено 8 месяцев назад,Поднято 2 месяца назад,1142,от агента,,,,,6 соток,,,,,,,,,,"газ,                                             вода",в городе,,,,,,,,,,,,,,"

                                    Описание от продавца                            
12-мкр, 
6 сотук , кызыл китеп
бардык коммуникациялар бар

Магистральдан ~100 метр
 
Баасы келишимдүү

тел/вотсап 0777414445

#ауца #ортосай #асанбай #ницца #12мкр #участокауца #участокортосай #магистраль #совмин #участок12мкр
","""42.8112""","""74.6421""",https://www.house.kg/details/412065f2e488fbf68c7-18355984,
"2-комн. кв., 70 м2","Бишкек, Улан-2 м-н",$ 46 500,3 943 200 сом,$ 664/м2,56 331 сом/м2,Добавлено 2 месяца назад,,1267,от собственника,панельный,9 этаж из 9,,70 м2,,106 серия улучшенная,,,,,,,,,,,,,,,,,,,3 м.,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю 2х комнатную квартиру в мкр.Улане 2 106 улучшенной серии,планировка сквозная,окна выходят в две стороны
Квадратура 70м2,этаж 9/9+тех.этаж
С отличным ремонтом в стиле «Лофт» и с мебелью
Цена из за срочности 46500$
","""42.845""","""74.6338""",https://www.house.kg/details/78173600fe44444e694-18116049,
"Дом, 3-комн., 108 м2","Бишкек, Арча-Бешик ж/м, Ак Туз 185 А 185А/Ак Марал",$ 85 000,7 208 000 сом,$ 787/м2,66 741 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,4110,от собственника,"кирпичный, 2018 г.",,1,"108 м2, жилая: 93 м2",4 соток,,смешанное,евроремонт,возможно подключение,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,ламинат,,"пластиковые окна,                                             хозпостройки,                                             3 фазы",есть,есть,,"

                                    Описание от продавца                            
Максимально СРОЧНО !!
Есть возможность обмен на 1-2 к. кВ с доплатой мне. 

ГОТОВ РАССМОТРЕТЬ РАССРОЧКУ В ДВА ЭТАПА - ВАРИАНТ ТОЛЬКО НАЛИЧКА т.к Дом в Ипотеки.


По всем интересующими вопросам звонить на  
WhatsApp и Telegram, заинтересованным - хороший ТОРГ !!
Собственник!!!
","""42.8405""","""74.5508""",https://www.house.kg/details/68025115e36c77148bfb8-47891292,
"2-комн. кв., 79 м2","Бишкек, ул. Московская / Шопокова, 38",$ 63 700,5 401 760 сом,$ 806/м2,68 377 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,631,от собственника,монолитный,13 этаж из 14,,79 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,,,,,,3.2 м.,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продается 2х комнатная квартира !!! ЖК Аристократ .. Ск  Ихлас!!!! 78.93м2 !)) Блок-Б средние этажи!!! Цена 63700$!
","""42.8679""","""74.6145""",https://www.house.kg/details/9116516600aad0102a971-17577365,
"2-комн. кв., 87 м2","Бишкек, ул. Ажыбек Баатыра / Джунусалиева",$ 62 000,5 257 600 сом,$ 713/м2,60 432 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,1421,от собственника,"монолитный, 2020 г.",8 этаж из 10,,87 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,магистральный,,,,,3.1 м.,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира без посредников!
87.5 м2
8 этаж

Дом премиум класса!

Шикарная планировка!

Все коммуникации центральные!
Жилой комплекс Магнат
Застройщик Капстрой
Адрес : Ажыбек Баатыра 96 (ориентир гостиница Ак-Кеме)
Дом сдан под ПСО
Цена 60000$
","""42.8393""","""74.5813""",https://www.house.kg/details/992388160054926ce6220-12085345,
"3-комн. кв., 97 м2","Бишкек, К.Маркса/Ахунбаева",$ 73 500,6 232 800 сом,$ 758/м2,64 256 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,396,от собственника,"монолитный, 2020 г.",11 этаж из 14,,97 м2,,элитка,центральное,свободная планировка,,,,,,,,,,,,,,,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продам 3х ком.кв. в ЖК «Астория» от Имарат Прогресс.
 дом расположен по ул.Карла Маркса/Перес.Ахунбаева.
97.55 м2 с шикарным видом на город из 10 этажа. Дом сам 12 этажный.
Отличный район!Всё под рукой, квартира отлично подойдёт для семейных или молодежи!
Дом строится! 
Сдача лето 2021 года 
застройщик надёжный , документы в порядке 
отдаём по самой низкой цене 750$ (возможен обмен на авто) 
звоните или пишите 
(Цена реально низкая как для района и застройщика)
","""42.8437""","""74.6224""",https://www.house.kg/details/97126345f9bb98c681612-19253518,
"3-комн. кв., 62 м2",Бишкек,$ 61 000,5 172 800 сом,$ 984/м2,83 432 сом/м2,Добавлено 2 месяца назад,,172,от агента,кирпичный,2 этаж из 9,,62 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Боконбаева/Карпинка. 
Просторная 3 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 2 из 9 тёплая и уютная квартира .

☑ 62 м2/ 105 серия да

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 61.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8664""","""74.6241""",https://www.house.kg/details/8420383600fd2bd66cfa2-72879420,
"3-комн. кв., 64 м2","Бишкек, Юг-2 м-н, советская 82/боконбаева",$ 60 000,5 088 000 сом,$ 938/м2,79 500 сом/м2,Добавлено 2 месяца назад,,203,от собственника,кирпичный,5 этаж из 5,,64 м2,,индивид. планировка,центральное,хорошее,возможно подключение,,совмещенный,лоджия,бронированная,,,,,,,,,домофон,,линолеум,,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 3 х комнатная квартира 64 кв.м., в центре  в золотом квадрате (Советская /Боконбаева).Частично с мебелью.Не угловая.Индивидуальная планировка.В квартире был сделан капитальный ремонт по дизайнерскому проекту.Пластиковые окна.Полы ленолеум ,в кухонной зоне кафель. Санузел 100% кафель, Все коммуникации центральные, Тихий двор, хорошие соседи. Очень много парковочных мест. Все в шаговой доступности т.к. центр.
","""42.8655""","""74.6095""",https://www.house.kg/details/6742190600fc5c94ced95-26773481,
"1-комн. кв., 41 м2","Бишкек, 5 м-н, ул. Каралаева (Набережная)",$ 41 000,3 476 800 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,408,от собственника,"монолитный, 2017 г.",12 этаж из 12,,41 м2,,элитка,центральное,евроремонт,,,,,,паркинг,,,,,,,,"домофон,                                             сигнализация,                                             охрана",полностью меблирована,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Цена срочная ! Торг при осмотре
","""42.8317""","""74.6321""",https://www.house.kg/details/23968505f97b701218278-01566771,
"2-комн. кв., 70 м2","Бишкек, Средний Джал м-н, Курчатова 28/1",$ 35 000,2 968 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,554,от собственника,"панельный, 2020 г.",1 этаж из 9,,"70 м2, жилая: 66 м2, кухня: 13 м2",,106 серия улучшенная,центральное,под самоотделку (псо),,,раздельный,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно! Очень срочно продаю! 2х ком квартиру в среднем Джале. 106 улучшенная серия , ПСО.
","""42.8383""","""74.5637""",https://www.house.kg/details/36486565fdef9ddb8d835-23644219,
"3-комн. кв., 45 м2","Бишкек, Аламедин-1 м-н, Кольбаева 32",$ 33 500,2 840 800 сом,$ 744/м2,63 129 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,304,от агента,кирпичный,1 этаж из 6,,"45 м2, жилая: 45 м2",,104 серия,центральное,хорошее,,,раздельный,,,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Срочно! Очень срочно продаю! 2х комнатную квартиру в районе Аламедина 1. 104 серия, сырости нет, фундамент высокий, дом кирпичный, теплый, все центральные коммуникации. Газ есть+ свой гараж.
","""42.8782""","""74.6794""",https://www.house.kg/details/59398856007dcb5865dc2-94644308,
"1-комн. кв., 40 м2","Бишкек, Джал-29 м-н, Масалиева/Тыналиева",$ 33 500,2 840 800 сом,$ 838/м2,71 020 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,490,от собственника,"кирпичный, 2017 г.",7 этаж из 14,,"40 м2, жилая: 36 м2, кухня: 13 м2",,элитка,центральное,хорошее,,,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,частично меблирована,,3 м.,,,есть,,"

                                    Описание от продавца                            
Срочно! Очень срочно продаю! 1ком квартиру в верхнем Джале. СК ""Меребелл Иншаат"". Элитка, отгороженная территория, есть камеры видеонаблюдения, двор под навесом, рядом есть парковка, два лифта, все коммуникации центральные, газ есть. 
(торг приветствую)
","""42.831""","""74.5664""",https://www.house.kg/details/5248905fd31d7b65eaf5-12919866,
"2-комн. кв., 75 м2","Бишкек, Восток-5 м-н, Армейская 50/1",$ 57 000,4 833 600 сом,$ 760/м2,64 448 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,287,от агента,"кирпичный, 2015 г.",3 этаж из 9,,"75 м2, жилая: 75 м2, кухня: 15 м2",,элитка,центральное,евроремонт,,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,возможно подключение,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Срочно! Очень срочно продаю! 2х комнатную квартиру в районе Востока 5.
Все в шаговой доступности, магазины, базарчики, хорошая транспортная развязка. Элитка, СК ""Дианур строй"". Дом кирпичный, квартира угловая, этаж ,  евроремонтом. Вся мебель остаётся , кроме холодильника и стиральной машинки. Все центральные коммуникации, газовые трубы уже провели, обучение прошли, газовые счётчики поставили , скоро подключат. Документ в порядке, тех паспорт есть, дом сдан в эксплуатацию ещё с 2015 года.
(торг приветствую)
","""42.8698""","""74.6326""",https://www.house.kg/details/88744285fe57fc9802c33-40858102,
"2-комн. кв., 65 м2",Бишкек,$ 60 000,5 088 000 сом,$ 923/м2,78 277 сом/м2,Добавлено 2 месяца назад,,140,от агента,"кирпичный, 2013 г.",12 этаж из 13,,65 м2,,элитка,центральное,хорошее,есть,,,,,,,,,,,,,домофон,,линолеум,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Белинка/Фрунзе. 
Просторная 2 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка
Застройщик CapStroy 


☑Этаж 12 из 13 тёплая и уютная квартира .

☑ 65 м2/Новостройка
Застройщик CapStroy

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 60.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8817""","""74.5888""",https://www.house.kg/details/4814435600f9f094f6a85-59110748,
"3-комн. кв., 64 м2","Бишкек, 6 м-н, Сухе Батора",$ 57 500,4 876 000 сом,$ 898/м2,76 188 сом/м2,Добавлено 2 месяца назад,,403,от собственника,панельный,3 этаж из 9,,64 м2,,106 серия,центральное,хорошее,,,раздельный,лоджия,,,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 3х ком кв 106 серия в 6 микрорайоне по Сухэ Батора. 3 этаж из 9. Дом утеплённый, квартира теплая. Мебель остаётся. Все в шаговой доступности.  
Цена:57.500$
Тел: 0707 311 312
","""42.8257""","""74.6216""",https://www.house.kg/details/4463055600f9db701ee82-99884746,
"2-комн. кв., 43 м2","Бишкек, 6 м-н, айтиева",$ 38 400,3 256 320 сом,$ 893/м2,75 728 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,295,от собственника,монолитный,2 этаж из 4,,43 м2,,104 серия,центральное,среднее,,,,,,,,,,,,магистральный,,,,,,,,есть,,"

                                    Описание от продавца                            
Продаю 2х комнатную квартиры
6мкр рядом с Асанбай
По Старой Дороге
Отличный Экологически Чистый Район, Инфраструктура Развитая
104 ая Серия Не угловая
Этаж 2 из 4 
В хорошем состоянии
Пластиковые окна, ванной комнате кафель, сантехника заменена
Транспорт во все стороны города
Везде Парки: Асанбай Парк, Ореховая Роща, Парк Победы

Цена: 38 400 $

0707 311-312
","""42.8215""","""74.6227""",https://www.house.kg/details/8359877600e47aaeca8c5-89651780,
"2-комн. кв., 43 м2","Бишкек, 4 м-н, Донецкая/Юнусалиева",$ 36 500,3 095 200 сом,$ 849/м2,71 981 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,247,от собственника,монолитный,1 этаж из 4,,43 м2,,104 серия,центральное,среднее,,,,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2ком Квартира 104серии в 4 Мкр.
На 1 этаже из 4 (без балкона)
Отличное расположение Донецкая/К.Маркса
С собственным парковочным местом
Состояние среднее, сан/уз после ремонта.
Цена 36.500$ торг

Звоните! 0707 311 312 есть вотс
","""42.8364""","""74.6233""",https://www.house.kg/details/1788342600aa606918321-71136168,
"Участок, 90 соток","Бишкек, 12 м-н, Токомбаева",$ 1 620 000,137 376 000 сом,,,Добавлено 6 месяцев назад,Поднято 2 месяца назад,1087,от собственника,,,,,90 соток,,,,,,,,,,"свет,                                             вода",в городе,,,,,,,,,,"огорожен,                                             госакт,                                             удобно под коммерцию,                                             ровный,                                             удобный въезд,                                             все документы",есть,есть,с доплатой покупателя,"

                                    Описание от продавца                            
СРОЧНО ПРОДАМ УЧАСТОК 90 СОТОК!!!
ПЕРВАЯ ЛИНИЯ ПО МАГИСТРАЛИ,
КРАСНАЯ КНИГА,
18.000 $ ЗА СОТКУ,
ВОЗМОЖНО РАЗДЕЛЕНИЕ УЧАСТКА
0558885030, 0703472212
","""42.8134""","""74.6309""",https://www.house.kg/details/36847315f646b71e646c9-28594258,
"Дом, 4-комн., 108 м2","Бишкек, Шота Руставели/Гагарина",$ 105 000,8 904 000 сом,$ 972/м2,82 444 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,1971,от собственника,"кирпичный, 1994 г.",,1,108 м2,4 соток,,на газе,хорошее,есть,adsl,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,,,нет,есть,с доплатой покупателя,"

                                    Описание от продавца                            
Продаётся Дом 108 квадратов,
Отличное месторасположение! Ориентир Азия Молл
Географический центр города!
4 сотки, Канализация и газ центральные!
Дом 94 года постройки, состояние хорошее как на фото!
Двор под навесом, за домом сад с фруктовыми деревьями! Мангал под навесом чтобы радовать родных вкусным шашлыком на природе!
Остаётся частично мебель и техника!
Цена 105 000$ ТОРГ
Тел О7О3472212
","""42.8511""","""74.5839""",https://www.house.kg/details/63100535e577a36694c66-84762109,
