title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 44 м2","Бишкек, Парк Ататюрк",$ 34 000,2 883 200 сом,$ 773/м2,65 527 сом/м2,Добавлено 24 дня назад,,121,от агента,кирпичный,4 этаж из 4,,44 м2,,хрущевка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2-комнатная Квартира в Районе парка «Ата-Тюрк»
Хрущёвка 
Не угловая
4/4
44 м2
С документами все в порядке 
Крыша не протекает 
Все коммуникации центральные 
Район отличный, тихий. Все в шаговой доступности. Отлично подойдёт для молодой семьи!
Цена: 34000$
","""42.8431""","""74.5982""",https://www.house.kg/details/6689670603cbe85d1b845-54075514,
"4-комн. кв., 75 м2","Бишкек, Таатан, Ивана Мичурина 303",$ 59 000,5 003 200 сом,$ 787/м2,66 709 сом/м2,Добавлено 24 дня назад,,77,от агента,панельный,3 этаж из 5,,75 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,полностью меблирована,,,,есть,есть,,"

                                    Описание от продавца                            
Продаётся 4-х комнатная квартира 105 серии в районе Таатана , 
Рядом школа, детские сады
Площадь: 75м2 
Этаж: 3/5 этаж 
Квартира с хорошим ремонтом , очень тёплая , с мебелью
","""42.8849""","""74.6628""",https://www.house.kg/details/7489721603cbae44b5a87-50346593,
"1-комн. кв., 39 м2","Бишкек, пр. Чингиза Айтматова, 4",$ 32 400,2 747 520 сом,$ 831/м2,70 449 сом/м2,Добавлено 24 дня назад,,96,от агента,"монолитный, 2019 г.",10 этаж из 12,,39 м2,,элитка,,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся 1-комнатная Квартира в ЖК «Ботанический сад»
39 м2
10/12
Не угловая 
С документами все в порядке 
Хороший, тихий район 
Цена: 32400$
","""42.8626""","""74.5883""",https://www.house.kg/details/2660421603cb9989c5972-81987465,
"Дом, 6 и более комнат, 210 м2","Бишкек, Киргизия 1 ж/м",$ 215 000,18 232 000 сом,$ 1 024/м2,86 819 сом/м2,Добавлено 1 месяц назад,Поднято 24 дня назад,269,от собственника,"кирпичный, 2018 г.",,3,"210 м2, жилая: 170 м2, кухня: 30 м2",6 соток,,электрическое,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю отличный 3х этажный Таунхаус рядом с Резиденцией, почти у дороги 50-70 м от трассы!
Безопасность на высшем уровне!
Охранники Резиденции, гаишники и гкнб охраняют 24/7.
Отличный панорамный вид в горы и самое важное чистый горный воздух и всегда прохладный ветерок!
Дом новый с отличным ремонтом, никто ещё не жил, вы будете первым хозяином, соседи очень хорошие!
Общий 13.5 соток
Дом 210м2 (каждый этаж по 70 м2)
2017 года постройки, ремонт делали 2019 году.
Все коммуникации центральные
Вода артезиан от Резиденции 
Свет никогда не выключают
Отопление 3х фанка и газовая
Все обои Италянские
Вся кафель из Испании
Все двери Российские
Наружная дверь естественно бронированная
Полы ламинат
Лестница Российская сосна!
Снаружи полностью покрыт с Травертином
Соседи из мин образование и тд
Цена: 215.000$ + хороший торг за наличку!
Подробнее по телефону !
","""42.8018""","""74.5839""",https://www.house.kg/details/361810960265752f3d965-76913403,
"3-комн. кв., 60 м2","Бишкек, пр.мира 20",$ 70 000,5 936 000 сом,$ 1 167/м2,98 933 сом/м2,Добавлено 2 месяца назад,Поднято 24 дня назад,220,от собственника,"кирпичный, 2017 г.",2 этаж из 8,,"60 м2, жилая: 55 м2, кухня: 15 м2",,элитка,автономное,,есть,проводной,2 с/у и более,балкон,металлическая,паркинг,,,,,,автономный,,,полностью меблирована,ламинат,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3х кв 67 м2
Мира 80/1
Этаж: 2/8
Окна: восток/ север 
Кирпичный дом 
Отличный ремонт
Все условия имеется, заходи и живи!
Все ком-и центральные
С мебелью 70000$, без мебели договоримся
📞0508885517
","""42.8408""","""74.5871""",https://www.house.kg/details/572161960210e67a5b230-48504278,
"Дом, 5-комн., 178 м2","Бишкек, Арча-Бешик ж/м, куйукова чортекова",$ 138 000,11 702 400 сом,$ 775/м2,65 744 сом/м2,Добавлено 1 месяц назад,Поднято 24 дня назад,223,от собственника,кирпичный,,2,178 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х уровневый дом( мансардный), 178 кв, дом почти новый, утеплён, строили для себя с нуля ,качественно, соблюдены все нормы снип,  тщательно подбирали  стройматериалы, закончен на 99.9 процентов( остался декор фасада).  Дом с отличной отделкой, ремонт не требуется! Зимой тепло, летом прохладно! Высота потолков 3 м. В доме три санузла . Ламинат немецкий, кафель, сантехника турецкие.  Отопление газовое( итальянский котел, немецкий экономичный термодатчик), на первом этаже повсюду тёплые полы ,  3-х фаз., центр. Канализация, двор огорожен, обустроен. Участок 4.7 сот. Проведен интернет.
 Расположен в жм Арча бешик, на тихой, широкой улице, от асфальтной дороги ( куйукова/ чортекова) 200 метров.
  Полный пакет документов!
 Отличное месторасположение, удобная транспортная развязка!
Адрес: Арча Бешик по ул. Куйукова
  Срочная цена: 138000$
0508885517
","""42.8282""","""74.5375""",https://www.house.kg/details/8371603602a2449cb98e8-26825705,
"5-комн. кв., 174.5 м2","Бишкек, Ак Кеме",$ 185 000,15 688 000 сом,$ 1 060/м2,89 903 сом/м2,Добавлено 1 месяц назад,Поднято 24 дня назад,166,от собственника,"кирпичный, 2017 г.",4 этаж из 5,,174.5 м2,,элитка,,евроремонт,есть,проводной,,балкон,бронированная,,,,,,,автономный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаётся 5 комнатная квартира
Индивидуальный проект 
174.5 м2
Евро ремонт
Все обои Италянские
Вся кафель из Испании 
с мебелью
Застройщик: «Бишкек Курулуш»
Стены 2 кирпича + утеплённый!
Хорошая шумоизоляция
Соседи очень хорошие интеллигентные люди, депутаты...
Двор огороженный тихий и чистый.
В шаговой доступности есть всё что необходимое!
Этаж: 4/5
Район Ак Кеме (Старый Аэропорт)
Цена: 175.000$ без мебели
185.000$ с мебелью
","""42.8375""","""74.5855""",https://www.house.kg/details/39786396027e83acfce07-04873910,
"Дом, 6 и более комнат, 220 м2","Бишкек, Кызыл-Кийская 134/Боталиева(Шербакова)",$ 40 000,3 392 000 сом,$ 182/м2,15 418 сом/м2,Добавлено 24 дня назад,,153,от собственника,"кирпичный, 2017 г.",,2,220 м2,4 соток,,смешанное,евроремонт,возможно подключение,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,частично меблирована,линолеум,270 м.,пластиковые окна,,,,"

                                    Описание от продавца                            
Новый кирпичный дом, Первомайский район, Кызыл-Кийская 134, пересекается с ул. Боталиева (Шербакова), природный газ, центральная канализация, рядом есть парк для отдыха
","""42.9084""","""74.5826""",https://www.house.kg/details/7263600603cb2229ffd39-37725787,
"1-комн. кв., 30 м2","Бишкек, 7 м-н",$ 25 000,2 120 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 25 дней назад,,190,от собственника,"монолитный, 1999 г.",1 этаж из 12,,"30 м2, жилая: 18 м2, кухня: 6 м2",,индивид. планировка,центральное,хорошее,есть,,совмещенный,нет,бронированная,паркинг,,,,,,,,,,линолеум,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 1 ком квартиру . Индивидуальная планировка . Монолитный 12 этажный дом. Квартира находится на 1 этаже . Совмещённый санузел. С ремонтом.
Квадратура:30 кВ
Стоимость: 25000
Локация: 7 микрорайон 
⠀
Все необходимое рядом: магазины, супермаркеты, аптеки, школы и дошкольные учреждения, остановки общественного транспорта.
⠀
Прекрасный вариант для молодых семей. Грамотное размещение осветительных приборов создает атмосферу уюта.
⠀
Индивидуальная планировка квартиры полностью узаконена. Имеются все соответствующие документы. Уютная квартира в тихом районе.
⠀
Отличная транспортная развязка. Квартира на первом этаже – это возможность контролировать гуляющего во дворе ребенка или приглядывать за припаркованным авто.
","""42.8278""","""74.6205""",https://www.house.kg/details/481229603cadf326b3e1-25998972,
"Коммерческая недвижимость, 2000 м2",Бишкек,$ 100 000,8 480 000 сом,$ 50/м2,4 240 сом/м2,Добавлено 4 месяца назад,Поднято 25 дней назад,399,от собственника,кирпичный,,1,2000 м2,25 соток,,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю готовый бизнес кафе «Сабина»
Продается раскрученное кафе на 400 посадочных мест можно больше, площадь позволяет, 2000 кв.м.
Имеется своя территория, участок - 25 сот.
В кафе имеются 2 зала: летний зал 400 посадочных мест и зимний зал 150 посадочных мест.
Кафе полностью укомплектовано современным качественным оборудованием. Все оборудование в идеальном состоянии. Для не прерывной работы есть все, что необходимо и даже более того.
Красная книга, все документы!
Все коммуникации и удобства! Постоянный доход, прибыльный бизнес!
Цена – договорная!
Расположен по ул. Алма-Атинской, не доезжая таможни «Ак Жол» (с. Ленинское, Аламудунский район, Чуйская область)
Обращаться по тел.: 0508485500, 0772485500
","""42.9006""","""74.6133""",https://www.house.kg/details/71445895fb783e694d0c1-29541823,
"4-комн. кв., 200 м2","Бишкек, 3 м-н 30",$ 210 000,17 808 000 сом,$ 1 050/м2,89 040 сом/м2,Добавлено 25 дней назад,,80,от собственника,кирпичный,8 этаж из 9,,200 м2,,элитка,,евроремонт,,,2 с/у и более,застекленный балкон,бронированная,,,,,,,,,"консьерж,                                             видеодомофон,                                             кодовый замок,                                             охрана,                                             видеонаблюдение",полностью меблирована,паркет,3 м.,,,есть,,,"""42.8372""","""74.6195""",https://www.house.kg/details/2992504603caa47a68ac3-17967719,
"5-комн. кв., 125 м2","Бишкек, белорусская 2/1",$ 76 000,6 444 800 сом,$ 608/м2,51 558 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,541,от собственника,панельный,7 этаж из 9,,125 м2,,105 серия,центральное,евроремонт,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 5ти комнатную квартиру переделанную в 5 комнатную с ремонтом в районе Гор ГАИ (Горького / Белорусского)
125 м2, этаж 7/9. Сушилка узаконена и переделана под кухню. Дом индивидуальной серии. Утепленный. Просторный двор, отличная инфраструктура района, транспортная развязка, рядом ТЦ ""Ташрабат"".
Отличный ремонт, 3 спальни, 2 зала. На площадке всего 2 квартиры.
76000$
","""42.856""","""74.6255""",https://www.house.kg/details/7705734601c077629d9a8-25508839,
"Дом, 5-комн., 120 м2","Бишкек, Арча-Бешик ж/м, Чортекова/Ахунбаева",$ 105 000,8 904 000 сом,$ 875/м2,74 200 сом/м2,Добавлено 4 месяца назад,Поднято 25 дней назад,559,от агента,"кирпичный, 2018 г.",,1,120 м2,4.5 соток,,смешанное,хорошее,возможно подключение,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,ламинат,2.8 м.,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             сауна,                                             3 фазы",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю дом р/н Арча-Бешик  ул Кен-Кель/ Чортекова, участок 4.5 соток
2018 года постройки, кирпичный, крыша метало черепица
Пластиковые окна, двор брусчатка, также имеется баня сауна.
Дом 120м2  5 комат (4 изолированные 1 проходная)
Кухня столовая, раздельный санузел,  
дом с косметическим ремонтом, Немецкий ламинат, итальянский кафель,
 итальянские, немецкие и российские обои.
Коммуникации практически все: газ, центральная канализация, водопровод, электричество.
 цена за наличку 105000$США
Варианты бартера на недвижимость 1-2 комнаты в ликвидных районах (приоритет микрорайоны центр) + доплата рассматриваются!!!!
Тел 0705471560, 0775655002
","""42.844""","""74.546""",https://www.house.kg/details/53500515fd09530c8ea10-55447820,
"2-комн. кв., 45 м2","Бишкек, Панфилова 200/Ж.Жолу",$ 39 900,3 383 520 сом,$ 887/м2,75 189 сом/м2,Добавлено 4 месяца назад,Поднято 25 дней назад,308,от собственника,"кирпичный, 1975 г.",1 этаж из 5,,"45 м2, кухня: 6.5 м2",,индивид. планировка,центральное,хорошее,есть,проводной,раздельный,нет,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,полностью меблирована,линолеум,2.6 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру в тихом центре р/н парка Панфилова
 Между улицами Фрунзе и Ж.Жолу по ул Панфилова, рядом поликлиника, школа, стадион, 
Парк, остановка общественного транспорта,
Квартира расположена в 5 этажном кирпичном доме советского образца
не угловая, на 1 этаже, комната одна проходная, спальня изолированая, сан узел от ванны,
 окна все выходят на одну т.е. на юг, окна пластиковые, на окнах решетки, 
общая площадь квартиры 45 м2, пол везде деревянный, с верху лейнолиум под ламинат, межкомнатные двери  нового образца, на кухне, в сан узле и ванной на стенах кафель,
 в комнатах  и прихожей обои  производство италия. Также есть подвальное помещение расположенное прямо под   квартирой, вход в которое  из квартиры, удобно для хранения консервации и всего необходимого.
Квартира с косметическим ремонтом, 
Цена 39900  США
","""42.8829""","""74.6013""",https://www.house.kg/details/77840955fd0aaa6ee0959-64916027,
"3-комн. кв., 156 м2","Бишкек, Тыныстанова/Бокомбаева",$ 235 000,19 928 000 сом,$ 1 506/м2,127 744 сом/м2,Добавлено 5 месяцев назад,Поднято 25 дней назад,445,от агента,"кирпичный, 2006 г.",6 этаж из 7,,156 м2,,индивид. планировка,центральное,евроремонт,есть,оптика,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"видеодомофон,                                             охрана,                                             кодовый замок",полностью меблирована,паркет,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3 комнатную элитную квартиру

р/н Тыныстанова/ Бокомбаева, рядом бульвар Дзержинского.

Тихий спокойный двор, дом огороженный,

дом построен в 2006 двух подъездный, 7 этажный,

есть свое паркинг место.

квартира на 6/7 этаже, в двух уровнях

1 этаж: прихожая, гостиная, кухня + лоджия, спальня+ лоджия, гардеробная,

2 этаж: холл с камином, спальня с лоджией и с cан узлом.

квартира продается полностью с мебелью и бытовой техникой, также в стоимость входит паркинг место

цена 235000 долларов

тел 0755655002 и 0555907843
","""42.8652""","""74.6077""",https://www.house.kg/details/66680525fa3c784926899-62381561,
"4-комн. кв., 187 м2","Бишкек, Т.Молдо/Токтогула",$ 190 000,16 112 000 сом,$ 1 016/м2,86 160 сом/м2,Добавлено 7 месяцев назад,Поднято 25 дней назад,461,от агента,"кирпичный, 2006 г.",1 этаж из 7,,"187 м2, жилая: 133 м2, кухня: 37 м2",,элитка,центральное,евроремонт,есть,оптика,2 с/у и более,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",полностью меблирована,ламинат,2.8 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 4 комнатную квартиру 
 М.Сагынбая/между Т.Молдо/Исанова, центр города. рядом Бишкек парк, 
Кардиология, бета сторес, военторг, 
 187.6м2, не угловая, в кирпичном доме, на 1 этаже, 
с парковочным местом во дворе под навесом, 
дом 7 этажей. огороженный и охраняемый. 
Зал 47.8 м2, в квартире 3 санузла 2 детские комнаты, родительская комната,
 встроенная мебель, квартира с ремонтом
запрашиваемая цена 190000$США
 тел 0555907843
тел 0755655002
","""42.871""","""74.5945""",https://www.house.kg/details/15886225f50da2c92f815-82417774,
"1-комн. кв., 32 м2","Бишкек, 5 м-н 65",$ 31 000,2 628 800 сом,$ 969/м2,82 150 сом/м2,Добавлено 1 год назад,Поднято 25 дней назад,679,от собственника,"панельный, 1970 г.",3 этаж из 4,,"32 м2, жилая: 18 м2, кухня: 5 м2",,104 серия,центральное,хорошее,есть,проводной,совмещенный,лоджия,деревянная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,пустая,линолеум,2.6 м.,"улучшенная,                                             новая сантехника,                                             неугловая,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру в 5 микрорайоне в 65 доме без кометического ремонта , но в хорошем состоянии
","""42.8304""","""74.6283""",https://www.house.kg/details/90991265e660e19efa2a5-46525410,
"3-комн. кв., 65 м2","Бишкек, Т. Молдо 21/М. Фрунзе",$ 63 000,5 342 400 сом,$ 969/м2,82 191 сом/м2,Добавлено 7 месяцев назад,Поднято 25 дней назад,578,от собственника,"кирпичный, 1970 г.",4 этаж из 5,,"65 м2, жилая: 46 м2, кухня: 7 м2",,индивид. планировка,центральное,хорошее,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру в кирпичном доме по ул Т. Молдо 21 / М.Фрунзе                           тихий центр, рядом стадион , парк Панфилова, школа, садики, банки.                                      индивидуальный проект, общая площадь 65м2 с лоджиями 85м2,                                                   жилая площадь 46м2, кухня 7м2, раздельный сан узел,                                                                   квартира не угловая, с косметическим ремонтом, окна пластик,                                                                 на сенах обои, натяжные потолки матовые,                                                                                                          новые входные бронированные двери,                                                                                                    делали замену всей электропроводки,                                                                                                         трубы пластиковые, батареи чугунные.
Цена 63000$CША
 Тел 0555907843                0775655002
","""42.882""","""74.5968""",https://www.house.kg/details/84216685f523e9721ab13-92177592,
"Дом, 6 и более комнат, 106 м2","Бишкек, Ак-Орго ж/м",$ 65 000,5 512 000 сом,$ 613/м2,52 000 сом/м2,Добавлено 25 дней назад,,763,от собственника,"кирпичный, 1996 г.",,3,"106 м2, жилая: 106 м2",5.6 соток,,смешанное,среднее,возможно подключение,проводной,совмещенный,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,частично меблирована,линолеум,,,,,,"

                                    Описание от продавца                            
Продается трехуровневый дом в тихом, экологически чистом районе.

Дом находится в ак-арго 200 метров от Ахунбаева (подвал 2 комнаты, первый этаж 3 комнаты, второй этаж 2 комнаты с мансардой), дом 106 кв метров, участок 5,6 соток (красная книга). 

Проведена вода в доме и на улице. Дом подключён к центральной канализации. Газ проведён, надо подключиться. Отопление трехфазка, альтернатива уголь и газ. Дом утеплен.

На участке есть сад (яблоки, слива, абрикос), имеется гараж на две машины и хоз постройки. Участок огорожен со всех сторон забором. 

Рядом находится глобус, две школы и садик в 3 минутах ходьбы.

Обмен не предлагать!

Возможен торг.
","""42.8415""","""74.5246""",https://www.house.kg/details/6304481603ca13a6d64f7-57232870,
"3-комн. кв., 58 м2","Бишкек, Парк Ататюрк",$ 41 500,3 519 200 сом,$ 716/м2,60 676 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,233,от агента,кирпичный,1 этаж из 5,,58 м2,,104 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
А/Н Продаю 3-комнатную квартиру 58 м²
Ремонт есть, пластиковые окна
Мебель частично останется
Аристон есть и стиральная машинка
Зелёный район очень тихо
Зимой не холодно, а летом не жарко
Район Ата-Тюрк. 
Цена:41500$
","""42.8435""","""74.592""",https://www.house.kg/details/63747636013b0bd044c86-67553788,
"3-комн. кв., 90 м2","Бишкек, Чуй/Алматинка",$ 74 000,6 275 200 сом,$ 822/м2,69 724 сом/м2,Добавлено 25 дней назад,,85,от агента,монолитный,14 этаж из 14,,90 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,есть,есть,,"

                                    Описание от продавца                            
Срочно продаю 3х комнат. квартиру
Площадь : 90 м2
Этажность: 14\14,
СК ""Авента Строй"", ЖК ""Караван Сарай""
Адресс: Чуй/Алматинка
Технический паспорт  
дорогой ремонт делали под себя
","""42.8758""","""74.6365""",https://www.house.kg/details/3281230603c9b660d06f3-54094063,
"2-комн. кв., 46 м2","Бишкек, 4 м-н, койбагарова/каралаева",$ 37 000,3 137 600 сом,$ 804/м2,68 209 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,246,от собственника,панельный,2 этаж из 4,,46 м2,,104 серия,центральное,среднее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
продаётся 2 ком квартира. 104 серия.  угловая. 4 мкр. около 26 школы. этаж 2 из 4. площадь квартиры 46м2. южная сторона. состояние среднее. цена 37000 долл. тел 0555633688.  0709622799
","""42.8403""","""74.6275""",https://www.house.kg/details/7519967601a2a932641c2-17182156,
"Дом, 4-комн., 220 м2",Бишкек,$ 280 000,23 744 000 сом,$ 1 273/м2,107 927 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,460,от собственника,кирпичный,,2,220 м2,,,,евроремонт,,,,,,,,,,,,,,,полностью меблирована,,,веранда,,,с доплатой покупателя,"

                                    Описание от продавца                            
Продаётся таунхаус 
в ВИП городке 
 «Манас айылы» 
Family village 
220 кв два уровня
В доме качественный ремонт из дорогих материалов
Вся мебель  остаётся 
Охраняемая территория , обеспечивает безопасность и комфорт жителям городка
Тишина и прогулки на свежем воздухе
Рассмотрим бартер на 2 ком квартиры и машину
Цена 280 000
Телефон 0555633688  0700622799
","""42.8224""","""74.5814""",https://www.house.kg/details/9110165fffcdbfe63843-71850352,
"5-комн. кв., 200 м2","Бишкек, Токтогула/Панфилова",$ 265 000,22 472 000 сом,$ 1 325/м2,112 360 сом/м2,Добавлено 1 месяц назад,Поднято 25 дней назад,178,от собственника,кирпичный,5 этаж из 10,,200 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,полностью меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся элитная 5-ком квартира 
Ул Токтогула/ Панфилова 
Застройщик ""Елизавета ""
200 кв 5 этаж
Квартира с дорогим, качественным ремонтом 
Остаётся вся мебель 
Большой, охраняемый двор
Цена 265 000 $
Рассмотрим бартер
Телефон 0555633688   0700622799
","""42.8722""","""74.6014""",https://www.house.kg/details/84078416024b188c5cd92-76641135,
"Участок, 3 соток","Бишкек, Душанбинка, Токтоналиева/Медерова",$ 120 000,10 176 000 сом,,,Добавлено 1 месяц назад,Поднято 25 дней назад,218,от собственника,,,,,3 соток,,,,,,,,,,"свет,                                             газ,                                             интернет,                                             отопление,                                             вода,                                             канализация",в городе,,,,,,,,,,"огорожен,                                             госакт,                                             удобно под коммерцию,                                             дом,                                             ровный,                                             удобный въезд,                                             все документы",,,,"

                                    Описание от продавца                            
Продается участок на первой линии.(с саманным домом) Токтоналиева Медерова.. площадь участка 3 сот. красная книга. широкая асфальтированная улица. Все центральные коммуникации- вода, канализация, газ центральное отопление. цена 120000$. торг
Очень удобно под любой бизнес. Есть возможность выкупа соседних участков (+3сот,+ 6 сот). 
тел 0555633688. 0700622799
","""42.8528""","""74.5912""",https://www.house.kg/details/20825676024c0bb4de689-29664176,
"2-комн. кв., 82.6 м2","Бишкек, Асанбай м-н, ул. Сухэ Батора / Токомбаева",$ 64 428,5 463 494 сом,$ 780/м2,66 144 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,226,от собственника,монолитный,3 этаж из 8,,82.6 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
продается элитная 2 ком Токомбаева Сухе Батора . экологически чистый район.  вид на горы.  ЖК Асанбай Ордо. застройщик Элитхаус. этаж 3/9. площадь квартиры 82,6 м2. цена 780$-1м2. тел 0555633688. 0700622798
","""42.8188""","""74.6162""",https://www.house.kg/details/92970425ffec3f55b4fa6-66834228,
"3-комн. кв., 61 м2","Бишкек, 6 м-н",$ 53 000,4 494 400 сом,$ 869/м2,73 679 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,330,от собственника,панельный,8 этаж из 9,,61 м2,,105 серия улучшенная,,среднее,,,раздельный,лоджия,,,,,,,,,,,,,,,,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3 ком квартиру 105 серии (без посредников)
6 мкр по Каралаева, выше Империи Пиццы 
Этаж 8/9
Состояние среднее.
Окна север-юг
Чистый подьезд.  Большой двор. Много мест для парковки
Ценаа 53000$. 
Тел 0555633688   0700622799
","""42.8272""","""74.6304""",https://www.house.kg/details/308061260052b42b68ff8-30737842,
"4-комн. кв., 165 м2","Бишкек, Байтик Баатыра/Скрябина",$ 155 000,13 144 000 сом,$ 939/м2,79 661 сом/м2,Добавлено 9 месяцев назад,Поднято 25 дней назад,664,от агента,кирпичный,3 этаж из 10,,165 м2,,элитка,центральное,евроремонт,,,2 с/у и более,,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продается элитная 4 ком квартира. Советская Скрябина. (физприборы). Площадь квартиры 165м2. Этаж 3/10. застройщик Авангард-Стиль. В квартире качественый ремонт. Остается вся мебель и бытовая техника.  Все центральные коммуникации. Огороженная территория. Цена квартиры 155000$. тел 0555633688 0700622799
","""42.8499""","""74.6095""",https://www.house.kg/details/12768125ef99c88d12180-01980413,
"Участок, 12 соток","Бишкек, Киргизия 1 ж/м",$ 139 000,11 787 200 сом,,,Добавлено 3 месяца назад,Поднято 25 дней назад,639,от собственника,,,,,12 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
продается участок (с саманным домом)Киргия 1. площадь участка 12 сот.  красная книга. широкая асфальтированная улица. 3 фазы, газ проходит по улице. септик. цена 139000$. тел 0555633688. 0700622799
","""42.8209""","""74.5741""",https://www.house.kg/details/85632245ff5681571edb1-81373262,
"Коммерческая недвижимость, 390 м2","Бишкек, Тоголок Молдо/Ленинградская",$ 117 000,9 921 600 сом,$ 300/м2,25 440 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,238,от собственника,кирпичный,,1,390 м2,3.9 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается действующий бизнес СТО
Тоголок Молдо/ Ленинградская
Участок 3,9 сотки . красная книга
2 бокса рабочих, подъёмник 
Вулканизация 
За боксами есть дом- сдаётся комнатами под гостиницу
Все документы в порядке
Цена 117000$
Телефон 0555633688   0700622799
","""42.8914""","""74.5975""",https://www.house.kg/details/5242578600e69bc0cbdd7-73409587,
"1-комн. кв., 46.4 м2","Бишкек, Абдымомунова Исанова",$ 28 000,2 374 400 сом,$ 603/м2,51 172 сом/м2,Добавлено 2 месяца назад,Поднято 25 дней назад,304,от собственника,"монолитный, 2019 г.",11 этаж из 12,,46.4 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся элитная 1-ком кВ 
46.4 м2. 
Центр города Абдумомунова /Исанова 
11 этаж из 12
Псо все коммуникации центральные 
СК.  Бишкек Кап Строй 
Ж. К.  Сириус
Цена 28 000$
Телефон 📞 0555633688 0700622799
","""42.8805""","""74.5907""",https://www.house.kg/details/4879046020d23cc668f6-11350657,
