title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 103 м2","Бишкек, 12 м-н",$ 85 000,7 208 000 сом,$ 825/м2,69 981 сом/м2,Добавлено 5 дней назад,,37,от собственника,кирпичный,8 этаж из 12,,"103 м2, жилая: 98 м2, кухня: 15 м2",,индивид. планировка,центральное,евроремонт,возможно подключение,adsl,раздельный,балкон,металлическая,рядом охраняемая стоянка,,,,,,магистральный,,сигнализация,полностью меблирована,ламинат,3 м.,улучшенная,,,,"

                                    Описание от продавца                            
Продаю 3-Комн. КВ-103 м2,12мкр, с мебелью.Этажность 8 из 12. СК Саабстрой. Цена-$85 000. Возможен торг.
","""42.8133""","""74.6362""",https://www.house.kg/details/75696386056c5b4e4ef28-18876675,
"3-комн. кв., 105 м2","Бишкек, Асанбай м-н, Сухэ-Батора, Асанбай",$ 80 000,6 784 000 сом,$ 762/м2,64 610 сом/м2,Добавлено 5 дней назад,,24,от собственника,"кирпичный, 2022 г.",10 этаж из 16,,"105 м2, жилая: 98 м2, кухня: 15 м2",,малосемейка,,под самоотделку (псо),возможно подключение,adsl,раздельный,балкон,металлическая,паркинг,,,,,,магистральный,,"охрана,                                             домофон",пустая,пробковое,3.3 м.,улучшенная,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 3х комн.кв.
Магистраль Сухэ Батора
СК Нурзаман 
ЖК Белгравия
104,67м2
10 эт из 15
Рядом Глобус, Асанбай парк, школа Газпрома.
Дом премиум класса 
цена всего 760$ торг.
☎️ 0555335586
","""42.8224""","""74.6178""",https://www.house.kg/details/14858046056c27fb935a4-68420045,
"2-комн. кв., 73 м2","Бишкек, Асанбай м-н, Куттубаева 1",$ 41 000,3 476 800 сом,$ 562/м2,47 627 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,287,от агента,"кирпичный, 2021 г.",4 этаж из 10,,"73 м2, жилая: 55 м2, кухня: 18 м2",,элитка,автономное,под самоотделку (псо),возможно подключение,adsl,раздельный,лоджия,металлическая,паркинг,,,,,,автономный,,"видеонаблюдение,                                             охрана,                                             домофон",пустая,пробковое,3 м.,"пластиковые окна,                                             улучшенная,                                             комнаты изолированы",,,обмен на авто,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру в строящемся доме.
Асанбай. По улице Куттубаева.
Жилой комплекс Рахат Резиденс строится в Южной части города.
Сухе/Батора-Аалы Токомбаева.
4-этаж из 10
Общая площадь: 74 м 2.
Престижный район,отличное расположение.
Дом премиум класса.
Коммуникации центральные.
Отопление автономное газовое.
Фасад из керамогранита.

Сдача ПСО 4-квартал 2021 года.
Застройщик Эмаком.
В шаговой доступности: Асанбай Центр,Глобус,школа Газпром, отель Жаннат, магазины,аптеки, детские сады.
Стоимость: 42500$,торг.
Рассматривается варианты обмена на авто с доплатой нам.
По всем вопросам обращаться по номеру:
0559773181
#квартирабишкек
#элиткабишкек
#домпремиумкласса
#застройщиккутстрой
#квартираврассрочку
#бартернаавто
#престижныйрайон
#недвижимость312
","""42.8115""","""74.6135""",https://www.house.kg/details/57346476016475d400fe3-89927763,
"Дом, 3-комн., 57 м2","Бишкек, Тойгонбаева/Чайковского",$ 18 000,1 526 400 сом,$ 316/м2,26 779 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,759,от собственника,кирпичный,,1,57 м2,,,на газе,хорошее,нет,,совмещенный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,3 м.,,,,,"

                                    Описание от продавца                            
Дом барачного типа, общий двор на два хозяина, но можно сделать отдельный вход. состояние жилое. большой зал и две спальни, кухня, прихожая, сан.узел, газ, холодная и горячая вода. есть место для авто.
","""42.8568""","""74.5316""",https://www.house.kg/details/27373336003ac980224b7-23863351,
"1-комн. кв., 33 м2","Бишкек, 6 м-н, Куттубаева",$ 29 800,2 527 040 сом,$ 903/м2,76 577 сом/м2,Добавлено 5 дней назад,,93,от собственника,панельный,3 этаж из 4,,33 м2,,104 серия,центральное,,,,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,,пустая,линолеум,2.5 м.,,,,,"

                                    Описание от продавца                            
С большой лоджией. Состояние среднее. Окна выходят на юг. Транспорт в любую точку города. Рядом кафе Одиннадцатый, базарчик. Квартира пустая.
","""42.8208""","""74.6273""",https://www.house.kg/details/53134946056b02a294dc2-95839760,
"1-комн. кв., 35 м2","Бишкек, 5 м-н",$ 23 000,1 950 400 сом,$ 657/м2,55 726 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,347,от собственника,кирпичный,4 этаж из 5,,35 м2,,индивид. планировка,центральное,требует ремонта,,,совмещенный,,бронированная,,,,,,,нет,,,,,,,,,,"

                                    Описание от продавца                            
срочно , однушка коридорного типа. Находится в 5 мкрн.
","""42.8343""","""74.628""",https://www.house.kg/details/9076429600968c641cb75-25274732,
"2-комн. кв., 44 м2","Бишкек, Аламедин-1 м-н, Ауэзова",$ 31 000,2 628 800 сом,$ 705/м2,59 745 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,264,от собственника,панельный,3 этаж из 5,,44 м2,,104 серия,центральное,среднее,,,совмещенный,балкон,бронированная,,,,,,,магистральный,,,,линолеум,,,,,,"

                                    Описание от продавца                            
Продам 2 к.кв. 104 серии. 3/5. Очень хорошее место положение. По Ауэзова. Есть не большой торг.
","""42.875""","""74.6919""",https://www.house.kg/details/24861116010ffbbc1a8f7-23221224,
"3-комн. кв., 58 м2","Бишкек, Аламедин-1 м-н, салиева 138а",$ 41 500,3 519 200 сом,$ 716/м2,60 676 сом/м2,Добавлено 14 дней назад,Поднято 5 дней назад,85,от собственника,кирпичный,4 этаж из 5,,"58 м2, жилая: 58 м2",,хрущевка,,хорошее,,,,,,,,,,,,,,,,,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 3 ком кв Лебединовка тепло уютно квартира на 4 этаже 
прошу 41500$ торг при осмотре
","""42.8821""","""74.6815""",https://www.house.kg/details/1460126049eae7370e56-50005328,
"1-комн. кв., 40 м2","Бишкек, ул. Токтоналиева, 54",$ 36 500,3 095 200 сом,$ 913/м2,77 380 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,264,от собственника,монолитный,2 этаж из 12,,"40 м2, жилая: 40 м2",,элитка,центральное,хорошее,,,,,,,,,,,,,,,,,3.14 м.,,,,обмен на авто,"

                                    Описание от продавца                            
срочно продаю 1 ком кв 40м2 район Душанбинка ниже Ахунбаева 36 500$
","""42.8477""","""74.5918""",https://www.house.kg/details/497984601d21f3b20cf0-71054958,
"1-комн. кв., 37 м2","Бишкек, Асанбай м-н, ул. Токомбаева, 78/4",$ 28 900,2 450 720 сом,$ 781/м2,66 236 сом/м2,Добавлено 9 дней назад,Поднято 5 дней назад,102,от собственника,панельный,3 этаж из 5,,"37 м2, жилая: 35 м2",,105 серия,центральное,требует ремонта,,,,,,,,,,,,,,домофон,,,2.75 м.,,,,,"

                                    Описание от продавца                            
срочно продаю 1 ком кв 105 3/5
Асанбай без ремонта угол 
28900
","""42.8159""","""74.6306""",https://www.house.kg/details/82921596050ce0770c197-45675093,
"Дом, 4-комн., 100 м2","Бишкек, Базар Курганская 6",$ 33 000,2 798 400 сом,$ 330/м2,27 984 сом/м2,Добавлено 8 месяцев назад,Поднято 5 дней назад,421,от собственника,другое,,1,"100 м2, жилая: 80 м2, кухня: 20 м2",7 соток,,смешанное,среднее,есть,adsl,нет,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,полностью меблирована,дерево,2.7 м.,,нет,нет,с доплатой покупателя,"

                                    Описание от продавца                            
Срочно продаю дом в городе. Торг уместен
","""42.8946""","""74.5325""",https://www.house.kg/details/10560555f118748b5d900-31568356,
"Коммерческая недвижимость, 520 м2","Бишкек, Восток-5 м-н, Мамбетова 7/2",$ 468 000,39 686 400 сом,$ 900/м2,76 320 сом/м2,Добавлено 1 год назад,Поднято 5 дней назад,1325,от собственника,"кирпичный, 2020 г.",,3,520 м2,3 соток,,смешанное,под самоотделку (псо),возможно подключение,adsl,,,,,,,,,,,,сигнализация,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается коммерческое здание 3 этажа +цоколь, 520м2, коммуникации: электричество 40кВт, вода, центральная канализация, газ.
","""42.8718""","""74.6345""",https://www.house.kg/details/57920105e4e9839b16a46-62073342,
"3-комн. кв., 106.2 м2","Бишкек, 7 м-н, ул. Юнусалиева, 52/1, 52/2",$ 87 000,7 377 600 сом,$ 819/м2,69 469 сом/м2,Добавлено 1 год назад,Поднято 5 дней назад,1427,от собственника,"монолитный, 2018 г.",3 этаж из 10,,"106.2 м2, кухня: 15 м2",,элитка,центральное,под самоотделку (псо),возможно подключение,adsl,2 с/у и более,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3 м.,"пластиковые окна,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Рядом есть все что нужно для комфортного проживания от роддома, садиков как частных так и гос, школ до базара и торгово развлекательных центров все в шаговой доступности. также есть 2 паркинга за отдельную стоимость.
","""42.8295""","""74.6214""",https://www.house.kg/details/17233125e567a7b3fa730-87652469,
Гараж,"Бишкек, Восток-5 м-н",$ 4 000,339 200 сом,,,Добавлено 2 месяца назад,Поднято 5 дней назад,356,от собственника,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
подземный гараж в микрорайоне Восток-5. По Айтматова (набережной), пер. Мамбетова. На первом этаже, здание после ремонта, красная книга.
","""42.8727""","""74.6274""",https://www.house.kg/details/88735035ffa783a645ba2-43605079,панельный
"1-комн. кв., 21 м2","Бишкек, Аламедин-1 м-н, Кольбаева 34",$ 11 800,1 000 640 сом,$ 562/м2,47 650 сом/м2,Добавлено 15 дней назад,Поднято 5 дней назад,202,от собственника,кирпичный,3 этаж из 4,,"21 м2, жилая: 21 м2, кухня: 3 м2",,малосемейка,центральное,хорошее,возможно подключение,,совмещенный,застекленный балкон,деревянная,паркинг,,,,,,,,,пустая,линолеум,,,,,,"

                                    Описание от продавца                            
Срочно!!! Срочно!!!
Квартира гостиничного типа 3 местка
21кв2 плюс балкон. Балкон можно использовать как в кухню.
Квартира очень уютная, тёплая 
Адрес: Кольбаева 34
Хорошая транспортная развязка.
3-этаж из 4
Окно выходят в южную сторону
Квартире сделан косметический ремонт.
Сан узел 1 на 3 квартиры, но 2 квартире уже не пользуется, так как они уже индивидуально сделали
Состояние сан узлов хорошая
Хорошие, дружные соседи
Отопление центральное, зимой очень тепло
Цена 11800$
тел 0702289827
","""42.8772""","""74.674""",https://www.house.kg/details/263956060487b839f1a03-39243500,
"3-комн. кв., 86 м2","Бишкек, Магистраль, масалиева/чынгыза айтматова",$ 68 800,5 834 240 сом,$ 800/м2,67 840 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,573,от собственника,"кирпичный, 2020 г.",3 этаж из 5,,86 м2,,элитка,центральное,под самоотделку (псо),есть,,,,,,,,,,,,,,,,,,,,обмен на авто,"

                                    Описание от продавца                            
Срочно продаю или 
меняю на авто   3 комнатную квартиру в строящемся элитном клубном доме  на 3 и 4 этажах .86 м2.Возле  Китайского посольства.По 800 $ за м2.
0220630917,+996 555 565 999
","""42.8278""","""74.5805""",https://www.house.kg/details/8035300601eee68cc4328-93253862,
"1-комн. кв., 42 м2","Бишкек, Магистраль, масалиева/чынгыза айтматова",$ 33 600,2 849 280 сом,$ 800/м2,67 840 сом/м2,Добавлено 2 месяца назад,Поднято 5 дней назад,470,от собственника,"кирпичный, 2020 г.",3 этаж из 5,,42 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,обмен на авто,"

                                    Описание от продавца                            
Срочно продаю или меняю на авто 1 комнатную квартиру строящемся в элитном  клубном доме .42 м2.Возле  Китайского посольства. По 800$ за м2.
0220630917
","""42.828""","""74.5822""",https://www.house.kg/details/8145735601ef05f13e852-25532721,
"3-комн. кв., 70 м2","Бишкек, 1000 мелочей",$ 52 000,4 409 600 сом,$ 743/м2,62 994 сом/м2,Добавлено 5 дней назад,,29,от агента,"панельный, 1990 г.",4 этаж из 5,,"70 м2, жилая: 55 м2",,105 серия,центральное,хорошее,нет,проводной,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продается 3х комнатная квартира,
Чуй/Карпинка,
Дом кирпичный,
Индивидуального проекта,
4/5этаж,
Неугловая,
2лоджии застеклены,
Солнечная сторона,
Ремонт,все коммуникации,
Сан узел раздельный,
Двор огорожен,
Все в шаговой доступности,
Удобная транспортная развязка,
Цена 52000$.
","""42.8776""","""74.619""",https://www.house.kg/details/873342360563cca0344b8-13783456,
"Дом, 5-комн., 75 м2","Бишкек, Веселая 103/Жибек-Жолу",$ 44 000,3 731 200 сом,$ 587/м2,49 749 сом/м2,Добавлено 6 месяцев назад,Поднято 5 дней назад,4622,от собственника,кирпичный,,1,75 м2,5 соток,,на газе,хорошее,есть,adsl,2 с/у и более,,,,,,септик,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             видеонаблюдение",частично меблирована,дерево,2.7 м.,"баня,                                             навес,                                             гараж",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно!
Продаю дом
5-комнат;3-навеса,длинный двор,гараж с ямой,баня,склад,погреб,летняя чайхана,кухня,душевая,4-камеры видео наблюдения,есть решетки во всех окнах,район тихий,2 сан узла,кондиционер,частично с мебелью,не большой огород есть абрикос и яблоки,дом 2 комнаты кирпич 3 саман,отопление газовое с большим бойлером+маленький бойлер,прошу 44000$ цена обсуждаемо! Тел;0772257766
Рассмотрю варианты на дом в Лебединовке или Покровки с участком не мение 10 соток
","""42.8916""","""74.65""",https://www.house.kg/details/98145995f74a04193d369-93729928,
"3-комн. кв., 60 м2","Бишкек, Кок-Жар м-н,  ул 7 Апреля 2/ул Медерова",$ 45 000,3 816 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 12 месяцев назад,Поднято 5 дней назад,1336,от собственника,"панельный, 1978 г.",5 этаж из 5,,"60 м2, жилая: 58 м2",,104 серия,центральное,хорошее,есть,оптика,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,270 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
ПРОДАМ 3 комнатную квартиру 104cер
Мкр Кок-Жар
КВАРТИРА НЕ УГЛОВАЯ ЭТАЖ 5 /5

Кровля кап/ремонт по всему дому-сухо

Решетка на 4-5 эт
Городской цифровой телефон, Лоджия застеленная миникабинет (полки с дверцами)+
утепленная, встроены шкафы, внешний сайдинг Корея, кровля/сухо нет проблем.
Окна пластиковые, Входная дверь бронированная советский металл,
На стенах шпаклевка+обои ,полы ламинат, потолочный МДФ во всех комнатах!
На кухне рабочая стенка кафель+обои
Сан/узел 100% кафель
Сантехнические трубы пластиковые
Батареи новые чугунные ЧЕБОКСАРЫ с кранами Маевского! Счетчики гор и холодной в ванной комнате
Аристон (80л) в ванне, кухонный гарнитур, кондиционер (зима/лето)
Квартира в отл состоянии! Зимой жарко-летом прохладно!
Интернет (безлимитка),каб телевидение Акнет, домофон,
Место-крытое для машины у  подъезда, зелено-чистый подъезд
двор огорожен.WiFi - даже во дворе.
Отличное месторасположение! гор/транспорт, 2 (дед/сада), футбольное поле,
школа недалеко,продленки, мелкопт/маг и мини/рынок
Стоимость квартиры 45,000$
По всем вопросом обращаться в Личку или по тел 0702 326197 whats app
или меняю
","""42.8511""","""74.6326""",https://www.house.kg/details/44469395e8d411b580eb6-58190194,
"Дом, 6 и более комнат, 510 м2","Бишкек, Арча-Бешик ж/м/южный магистраль",$ 510 000,43 248 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 14 дней назад,Поднято 5 дней назад,144,от агента,"кирпичный, 2019 г.",,2,"510 м2, жилая: 450 м2, кухня: 30 м2",8 соток,,смешанное,евроремонт,возможно подключение,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,ламинат,4 м.,"пластиковые окна,                                             веранда,                                             3 фазы,                                             гараж",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю Особняк в центре Арча Бешик,8соток,510м2.7комнат.Полностью с мебелью.Шикарный ремонт и мебель.кухня на 30посадочный мест.2кухни.закрытый очоккана.Дом построен качественно.Шикарная планировка.За м2 просим 1000$Есть варианты обмен на квартиру.
","""42.8277""","""74.5534""",https://www.house.kg/details/5555060604adce6bf45c0-93920051,
Гараж,"Бишкек, 11 м-н, набережная",$ 1 800,152 640 сом,,,Добавлено 3 месяца назад,Поднято 5 дней назад,419,от собственника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,обмен на авто,"

                                    Описание от продавца                            
Продается гараж металлический  3х6 по улице Каралаевой (набережной)  между 12 мкр и 11 мкр и 6 мкр удобно под бизнес первая линия ,  электрика ходовой части и т д  или рассматриваю обмен равноценный обмен  нужна машина срочно
","""42.8226""","""74.6325""",https://www.house.kg/details/53871865fe6247c7dea63-13570754,каркасно-щитовой
"Дом, 4-комн., 100 м2","Бишкек, Тыныстанова/Боталиева",$ 62 000,5 257 600 сом,$ 620/м2,52 576 сом/м2,Добавлено 7 месяцев назад,Поднято 5 дней назад,1351,от собственника,другое,,1,100 м2,7 соток,,на газе,,,adsl,,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             домофон,                                             видеодомофон",,,3.2 м.,"бассейн,                                             сад,                                             хозпостройки,                                             навес,                                             сауна,                                             гараж,                                             3 фазы",нет,нет,,"

                                    Описание от продавца                            
Продаю дом. Три спальни, зал, прихожая, кухня, сан узел в доме, есть возможность достроить мансарду.Потолки высокие 3.2метров.  Хоз постройки, большой крытый навес 11 на 7 метров(можно утеплить), гараж,  Газ, центральная канализация.  Три вида отопления газ, 3 фазка( разрешение имеется), твердое топливо. Участок 7 соток, участок правильной прямоугольной формы. Район Советская Щербакова, Турбаза, старый толчок.50 метров от 46школы .
","""42.9053""","""74.6093""",https://www.house.kg/details/16652615f51c3aa9d29e5-98782096,
"1-комн. кв., 49 м2","Бишкек, токомбаева/Асанбай",$ 31 000,2 628 800 сом,$ 633/м2,53 649 сом/м2,Добавлено 19 дней назад,Поднято 5 дней назад,149,от собственника,"кирпичный, 2021 г.",8 этаж из 12,,"49 м2, жилая: 49 м2, кухня: 17 м2",,102 серия,автономное,свободная планировка,возможно подключение,проводной,совмещенный,балкон,металлическая,паркинг,,,,,,магистральный,,,пустая,,3 м.,,,,,"

                                    Описание от продавца                            
срочно продаю 1 ком. кв 49 кв. псо 8 этаж . два лифта. 31 000  $ кв.0500990089 
собственник.
","""42.8173""","""74.6228""",https://www.house.kg/details/264535960438e72a58988-15889696,
"Дом, 6 и более комнат, 180 м2","Бишкек, Кара-Жыгач ж/м, Кожояр 57/Дордой",$ 120 000,10 176 000 сом,$ 667/м2,56 533 сом/м2,Добавлено 9 дней назад,Поднято 5 дней назад,39,от собственника,"кирпичный, 2020 г.",,2,"180 м2, кухня: 16 м2",4 соток,,смешанное,черновая отделка,возможно подключение,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,пустая,плитка,3 м.,пластиковые окна,,,,"

                                    Описание от продавца                            
4 соток,
Размер Дома 9 на 11 
1 этаж:
 зал, кухня, туалет, ванная, прихожая, бойлерная, терраса .
2 этаж :
Три спальни, туалет ванная, холл, балкон.
Потолки гипсокартон.
","""42.8575""","""74.6543""",https://www.house.kg/details/637181605093efe66918-13521832,
"2-комн. кв., 75 м2","Бишкек, ул. Чуйкова, 134",$ 55 500,4 706 400 сом,$ 740/м2,62 752 сом/м2,Добавлено 5 дней назад,,47,от собственника,"монолитный, 2020 г.",3 этаж из 10,,75 м2,,элитка,центральное,,,,,,бронированная,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаётся двухкомнатная квартира в ЖК «Поларис Плюс»

«Поларис Плюс» представляет собой многоэтажный жилой комплекс, состоящий из 6-ти блоков. Центральное отопление, газ, 4-х камерное пластиковое остекление окон, горячее и холодное водоснабжение. 
Можно начинать ремонт! Скоро сдача дома! Люди уже живут.
Месторасположение: Жилой комплекс «Поларис Плюс» расположенна пересечении улиц Чуйкова и Коенкозова (в районе улиц Исанова/Боконбаева)

Конструкция: железобетонный каркас, заполнение – кирпич (двойная кладка с утеплением (базальтовое волокно)), внутренние перегородки из кирпича
","""42.8658""","""74.5913""",https://www.house.kg/details/70554056056264aa48936-81484579,
"Дом, 6 и более комнат, 140 м2","Бишкек, Панфилова 292/Баялинова (Ленинградская)",$ 120 000,10 176 000 сом,$ 857/м2,72 686 сом/м2,Добавлено 14 дней назад,Поднято 5 дней назад,119,от собственника,"кирпичный, 2008 г.",,2,140 м2,3.5 соток,,смешанное,хорошее,есть,оптика,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,2.8 м.,"навес,                                             веранда",,,обмен не предлагать,"

                                    Описание от продавца                            
Продается дом 

Большой кирпичный дом с мансардной.
Месторасположение: Панфилова/Баялинова(Ленинградская)
 Центр города   (в 7 минутах от  площади Ала-Тоо пешком) 
Территория : 3.5 соток, жил. площадь 140 кв м, 6 комнат 
Условия: центральная канализация,  городская телефонная линия, топить можно газом, электрическом и есть возможность топить твердым топливом, большой двор под навесом (умещается 3 машины)
Из дополнительных плюсов: тихий район, но в самом центре (все в близкой доступности) хорошие соседи
","""42.8915""","""74.601""",https://www.house.kg/details/9814557604a2ecc2ae2e3-51218900,
"Дом, 4-комн., 64 м2","Бишкек, Пишпек ж/м, Г.Бишкек",$ 48 000,4 070 400 сом,$ 750/м2,63 600 сом/м2,Добавлено 5 дней назад,,99,от собственника,другое,,1,64 м2,4 соток,,на газе,хорошее,,,,,,,,,центральная,центральное водоснабжение,,,,,,,,,,,,,"""42.85""","""74.5408""",https://www.house.kg/details/328288060561af076d096-74129103,
"Дом, 4-комн., 250 м2","Бишкек, Красный Строитель 2 ж/м",$ 45 000,3 816 000 сом,$ 180/м2,15 264 сом/м2,Добавлено 3 месяца назад,Поднято 5 дней назад,655,от собственника,"кирпичный, 2018 г.",,2,"250 м2, жилая: 250 м2, кухня: 250 м2",5 соток,,электрическое,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продаеться 2этажный дом ПСО и пол дома. Свердловский район. Ул Красностроитель
","""42.9433""","""74.5821""",https://www.house.kg/details/79681275fe6f51c93aee0-41616183,
"Дом, 5-комн., 120 м2","Бишкек, Аламедин-1 м-н, Комсомольская 82/Садовая",$ 55 000,4 664 000 сом,$ 458/м2,38 867 сом/м2,Добавлено 5 дней назад,,79,от собственника,кирпичный,,,"120 м2, жилая: 120 м2, кухня: 30 м2",9 соток,,смешанное,хорошее,возможно подключение,оптика,раздельный,,,,,,,центральное водоснабжение,есть,возможно подключение,,,,,,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес",,,,,"""42.8825""","""74.6871""",https://www.house.kg/details/192259760560d496df8a9-21665801,
"Дом, 4-комн., 64 м2","Бишкек, Пишпек ж/м, Г.Бишкек",$ 48 000,4 070 400 сом,$ 750/м2,63 600 сом/м2,Добавлено 5 дней назад,,101,от собственника,другое,,1,64 м2,4 соток,,на газе,хорошее,,,,,,,,,центральная,центральное водоснабжение,,,,,,,,,,,,,"""42.85""","""74.5408""",https://www.house.kg/details/328288060561af076d096-74129103,
"Дом, 4-комн., 250 м2","Бишкек, Красный Строитель 2 ж/м",$ 45 000,3 816 000 сом,$ 180/м2,15 264 сом/м2,Добавлено 3 месяца назад,Поднято 5 дней назад,657,от собственника,"кирпичный, 2018 г.",,2,"250 м2, жилая: 250 м2, кухня: 250 м2",5 соток,,электрическое,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продаеться 2этажный дом ПСО и пол дома. Свердловский район. Ул Красностроитель
","""42.9433""","""74.5821""",https://www.house.kg/details/79681275fe6f51c93aee0-41616183,
"Дом, 5-комн., 120 м2","Бишкек, Аламедин-1 м-н, Комсомольская 82/Садовая",$ 55 000,4 664 000 сом,$ 458/м2,38 867 сом/м2,Добавлено 5 дней назад,,81,от собственника,кирпичный,,,"120 м2, жилая: 120 м2, кухня: 30 м2",9 соток,,смешанное,хорошее,возможно подключение,оптика,раздельный,,,,,,,центральное водоснабжение,есть,возможно подключение,,,,,,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес",,,,,"""42.8825""","""74.6871""",https://www.house.kg/details/192259760560d496df8a9-21665801,
"2-комн. кв., 95 м2","Бишкек, Токтогула 164-165/Исанова",$ 73 000,6 190 400 сом,$ 768/м2,65 162 сом/м2,Добавлено 7 дней назад,Поднято 5 дней назад,58,от собственника,монолитный,9 этаж из 16,,"95 м2, жилая: 77 м2",,элитка,центральное,евроремонт,есть,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж,                                             сигнализация,                                             кодовый замок",пустая,ламинат,3 м.,"кухня-студия,                                             неугловая,                                             комнаты изолированы,                                             тихий двор,                                             удобно под бизнес,                                             новая сантехника",,,с доплатой покупателя,"

                                    Описание от продавца                            
Продаю без посредников! Квартира с ремонтом. 77 кв/м + 4 кв/м балкон. Жилой комплекс ""Elite Residece""
Дом заселен. Тех. Паспорт на Руках. Юридически чист. (в залоге и аресте Не стоит). Находиться в золотом квадрате. Первая линия по ул. Токтогула-Исанова. 2-спальных комнат, зал-студия. 9 этаж из 16. Элитный дом от СК Бай-Таш. Все комуникации Центральные.
Консьерж, охрана 24/7, спорт зал, скоростные и бесшумные лифты, один грузовой, противопожарная система. Цена: 73000$ Минимальный торг! тел: 0500777758
","""42.873""","""74.5901""",https://www.house.kg/details/1033848605435ea51a022-99639795,
