title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 100 м2","Бишкек, Рыскулова/Турзбекова",$ 110 000,9 328 000 сом,$ 1 100/м2,93 280 сом/м2,Добавлено 1 месяц назад,,145,от агента,кирпичный,7 этаж из 10,,100 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
3- ком. (100м2) Квартира с ремонтом и с мебелью. 

Продаются Квартиры от Застройщика: Авангард Стиль Бийик Курулуш. ул. Рыскулова. Пер. Турзбекова   3- ком. (100м2) Квартира с ремонтом и с мебелью. 
0703141819 Whatsapp    0555492055  7- этаж из 10  цена 110.000$
","""42.8792""","""74.5849""",https://www.house.kg/details/65189666024603d8d25f0-77748488,
"3-комн. кв., 65 м2","Бишкек, чуй/Турусбекова",$ 41 000,3 476 800 сом,$ 631/м2,53 489 сом/м2,Добавлено 1 месяц назад,,150,от агента,кирпичный,5 этаж из 5,,65 м2,,105 серия,,требует ремонта,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся квартира 3-ком.(студия) 105 серия 5/5 этаж 
(65м2) С мебелью но чуть требуется ремонт. 
Адрес: Чуй пер. Турусбекова
Цена: 41,000$
Тел. +996703141819
","""42.8769""","""74.585""",https://www.house.kg/details/741934260245c511861b4-96243810,
"Коммерческая недвижимость, 147 м2",Бишкек,$ 220 500,18 698 400 сом,$ 1 500/м2,127 200 сом/м2,Добавлено 1 месяц назад,,169,от агента,кирпичный,,,147 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Торговое помещение Офис  (147м2) (237м2)
Продаются Коммерческая недвижимость (Торговое помещение,офис)от Застройщика: Авангард Стиль ЖК "" Авангард сити’’ 1500«Avangard CITY» – Торговое помещение Офис  (147м2) (237м2)
цена 1500$/м2 Торг  Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)  Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки  Есть Whatsapp 0703141819 ,055549205, 077965289  От партнёра Авангард стиль)
","""42.8173""","""74.6077""",https://www.house.kg/details/56786486024584736f024-97947717,
"1-комн. кв., 38 м2","Бишкек, Чуй 73/Разина",$ 26 700,2 264 160 сом,$ 703/м2,59 583 сом/м2,Добавлено 3 месяца назад,Поднято 1 месяц назад,315,от собственника,кирпичный,3 этаж из 3,,"38 м2, жилая: 32 м2, кухня: 6 м2",,сталинка,центральное,евроремонт,есть,проводной,совмещенный,балкон,,,,,,,,магистральный,,домофон,частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             тихий двор,                                             удобно под бизнес",,,,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру, Чуй/Разина (около кафе Ават)
После капитального ремонта, менялось все трубы, проводка по всей квартире. Натяжные потолки, полы, с утеплением, качественный ламинат водостойкий. Новые окна. Новая входная дверь. Ванная комната полностью капиталилась. В квартире после ремонта не жили(приходил изредка ночевать, проверять) Продаю в связи с необходимостью. Хорошая инфраструктура, транспортная развязка, рядом дет сад, почта. Большая детская площадка. Напротив скоро будет центральный ЦОН (центр обслуживания населения) и так же напротив налоговая. Вообщем хорошая квартира. Пишите звоните, номер так же привязан к Whatsapp. Только действильно заинтересованные.
","""42.8754""","""74.6439""",https://www.house.kg/details/30979205ff55e4230d6b4-31246102,
"3-комн. кв., 44 м2","Бишкек, Филармония, Куренкеева/Турусбекова",$ 36 500,3 095 200 сом,$ 830/м2,70 345 сом/м2,Добавлено 1 месяц назад,,212,от агента,"кирпичный, 2020 г.",3 этаж из 3,,44 м2,,элитка,на газе,евроремонт,,,совмещенный,,бронированная,,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю новую 3 комнатную квартиру студию (зал+кухня) две спальни, прихожая, сан.узел 
Район Турусбекова / Куренкеева 
Общая площадь квартиры: 44 кВ.м 
Этажность: 3/3 
Квартира с ремонтом 
Объект сдан в эксплуатацию, имеется тех.паспорт, в доме всего 24 квартира. 
Центральная канализация, газ, система индивидуального газового отопления (Baxi 🇮🇹 Италия) Капитальное строительство, монолитно-каркасный дом, заполнение жженый кирпич 🧱 
Стоимость: 36500 срочно
","""42.8877""","""74.58""",https://www.house.kg/details/2048371602435315c9857-48268932,
"3-комн. кв., 153 м2","Бишкек, Моссовет, Советская/Киевская",$ 110 000,9 328 000 сом,$ 719/м2,60 967 сом/м2,Добавлено 1 месяц назад,,180,от собственника,монолитный,2 этаж из 12,,153 м2,,индивид. планировка,центральное,хорошее,,,раздельный,,,,,,,,,,,,,,,,,,с доплатой продавца,"

                                    Описание от продавца                            
Продаю 3 ком квартиру студия
Расположена по адресу  Советская / Киевская дом Трио (самая первая элитка)
Общей площадью: 153кв.м 
Этажность: 2 из 12 
Квартира с хорошим ремонтом 
Просторная прихожая, большой зал, раздельный санузел, изолированные комнаты, сквозная планировка.
Стоимость:110000$ (рассмотрим обмен на 4-х комнатную квартиру в южной части города с доплатой с нашей стороны)
","""42.8738""","""74.6108""",https://www.house.kg/details/23257460243074144ca4-49975873,
"3-комн. кв., 44 м2","Бишкек, Филармония, Куренкеева/Турусбекова",$ 36 500,3 095 200 сом,$ 830/м2,70 345 сом/м2,Добавлено 1 месяц назад,,214,от агента,"кирпичный, 2020 г.",3 этаж из 3,,44 м2,,элитка,на газе,евроремонт,,,совмещенный,,бронированная,,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю новую 3 комнатную квартиру студию (зал+кухня) две спальни, прихожая, сан.узел 
Район Турусбекова / Куренкеева 
Общая площадь квартиры: 44 кВ.м 
Этажность: 3/3 
Квартира с ремонтом 
Объект сдан в эксплуатацию, имеется тех.паспорт, в доме всего 24 квартира. 
Центральная канализация, газ, система индивидуального газового отопления (Baxi 🇮🇹 Италия) Капитальное строительство, монолитно-каркасный дом, заполнение жженый кирпич 🧱 
Стоимость: 36500 срочно
","""42.8877""","""74.58""",https://www.house.kg/details/2048371602435315c9857-48268932,
"3-комн. кв., 153 м2","Бишкек, Моссовет, Советская/Киевская",$ 110 000,9 328 000 сом,$ 719/м2,60 967 сом/м2,Добавлено 1 месяц назад,,182,от собственника,монолитный,2 этаж из 12,,153 м2,,индивид. планировка,центральное,хорошее,,,раздельный,,,,,,,,,,,,,,,,,,с доплатой продавца,"

                                    Описание от продавца                            
Продаю 3 ком квартиру студия
Расположена по адресу  Советская / Киевская дом Трио (самая первая элитка)
Общей площадью: 153кв.м 
Этажность: 2 из 12 
Квартира с хорошим ремонтом 
Просторная прихожая, большой зал, раздельный санузел, изолированные комнаты, сквозная планировка.
Стоимость:110000$ (рассмотрим обмен на 4-х комнатную квартиру в южной части города с доплатой с нашей стороны)
","""42.8738""","""74.6108""",https://www.house.kg/details/23257460243074144ca4-49975873,
"Дом, 3-комн., 100 м2","Бишкек, Стадионная 7/2/Красноводская",$ 55 000,4 664 000 сом,$ 550/м2,46 640 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,138,от собственника,кирпичный,,1,"100 м2, жилая: 80 м2, кухня: 10 м2",4 соток,,смешанное,среднее,есть,проводной,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,2.7 м.,,,,,,"""42.8689""","""74.5065""",https://www.house.kg/details/902010960236cb913e2a1-92153413,
"3-комн. кв., 75 м2","Бишкек, Аламедин-1 м-н 43",$ 65 000,5 512 000 сом,$ 867/м2,73 493 сом/м2,Добавлено 1 месяц назад,,115,от собственника,панельный,6 этаж из 9,,75 м2,,106 серия,центральное,,,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,автономный,,"домофон,                                             видеонаблюдение,                                             кодовый замок",полностью меблирована,ламинат,3 м.,"новая сантехника,                                             пластиковые окна,                                             улучшенная,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продаю в связи с выездом, реальным покупателям скидка
","""42.8765""","""74.6848""",https://www.house.kg/details/258104360240cbadf5352-97560346,
"3-комн. кв., 75 м2","Бишкек, Аламедин-1 м-н",$ 65 000,5 512 000 сом,$ 867/м2,73 493 сом/м2,Добавлено 1 месяц назад,,102,от собственника,панельный,6 этаж из 9,,75 м2,,106 серия,центральное,евроремонт,есть,проводной,раздельный,лоджия,бронированная,,,,,,,,,домофон,полностью меблирована,ламинат,,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,нет,обмен не предлагать,,"""42.8765""","""74.6848""",https://www.house.kg/details/3211896024093656c355-57223216,
"3-комн. кв., 58 м2","Бишкек, 4 м-н",$ 42 500,3 604 000 сом,$ 733/м2,62 138 сом/м2,Добавлено 1 месяц назад,,300,от собственника,панельный,3 этаж из 4,,58 м2,,104 серия улучшенная,центральное,среднее,есть,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,"пластиковые окна,                                             улучшенная",,,обмен не предлагать,"

                                    Описание от продавца                            
находится по ул.Донецкая

рядом школа №17

остается кухонный гарнитур

большая лоджия

квартира теплая

двойная дверь

только нал!

СОБСТВЕННИК!!!

0502 200 241
","""42.8363""","""74.6253""",https://www.house.kg/details/545042760240650dca6e6-53377459,
"3-комн. кв., 100 м2","Бишкек, Асанбай м-н, токомбаева 52в/2/нуркамал",$ 80 000,6 784 000 сом,$ 800/м2,67 840 сом/м2,Добавлено 4 месяца назад,Поднято 1 месяц назад,988,от собственника,"кирпичный, 2019 г.",2 этаж из 10,,"100 м2, жилая: 100 м2, кухня: 16 м2",,элитка,на газе,евроремонт,возможно подключение,adsl,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             сигнализация,                                             кодовый замок",полностью меблирована,ламинат,320 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня",,,с доплатой покупателя,"

                                    Описание от продавца                            
дизайнерский ремонт район ауца южная магистраль экологически чистый район застройщик тст стройсервис , лучшие школы в шаговой доступности.
","""42.8142""","""74.628""",https://www.house.kg/details/88735355fc27cde45c594-38571738,
"4-комн. кв., 165.8 м2","Бишкек, абдымомунова 305а/калык акиева",$ 117 000,9 921 600 сом,$ 706/м2,59 841 сом/м2,Добавлено 1 месяц назад,,151,от собственника,монолитный,9 этаж из 10,,"165.8 м2, жилая: 165.8 м2, кухня: 17 м2",,элитка,центральное,евроремонт,возможно подключение,,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"кодовый замок,                                             видеонаблюдение",полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",,есть,с доплатой покупателя,"

                                    Описание от продавца                            
продаю 4 комнатную квартиру , 3спальни зал кухня холл и 2 кладовки 2 санузла 
застройщик нбк курулуш
дом сдан в эксплуатацию 2017 году заселён 100% ,ТСЖ , видеонаблюдение
дом сейсмоустойчивый 9 балл, утеплённый , очень тепло, летом прохладно
дизайнерский дорогой ремонт все материалы качественные дорогие для себя делалось
в шаговой доступности лучшие школы #13; #9; # 68 , ВУЗы КНУ ИИМОП финтех юридическая академия международный университет Кыргызстана 
рассмотрим вариант обмена на 1кв +$
","""42.8814""","""74.5784""",https://www.house.kg/details/6424784602405b22657d0-01770564,
"1-комн. кв., 21 м2","Бишкек, БГУ, Джунусалиева 40а/Жаманбаева",$ 16 000,1 356 800 сом,$ 762/м2,64 610 сом/м2,Добавлено 1 месяц назад,,246,от собственника,"кирпичный, 1987 г.",2 этаж из 5,,21 м2,,105 серия,центральное,среднее,нет,,совмещенный,нет,деревянная,,,,,,,нет,,,пустая,линолеум,2.8 м.,пластиковые окна,нет,нет,,"

                                    Описание от продавца                            
Квартира гостиничного типа на два хозяина , тихий, хороший район ,не далеко от Всех университетов, отличный вариант для молодой семьи или под сдачу квартирантов !
","""42.8498""","""74.5814""",https://www.house.kg/details/60904236023fcf1ba7cf7-77671540,
"2-комн. кв., 48 м2","Бишкек, 8 м-н, Жукеев-Пудовкина 8/1/Донецская",$ 31 000,2 628 800 сом,$ 646/м2,54 767 сом/м2,Добавлено 1 месяц назад,,291,от собственника,панельный,12 этаж из 16,,48 м2,,индивид. планировка,центральное,хорошее,есть,,совмещенный,застекленный балкон,бронированная,,,,,,,нет,,,полностью меблирована,линолеум,,,,,рассмотрю варианты,,"""42.8354""","""74.6137""",https://www.house.kg/details/25361926023f3d3d20243-92301816,
"1-комн. кв., 34 м2","Бишкек, 8 м-н",$ 31 500,2 671 200 сом,$ 926/м2,78 565 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,138,от агента,кирпичный,3 этаж из 5,,34 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 3к.Квартиру! Эт. 1/5, не угл. Самый тихий, самый центр города! Кв.Инд.Планировки - в кирп.Доме с толстыми стенами - в огороженном зеленом дворе! Идеальная инфроструктура... В шаговой доступности все необходимое! Квартира с ремонтом , светлая - чистая! Остаеться мебель - заходи и живи в удовольствие!!!  /  а.н.
","""42.8363""","""74.6081""",https://www.house.kg/details/3118352602374ceb3a5d2-39335265,
"4-комн. кв., 202 м2","Бишкек, Токтогула/Советская",$ 175 000,14 840 000 сом,$ 866/м2,73 465 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,197,от агента,"кирпичный, 2011 г.",9 этаж из 11,,202 м2,,элитка,центральное,евроремонт,,,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             видеонаблюдение",полностью меблирована,паркет,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Срочно! Продаю шикарную 4 ком кв, 202м, 9/11, Золотой квадрат – 175т
Продаю шикарную 4 комнатную квартиру 
Советская – Токтогула. Сердце города!
Застройщик Бишкек-Курулуш.  Сдан в 2011.
Дом кирпичный. Утеплен снаружи по технологии «Термос» 
Коммуникации все центральные.

Общая площадь -202,6 м. 9 этаж из 11. Не угловая.
Интерьер – современная классика. Полы - паркет. 
Двери – дерево. Испанская керамика.
Материалы все натуральные! Премиум класса!
Экологически безопасные! Высокий срок эксплуатации!
Квартира абсолютно не требует вложений!

Просторная кухня 30м  – не студия – мечта любой хозяйки!
Современная бытовая техника Bosh –  настоящее немецкое качество!
Гостиная – 44м.  Спальня с большой ванной комнатой  и гардеробной.
Две детские комнаты. Игровая зона. 
Два полноценных санузла. Множество встроенных шкафов.
Реальному покупателю – сюрприз!!

Только две квартиры на площадке.
Достойные соседи. 
Видео наблюдение. Охрана 24/7
Огороженный двор. Два въезда.

В шаге – Бульвар Эркиндик. Школы № 24, №6. 
Дошкольное учреждение «Звездочка»
Базар Ак - Эмир, аптеки, кафе.
Транспорт в любую точку города!
Идеальный вариант, как для большой семьи, так и для сдачи!
 
Прошу: 175000 (торг уместен только при осмотре)
Звоните: 0555 757 785; 0505 757 785
","""42.8726""","""74.6103""",https://www.house.kg/details/45174065fffd3958ab442-83114382,
"2-комн. кв., 52 м2","Бишкек, Магистраль, Токомбаева/ Жукеева-Пудовкина 29",$ 41 600,3 527 680 сом,$ 800/м2,67 840 сом/м2,Добавлено 1 месяц назад,,200,от собственника,"монолитный, 2021 г.",6 этаж из 8,,52 м2,,элитка,электрическое,,,,,,,,,,,,,,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",,,3 м.,"пластиковые окна,                                             кухня-студия,                                             неугловая,                                             тихий двор",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру студию. Адрес Магистраль/Жукеева-Пудовкина, расположен в самом элитном районе, рядом парки, глобус, развитая инфраструктура. Этаж 6 из 8. ЖК Ренессанс. Сдача под ПСО весна 2021.
","""42.8228""","""74.6119""",https://www.house.kg/details/78023446023e9a644aa07-93655551,
"3-комн. кв., 100 м2",Бишкек,$ 125 000,10 600 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,341,от агента,монолитный,14 этаж из 14,,100 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продается  3-х комнатная квартира.
ЖК «Сити центр»
Площадь  100 м2
Этаж 14/14 
    Квартира полностью на запад выходит, вид из окна хороший, потолки 4м, с ремонтом (материалы дорогие все и мебелью). Две гардеробные, прачечная, два санузла, две спальни, кухня-гостиная студия. Паркинг в подвале прям напротив лифта. 
Все коммуникации центральные (свет, вода газ, отопление). Рядом школы, детские сады, магазины, крупные торговые центры.
Цена 125000$
 Телефон: 0551501028.
","""42.8734""","""74.6202""",https://www.house.kg/details/40782405faa42f38fb340-93607642,
"3-комн. кв., 120 м2","Бишкек, ул. Акылбекова, 66",$ 115 000,9 752 000 сом,$ 958/м2,81 267 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,350,от агента,"монолитный, 2017 г.",6 этаж из 10,,120 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся  3-х комнатная квартира. ЖК "" Тихий уголок""
Застройщик СтальМонтаж Плюс. Район ТЭЦ ул. Акылбекова
Общая площадь 120м2
Этаж 6/10
Дом сдан в эксплуатацию, Коммуникации все центральные
В квартире сделан дизайнерский ремонт, качественные и дорогие материалы (эксклюзивные люстры)
2 санузла, Красивые панорамные окна, развитая инфраструктура, 
Квартира укомплектована всей необходимой бытовой техникой ( кондиционеры)
Детская площадка, школа, гипермаркет, кафе, ЗАГС, больница
Стоимость 115000$
Обращаться по телефону: 0551501028
","""42.8769""","""74.6472""",https://www.house.kg/details/42519855faa43e9ec1b97-19782031,
"3-комн. кв., 110 м2","Бишкек, Жоомарта Боконбаева, 233 / Калыка Акиева",$ 71 500,6 063 200 сом,$ 650/м2,55 120 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,377,от агента,"монолитный, 2014 г.",10 этаж из 12,,110 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!!!!!
Продаётся 3 комнатная квартира ЖК ""Премьера""
Боконбаева/Калыка Акиева, Застройщик ""Имарат Строй""
Площадь 110м2
ПСО
Этаж 10/12
Высота потолков 3м
Фасад в классическом стиле (Сары Таш, венецианская штукатурка)
ЖБ монолит, кирпич.
Хорошие возможности проведения досуга, великолепные прогулочные аллеи.
Удобно спланированный внутренний двор, детская площадка. Благоустройство преддомовой территории, в подъездах бронированные двери с домофоном, удобное месторасположение, развития инфраструктура, 
Центральное отопление, водоснабжение, газ, резервное освещение квартир и подъездов.
Имеется подземный паркинг
Стоимость  71 500$
Обращаться по телефону: 0551501028
","""42.8686""","""74.5766""",https://www.house.kg/details/65950005faa36b2bc3756-57903964,
"3-комн. кв., 101 м2","Бишкек, ул. Панфилова 190/1",$ 98 000,8 310 400 сом,$ 970/м2,82 281 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,364,от агента,"монолитный, 2017 г.",6 этаж из 16,,101 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаётся элитная 3-х комнатная квартира. ЖК «Панфилов 4»
Район Логвиненко / Фрунзе. 
Застройщик «Борсан Констракшн»
Площадь 101 м 2. Этаж 6/13. 
Техпаспорт на руках. В квартире сделан хороший ремонт.
Все коммуникации центральные. 
Большой, закрытый , охраняемый двор . 
Бассейн, детская площадка , красивый ландшафт . 
Хорошая инфраструктура . 
Цена 98000$ 
Обращаться по телефону. 0551501028
","""42.8822""","""74.6003""",https://www.house.kg/details/24585065faa3593a29140-57153222,
"3-комн. кв., 133 м2","Бишкек, пр. Мира 299/7",$ 95 760,8 120 448 сом,$ 720/м2,61 056 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,343,от агента,"монолитный, 2020 г.",3 этаж из 12,,133 м2,,элитка,,,,,,,,,,,,,,,,,,,3.1 м.,,,,,"

                                    Описание от продавца                            
Срочно! Продается 3 комнатная квартира.
ЖК ""Дипломат"" 
Чингиза Айтматова. За Южной Магистралью
Площадь 133.3м2
Этаж 3/12
Высота потолков 3.2 м
ПСО
ЖК «Дипломат» это уникальный проект, возводимый в одном из самых благоустроенных районов г. Бишкек. Неповторимая архитектура, ландшафтный дизайн, . Просторный паркинг на 40 автомашин. Дом в окружении деревьев, благоустроенный комплекс, места отдыха, и спортивные площадки, аллеи для прогулок. 
Отличное транспортное сообщение
Стоимость 720$ за 1 м2
Обращаться по телефону: 0551501028
","""42.8228""","""74.5841""",https://www.house.kg/details/77883445faa338e2bcb17-60951447,
"3-комн. кв., 116 м2","Бишкек, Орозбекова,17 / ул. Чокморова",$ 190 000,16 112 000 сом,$ 1 638/м2,138 897 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,344,от агента,"монолитный, 2016 г.",6 этаж из 13,,116 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно!!! Продаётся 3-х комнатная квартира
Застройщик Имарат Строй
ЖК ""Версаль"" Золотой квадрат 
ЖК Версаль - это изысканный стиль в архитектуре и дизайне
Квартира оснащена центральным отоплением,  природным газом, горячим и холодным водоснабжением.
Панорамные витражи. В доме имеется резервное освещение, бесшумные лифты, удобно спланированный внутренний двор с гостевой автостоянкой, подземный паркинг, вестибюль, консьерж, так же есть детская площадка, 3 х уровневая система безопасности.
Площадь квартиры 116м2
Этаж 6/13 (окна на запад)
Квартира с шикарным дизайнерским ремонтом ( частично с мебелью)
Двери, кухня, плинтуса, шкафы - всё из дуба (индивидуальный проект)
Сантехника Jacob Delafon(Франция) смесители (Германия) Техника BOSCH (Германия)
Стоимость 190000$
Обращаться по телефону  0551501028
","""42.8685""","""74.6025""",https://www.house.kg/details/87516415faa31ca2565f0-50883404,
"3-комн. кв., 125 м2","Бишкек, Сыдыкова / Коенкозова",$ 118 750,10 070 000 сом,$ 950/м2,80 560 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,311,от агента,"монолитный, 2021 г.",8 этаж из 14,,125 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира. ЖК Арбат 
Площадь 125м2
Этаж 8/14
Расположение Цент города ул. Сыдыкова 
Под ПСО
Срок сдачи 2021 год
Дом будет оснащены новейшими инженерными решениями такими как 
Газификация центральная, система отопления, бесшумные скоростные лифты, двухуровневая подземная автостоянка, детская игровая площадка, объекты торговли сервиса и досуга, прочнейшая монолитно-кирпичная конструкция здания, остекление окон из алюминиевого профиля теплой серии с использованием итальянской фурнитуры, система для домофона с видеосигналом.
Одно из главных достоинство это БЛАГОУСТРОЙСТВО
Прогуливаться по извилистым тропинкам, отдыхать, устроившись в изящной беседке
Добро пожаловать в комфортную жизнь 
Стоимость  950$ m2 
Обращайтесь по номеру : 0551501028
","""42.8733""","""74.5918""",https://www.house.kg/details/42020695faa2b834120e8-58776440,
"3-комн. кв., 93 м2","Бишкек, Аламедин-1 м-н, ул. Токмакская (Салиева) 25",$ 78 000,6 614 400 сом,$ 839/м2,71 123 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,397,от агента,"монолитный, 2017 г.",9 этаж из 12,,93 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся шикарная 3 комнатная квартира 
Район: Аламедин 1. Застройщик « Мадина строй»
- Сейсмостойкость дома 8 баллов
-Два современных бесшумных лифта (Пассажирский и грузовой)
-Качественные турецкие металлопластиковые окна
-Современные и надежные бронированные двери местных производителей
-Стальные подъездные двери, оборудованными кодовыми замками
-Все центральные коммуникации
-Качественная тепло и шумоизоляция наружных стен
-Электроснабжение
-Домофон
-Цифровая телефонная линия
-Благоустроенная территория с детской площадкой
-Магазины
Площадь 93м
Этаж 9/12
В квартире был сделан, дорогой и качественный ремонт, для комфортного жилья.
Все делалось исключительно для себя.
Цена:  78 000$
Все вопросы по телефону:0551501028
","""42.8801""","""74.6861""",https://www.house.kg/details/25407785faa260d34c336-70672529,
"3-комн. кв., 124 м2","Бишкек, ул. Абдумомунова, 244",$ 115 000,9 752 000 сом,$ 927/м2,78 645 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,350,от агента,"монолитный, 2018 г.",10 этаж из 10,,124 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно! Продается 3 комнатная квартира.
Адрес Горького/ Тыныстанова, Застройщик ""Флагман""
Площадь 124м2
Этаж 10/10
В Квартире сделан хороший евроремонт. Остается вся мебель. Рядом расположены школа № 29, 5, VEFA  Центр, супермаркеты. Развитая инфраструктура.  Все  коммуникации центральные.
 Цена 115 000$
Обращаться по телефону: 0551501028
","""42.8799""","""74.594""",https://www.house.kg/details/96353015faa29bb7ee027-62101326,
"3-комн. кв., 63 м2","Бишкек, 7 м-н",$ 61 000,5 172 800 сом,$ 968/м2,82 108 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,404,от агента,панельный,9 этаж из 9,,63 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в 7-м микрорайоне.
Площадь 63 м2, 105 серии
Этаж 9/9
Адрес; Жукеева-Пудовкина/Южная Магистраль
В квартире сделан комфортный, уютный евроремонт.
Квартира продается без мебели
Цена 61000$
Все вопросы по телефону: 0551501028
","""42.8301""","""74.6196""",https://www.house.kg/details/2675915faa20f717da38-69014340,
"3-комн. кв., 104 м2","Бишкек, ул. Панфилова 190/1",$ 80 000,6 784 000 сом,$ 769/м2,65 231 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,337,от агента,"монолитный, 2017 г.",9 этаж из 10,,104 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продается шикарная, уютная  3-х комнатная квартира
В 5-м микрорайоне. Застройщик «Борсан»
Международная строительная компания «Борсан» осуществляет строительство проектов многоэтажных жилых комплексов, с торгово-сервисными помещениями.
Одна из ключевых целей компании является создание комфортной и благоприятной инфраструктуры для проживания наших жителей. 
Площадь квартиры 104 м2 
Этаж 9/10
В квартире сделан очень хороший ремонт. Имеется  частично мебель. Дом сдан в эксплуатацию 
Все центральные коммуникации, имеется тех. паспорт. 
Огороженный большой двор, с шикарной детской площадкой!
Домофон, лифт с чипом.
Цена 80 000$ 
Все вопросы по телефону 0551501028
","""42.8822""","""74.6003""",https://www.house.kg/details/68635705faa1e2deb4f61-95446893,
