title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"2-комн. кв., 70 м2","Бишкек, пр. Чингиза Айтматова, 4",$ 48 000,4 070 400 сом,$ 686/м2,58 149 сом/м2,Добавлено 3 месяца назад,Поднято 2 месяца назад,292,от собственника,монолитный,6 этаж из 12,,70 м2,,элитка,центральное,под самоотделку (псо),,,раздельный,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Очень срочно!!!  Продаю 2к кв в завершенном доме в жилом комплексе ""Ботанический сад"" от компании ""Ихлас строй"" 70 м2, 6/12 этаж. Дом кирпичный все коммуникации центральные!!! ПСО можно приступать к ремонту. Проспект Мира/ Горького. Шикарное расположение дома! Рядом ботанический сад. Политех, Манас, БГУ. Цена: 48.000$$$
","""42.8626""","""74.5883""",https://www.house.kg/details/14943965fd89c43a3ffd9-52219409
"3-комн. кв., 73 м2","Бишкек, Московская 217/Калык Акиева",$ 75 000,6 360 000 сом,$ 1 027/м2,87 123 сом/м2,Добавлено 2 месяца назад,,305,от собственника,"кирпичный, 1993 г.",3 этаж из 5,,73 м2,,106 серия улучшенная,центральное,евроремонт,есть,,раздельный,застекленный балкон,,,,,,,,магистральный,,,полностью меблирована,,,,,есть,,"

                                    Описание от продавца                            
Дом Расположен на пересечении улиц Московская- Калык Акиева,в декабре 2020 года закончили ремонт под ключ, трубы ,кабеля все абсолютно новое,дом кирпичный,вся мебель и техника в подарок ,рядом торговый центр весна , гипермаркет Алма,68 школа
","""42.8716""","""74.577""",https://www.house.kg/details/52208465ffd718530a6b4-82263718
"Дом, 6 и более комнат, 180 м2","Бишкек, Рабочий Городок, Чапаева/Гагарина",$ 180 000,15 264 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 2 месяца назад,,310,от собственника,другое,,,"180 м2, жилая: 140 м2, кухня: 40 м2",6 соток,,на газе,,есть,оптика,,,,,,,центральная,центральное водоснабжение,есть,магистральный,,видеонаблюдение,пустая,дерево,3 м.,,,,,,"""42.8511""","""74.5773""",https://www.house.kg/details/17248865ffd6ebeea1a76-15173639
"3-комн. кв., 62 м2","Бишкек, Кызыл-Аскер ж/м, Садыгалиева 9/Ден Сияопина",$ 41 000,3 476 800 сом,$ 661/м2,56 077 сом/м2,Добавлено 2 месяца назад,,492,от собственника,"кирпичный, 1991 г.",1 этаж из 4,,"62 м2, жилая: 41 м2",,индивид. планировка,электрическое,хорошее,возможно подключение,проводной,раздельный,,бронированная,гараж,,,,,,магистральный,,,пустая,линолеум,,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             кладовка,                                             тихий двор",нет,,с доплатой продавца,"

                                    Описание от продавца                            
Квартира в районе рынка ""Дордой-Моторс"". Имеется большой подвал и придомовой маленький огородик с беседкой для отдыха, место для стоянки. Тихий район, хорошие соседи.
","""42.8731""","""74.5249""",https://www.house.kg/details/89248825ffd6e959d1f03-94722162
"3-комн. кв., 114 м2","Бишкек, Пишпек ж/м, Репина 1А/Льва Толстого",$ 49 000,4 155 200 сом,$ 430/м2,36 449 сом/м2,Добавлено 2 месяца назад,,309,от агента,"кирпичный, 2020 г.",10 этаж из 10,,114 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
3 КВ, 10/10, 114 м2, 
ВСЕ КОММУНИКАЦ ИИ ЦЕНТРАЛЬНЫЕ, 
ПСО, ЧАСТИЧНО С РЕМОНТОМ,  2  САНУЗЛА, 
В ПОДАРОК 4 КОНФОРОЧНАЯ ГАЗПЛИТА И РАДИАТОРЫ!  ОСТАЛАСЬ ПОСЛЕДНЯЯ КВАРТИРА!!!

Цена 49 тыс $ за наличку, обмен на авто 51 тыс$, частично рассрочка
Ул. Льва толстого/Репина
(начало Пишпека)
новый дом. Начали выдачу техпаспортов
Кв. сквозная, окна на  Восток, Запад 
Новый дом, заселён!
Начали выдачу техпаспортов!

тел.: 0709374539
","""42.8644""","""74.5506""",https://www.house.kg/details/88187965ffd6aba837694-59173034
"Дом, 6 и более комнат, 296 м2","Бишкек, Алтын-Ордо ж/м, 8",$ 170 000,14 416 000 сом,$ 574/м2,48 703 сом/м2,Добавлено 2 месяца назад,,187,от собственника,"кирпичный, 2015 г.",,2,296 м2,4.16 соток,,на твердом топливе,среднее,нет,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,частично меблирована,ламинат,2.7 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Дом угловой, большой,  можно под бизнес. ремонт частичный. 4 спальни, 2 больших хола, зал, кухня большая, 2 ванны совмещённых по одной на каждом этаже , балкон  прихожка отдельно,два выхода , газ уже провели на улице. Хороший район.
","""42.8534""","""74.6708""",https://www.house.kg/details/50766595ffd684622b438-56585097
"3-комн. кв., 57 м2",Бишкек,$ 40 500,3 434 400 сом,$ 711/м2,60 253 сом/м2,Добавлено 2 месяца назад,,220,от собственника,кирпичный,4 этаж из 4,,57 м2,,104 серия,центральное,хорошее,,,,балкон,деревянная,,,,,,,магистральный,,,,дерево,,,,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно в хорошем месте .чистая,сухая вариантов нет
","""42.8432""","""74.594""",https://www.house.kg/details/70713105ffd65fda476a3-64849696
"2-комн. кв., 32 м2","Бишкек, Чокана Валиханова 1/Анкара (бывш.Горького)",$ 23 000,1 950 400 сом,$ 719/м2,60 950 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,1221,от собственника,кирпичный,1 этаж из 5,,"32 м2, жилая: 26 м2, кухня: 6 м2",,малосемейка,электрическое,хорошее,возможно подключение,проводной,совмещенный,нет,металлическая,рядом охраняемая стоянка,,,,,,возможно подключение,,,частично меблирована,дерево,2.75 м.,,нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Квартира после свежего ремонта. Делали все для себя. Причина продажи в связи с приближением Ипотечного Кредитования 
","""42.8572""","""74.6749""",https://www.house.kg/details/39681465e380505a6f045-33443116
"Коммерческая недвижимость, 400 м2","Бишкек, Средний Джал м-н",$ 155 000,13 144 000 сом,$ 388/м2,32 860 сом/м2,Добавлено 7 месяцев назад,Поднято 2 месяца назад,489,от собственника,"кирпичный, 2017 г.",,12,400 м2,400 соток,,центральное,хорошее,есть,проводной,,,,,,,,,,,,кодовый замок,,,4 м.,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю отличное подвальное помещения под бизнес ( идеальное подходит под Фитнес Центр, аптеки и т.д.)
Средний Джал, Элитный 12 этажный дом - 28
Общий площадь 400 М2
ПСО
Высота потолка 3.5-4 метра
Разделена на 2 части
Вход с двух сторон
Все документы на руках
Цена: 155.000$ (Рассмотрю варианты обмена на 2х кв с доплатой мне)
 0702-92-32-55
0551-16-94-09
","""42.8384""","""74.5647""",https://www.house.kg/details/52485385f41e747f2f379-42326793
"Коммерческая недвижимость, 330 м2","Бишкек,  ул. Виноградная 1/ Горького",$ 41 000,3 476 800 сом,$ 124/м2,10 536 сом/м2,Добавлено 6 месяцев назад,Поднято 2 месяца назад,479,от собственника,"шлакоблочный, 2017 г.",,1,330 м2,400 соток,,без отопления,хорошее,есть,,,,,,,,,,,,,"охрана,                                             видеонаблюдение",,,2 м.,,нет,есть,обмен на авто,"

                                    Описание от продавца                            
Продаю действующий бизнес!
Работающая швейная фабрика со всеми оборудованиями и с КЛИЕНТАМИ!!!
Солидный доход! 

В данный момент фабрика работает.

Причина продажу уезжаем за границу).
Цех с Общей площадью 330 м2 
Склад 100 м2
Офис 35 м2
Оверлок 10 шт
Прямая строчка 10 шт 
14 столов
Оконтовачная машина
НС печать 
Потолок 3 метра
3х фазка 
Вода
Распошивалка 6 шт (2 шт автомат)
Спец машинка для пояса 1 шт 
Турецкая утюжная на 3 стола
Закройный стол длиною 21-22 м 
Закройная спец машинка (редкая)

Адрес: ул. Виноградная 1/ Горького (ж/м Кара-Жыгач)
Просим 41.000$ (продаётся связи с выездом)
Рассмотрим обмен на Авто с доплатой нам!
Помещение в аренде (700$ за месяц)
Фабрика юридическая, имеется все документы, можно через Банк!
 📞 0702-92-32-55
📞 0551-16-94-09
","""42.8623""","""74.6651""",https://www.house.kg/details/13973765f6c0fe2ef4897-05958481
"Дом, 6 и более комнат, 210 м2","Бишкек, Асанбай м-н",$ 220 000,18 656 000 сом,$ 1 048/м2,88 838 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,2187,от собственника,"кирпичный, 2018 г.",,,"210 м2, жилая: 210 м2, кухня: 35 м2",10 соток,,на газе,евроремонт,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,автономный,,"кодовый замок,                                             охрана,                                             сигнализация,                                             домофон,                                             решетки на окнах",пустая,линолеум,320 м.,"3 фазы,                                             гараж,                                             хозпостройки,                                             сад,                                             пластиковые окна",,есть,с доплатой покупателя,"

                                    Описание от продавца                            
Продаю шикарный Такнхаус с площадью 210 м2, район Резиденции (экологически чистый район)
Всё новое, дорогой дизайнерский ремонт, светлая планировка, Испанский кафель, Италянские обои, просим 220.000$ хороший торг за наличку, рассмотрим варианты обмена с доплатой нам, все вопросы по тел: 0709-16-94-09/ 0221-16-94-09/ 0551-16-94-09
","""42.8186""","""74.6248""",https://www.house.kg/details/57856695e54f4aa0047b1-36895586
"Дом, 6 и более комнат, 400 м2","Бишкек, Рухий Мурас ж/м, 7 99",$ 129 000,10 939 200 сом,$ 323/м2,27 348 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,2433,от собственника,"кирпичный, 2015 г.",,3,"400 м2, жилая: 260 м2, кухня: 40 м2",400 соток,,на твердом топливе,хорошее,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,частично меблирована,ламинат,3 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             гараж,                                             3 фазы",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю или меняю на квартиру с доплатой нам 2-х этажный дом с мансардом в районе Рухий Мурас( Горького/Ауэзова) 260кв/м, 8 комнат. Все документы в наличии. Первый этаж:зал,холл,кухня;2-й этаж зал, три спальни и санузел и есть мансард 25кв/м. Дом утеплен,свет,вода,центральная канализация,отопление твердое топливо и электирическое отопление,очок кана на 2 казана и есть крытый гараж , функционирует Акнет.Дом 2015года постройки а также есть большой зал для приема гостей(45кв/м). Рассматриваем варианты обмена , реальному клиенту хороший торг уместен . Более подробную информацию можете получить по телефону: 0709-16-94-09
","""42.8552""","""74.702""",https://www.house.kg/details/29100345df35e74941be9-16619211
"Участок, 2 соток",Бишкек,$ 17 000,1 441 600 сом,,,Добавлено 3 месяца назад,Поднято 2 месяца назад,351,от собственника,,,,,2 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю орошаемую землю вблизи мкр Тунгуча
2.15 га 
1.25 га 
Идеален под САДОВОДСТВО 
Возможен под трансформацию в будущем, так как рядом идут постройки домов
Отличный полив!
Зелёная книга (срок без ограничений)
Юридически чист!
Только звонить 0702-92-32-55
Обмен не предлагать!
У всех цена выше 30.000$ за 1 га 
Таких цен больше не будет!
","""42.8377""","""74.7117""",https://www.house.kg/details/6689325ff971b1594e17-70169248
"Участок, 5 соток","Бишкек, Кок-Жар м-н",$ 41 000,3 476 800 сом,,,Добавлено 1 год назад,Поднято 2 месяца назад,1476,от агента,,,,,5 соток,,,,,,,,,,вода,в городе,,,,,,,,,,"фундамент,                                             хозпостройки",,есть,,"

                                    Описание от продавца                            
Срочно продаю участок в с. Кок Жар
5 соток с готовым цокольным этажом
Под Отличный Особняк с готовым дорогим проектом !
Красная книга, свет, вода!
Причина продажи нужны деньги, Дом строили для себя поэтому на цокольный этаж денег не жалели, успользовали только качественные материалы!
Просим 41т$
Все вопросы по телефону 0702-92-32-55
0551-16-94-09
0221-16-94-09
","""42.8501""","""74.6319""",https://www.house.kg/details/33741575e6774982dadc0-67126451
"4-комн. кв., 130 м2","Бишкек, Ажыбек Баатыр 3/1/Джунусалиева",$ 78 000,6 614 400 сом,$ 600/м2,50 880 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,381,от собственника,"монолитный, 2018 г.",9 этаж из 9,,"130 м2, жилая: 130 м2, кухня: 35 м2",,элитка,на газе,под самоотделку (псо),есть,проводной,2 с/у и более,застекленный балкон,деревянная,паркинг,,,,,,магистральный,,"охрана,                                             видеонаблюдение",пустая,,3 м.,"пластиковые окна,                                             комнаты изолированы,                                             тихий двор",,,обмен на авто,"

                                    Описание от продавца                            
Элитный дом комфорт класса “SkyDom Bishkek” продаём последние две 4-х комнатные квартиры в готовом доме ПСО по ОЧЕНЬ выгодной цене!!!

По ул. Ажыбек Баатыра (район старый аэропорт), рядом с Ак Кеме!

Прям напротив Школа Сейтек, и новая школа «Bright».

Материал постройки газосликат, утепленный, снаружи травертин
Дом заселён почти на 50%

Остались последние 2 квартиры!!!

На 6-9 этажах 4х кв, 130 м2.

6-этаж м2 по 650$ мини торг
9-этаж м2 по 600$ мини торг

Общий 10 этажей (10-й этаж пентхаус).

Также рассмотрим варианты обмена на авто с доплатой нам!

Отдел продаж (без посредников)
📞 0702-92-32-55
📞 0551-16-94-09
","""42.8403""","""74.5795""",https://www.house.kg/details/18286085fa0e897471c22-14909230
"Коммерческая недвижимость, 400 м2","Бишкек, Средний Джал м-н Джал 28/Тыналиева",$ 155 000,13 144 000 сом,$ 388/м2,32 860 сом/м2,Добавлено 9 месяцев назад,Поднято 2 месяца назад,691,от собственника,"кирпичный, 2018 г.",,12,400 м2,10 соток,,центральное,черновая отделка,есть,проводной,,,,,,,,,,,,,,,3.5 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю отличное подвальное помещения под бизнес ( идеальное подходит под Фитнес Центр, аптеки и т.д.)
Средний Джал, Элитный 12 этажный дом - 28
Общий площадь 400 М2
ПСО
Высота потолка 3.5-4 метра
Разделена на 2 части
Вход с двух сторон
Все документы на руках
Цена: 155.000$ (Рассмотрю варианты обмена на 2х кв с доплатой мне)
М2 всего за 387.5$ таких цен ещё не было!
Тел: 0709-16-94-09/ 0551-16-94-09
","""42.8387""","""74.5668""",https://www.house.kg/details/96777685eea1307a736e3-34543948
"3-комн. кв., 104 м2","Бишкек, Ажыбек Баатыр 3/1/Джунусалиева",$ 67 600,5 732 480 сом,$ 650/м2,55 120 сом/м2,Добавлено 2 месяца назад,,250,от собственника,"монолитный, 2018 г.",4 этаж из 9,,"104 м2, жилая: 100 м2, кухня: 15 м2",,элитка,на газе,под самоотделку (псо),есть,проводной,раздельный,балкон,деревянная,паркинг,,,,,,магистральный,,"охрана,                                             видеонаблюдение",,,3 м.,"комнаты изолированы,                                             тихий двор",есть,нет,обмен на авто,"

                                    Описание от продавца                            
SKYDOM – Элитные Квартиры комфорт класса в южной части города!
Застройщик: С/К «BI BUILD»
Продаем 2х, 3х и 4х комнатные квартиры за наличку 
также в рассрочку до 24 месяца!
Этаж: 2-4 этаж из 10
Окна смотрять на юго-восток и на юго-запад
«SKYDOM» в течение всей вашей жизни предлагает проживать в тихой и спокойной части города с частной охраной, а также дает возможность, не покидая комплекс, ходить за покупками, заниматься спортом, посещать бассейн, наружный синема, салон красоты, кафе-ресторан, фитнес зал, а также, по вашему желанию, безопасно гулять и наслаждаться временем в комплексе.
-Комплекс состоит из трех домов, 10 этажей с двумя подъездами.
ПАРКИНГ: Подземный и гостевой!
АДРЕСС: Район Старого Аэропорта, ул.Ажыбек Баатыра 3/1, пер.с  Джунусалиева 
Коммуникации: Все коммуникации центральные, отопление автономно-газовая
Цена договорная, от 600$ до 750$ за м2 (зависит от условии оплаты)
Рассмотрим Обмен на Авто!
Наш сайт: www.skydombishkek.kg
Номера отдел продаж:
0707-84-11-11
 0702-92-32-55
0551-16-94-09
КОРОТКО О НАШЕЙ ФИРМЕ:  На сегодняшний день в Кыргызстане осуществлены проекты: Кыргызско-Турецкий университет Манас, спортзал при женском лицее в Таласе, начальная школа и стадион в Токмаке, международный университет Ататюрк-Алатоо, жилой комплекс Skydom, школы Сейтек 1 и Сейтек 2.
Строительная компания «BiBuild» является дочерней компанией «Sky Yapı»в Турции.
","""42.8403""","""74.5795""",https://www.house.kg/details/59354085ffd6097174649-09827684
"Дом, 4-комн., 400 м2","Бишкек, Рабочий Городок, Переулок лагерьный 17 17/Матыева",$ 60 000,5 088 000 сом,$ 150/м2,12 720 сом/м2,Добавлено 2 месяца назад,,422,от собственника,кирпичный,,1,400 м2,5 соток,,на газе,среднее,есть,,,,,,,,,,,,,,,,,,,,,,"""42.8536""","""74.5737""",https://www.house.kg/details/48506055ffd59590ab700-37536468
"3-комн. кв., 135 м2","Бишкек, Токомбаева 29/Сухе Батора",$ 108 000,9 158 400 сом,$ 800/м2,67 840 сом/м2,Добавлено 2 месяца назад,,181,от собственника,"монолитный, 2021 г.",6 этаж из 12,,"135 м2, жилая: 85 м2, кухня: 24 м2",,элитка,на газе,под самоотделку (псо),есть,оптика,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",полностью меблирована,плитка,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаются 1-2-3х комнатные квартиры в ЖК ""Ак-Сарай""

Застройщик: СК Падыша АТА Лимитед, дом кирпичный.

Дом расположен по ул. Токомбаева 29 на перес. ул. Сухэ Батора.

Этажность: 12 этажей

Площадь: 135,1 м2

Срок завершения I квартал 2021 года.

Благоустроенный двор и детская площадка.

Удобные подъездные пути, паркинг и гостевая парковка.

Инфраструктура: центральная дорога, удобная транспортировка в любую часть города, университеты, супермаркеты, салоны красоты, банки, образовательные центры.

Стоимость: 800 долл. за кв.метр

Рассрочка на 24 месяцев, бартер
","""42.8227""","""74.6147""",https://www.house.kg/details/93329235ffd4e3fd60e92-54567936
"1-комн. кв., 35 м2","Бишкек, Джал-23 м-н (Нижний Джал), Нижний Джал/Ахунбаева",$ 32 000,2 713 600 сом,$ 914/м2,77 531 сом/м2,Добавлено 2 месяца назад,,187,от собственника,кирпичный,5 этаж из 9,,35 м2,,106 серия,центральное,,,,,,,,,,,,,,,,,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
СРОЧНО ПРОДАЮ 1комнатную квартиру в Джале
","""42.8424""","""74.568""",https://www.house.kg/details/73304375ffd4c69cbc519-57930046
"3-комн. кв., 70 м2","Бишкек, Асанбай м-н",$ 76 500,6 487 200 сом,$ 1 093/м2,92 674 сом/м2,Добавлено 2 месяца назад,,220,от агента,панельный,3 этаж из 9,,70 м2,,106 серия,центральное,евроремонт,возможно подключение,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 3ком

Количество комнат: 3
Адрес: в мкр Асанбай
Серия: 106
Этаж:  3 из 9
Тип строения: панельный
Площадь: 70м²
Комуникации: центральные
Состояние: евроремонт
Мебель: остаётся
Документы: тех.паспорт
Цена:76500$*

Подробности:  
вся мебель и техника бытовая остаётся,
магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 0709323185

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.82""","""74.6225""",https://www.house.kg/details/79996685ffd453cd47336-47574529
"1-комн. кв., 35 м2","Бишкек, Н. Джал 87/Ахунбаева",$ 28 000,2 374 400 сом,$ 800/м2,67 840 сом/м2,Добавлено 7 месяцев назад,Поднято 2 месяца назад,528,от собственника,"панельный, 1980 г.",1 этаж из 9,,"35 м2, жилая: 28 м2, кухня: 7 м2",,105 серия,центральное,хорошее,есть,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,"решетки на окнах,                                             домофон",полностью меблирована,линолеум,,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             встроенная кухня",нет,,обмен не предлагать,,"""42.8445""","""74.5682""",https://www.house.kg/details/36324265f3d5cc43bb0b0-82954803
"Коммерческая недвижимость, 57 м2","Бишкек, Ахунбаева/Мира",$ 90 000,7 632 000 сом,$ 1 579/м2,133 895 сом/м2,Добавлено 2 месяца назад,,266,от собственника,кирпичный,,,57 м2,,,,хорошее,есть,,,,,,,,,,,,,,,,,,нет,нет,,"

                                    Описание от продавца                            
Салон 57кв.м., переделанная 3 ком. кв. адрес ул. Ахунбаева 128, пересекает ул. Мира, напротив кафе Одноклассники. Хрущевка 104 серия, внутри разделы убраны, 8 рабочих мест, 2 кабинета, большой зал, 2 входа со стороны подъезда закрыт и отдельный вход с ул. Ахунбаева.  Посмотреть можно в любое для Вас время по договоренности. Салон работает 12 лет, производственные документы в порядке, по коммунальным услугам задолженности нет, в залоге не числиться. У салона имеются все документы под бизнес.
","""42.8434""","""74.5864""",https://www.house.kg/details/43251265ffd3a49090c22-00936397
"Дом, 4-комн., 40 м2","Бишкек, Ленина 9а",$ 28 000,2 374 400 сом,$ 700/м2,59 360 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,2286,от собственника,"кирпичный, 1975 г.",,1,"40 м2, жилая: 30 м2, кухня: 10 м2",12 соток,,на твердом топливе,хорошее,нет,,,,,,,,септик,скважина,есть,нет,,,полностью меблирована,линолеум,2.2 м.,,нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Меняю на 2к.кв
","""42.9006""","""74.671""",https://www.house.kg/details/7624365e32588890c2b5-17628541
"Дом, 6 и более комнат, 126 м2","Бишкек, Абдыкадырова/куренкеева",$ 45 000,3 816 000 сом,$ 357/м2,30 286 сом/м2,Добавлено 1 год назад,Поднято 2 месяца назад,1757,от собственника,кирпичный,,1,"126 м2, жилая: 120 м2, кухня: 10 м2",6 соток,,на газе,,,,,,,,,,,,,,,,,,,,нет,нет,обмен не предлагать,,"""42.8878""","""74.6352""",https://www.house.kg/details/11574505e493ce6371f05-10444877
"2-комн. кв., 90 м2","Бишкек, Шевченко/Абдумомунова",$ 68 400,5 800 320 сом,$ 760/м2,64 448 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,262,от агента,"кирпичный, 2017 г.",8 этаж из 10,,90 м2,,элитка,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 2ком

Количество комнат: 2
Адрес: Шевченко // Абдумомунова
Застройщик Эмарк Строй
Год постройки 2017
Серия: элитка
Этаж:  8 из 10
Тип строения: кирпичный
Площадь: 90м²
Комуникации: центральные
Состояние:хорошее
Мебель: остаётся
Документы: тех.паспорт
Цена:69000$*

Подробности:  
вся мебель и техника бытовая остаётся,тихий спальный район,с документами в порядке ,

магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 0709323185

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8806""","""74.5891""",https://www.house.kg/details/68933655ffbffa950a149-83249049
"2-комн. кв., 52 м2","Бишкек, 10 м-н, камская",$ 42 500,3 604 000 сом,$ 817/м2,69 308 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,171,от агента,панельный,1 этаж из 5,,52 м2,,105 серия,центральное,среднее,возможно подключение,adsl,раздельный,лоджия,,,,,,,,магистральный,,,полностью меблирована,,,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 2ком

Количество комнат: 2
Адрес: 10 мкр по Камской 
Серия: 105 серия
Этаж:  1из 5
Тип строения: панельный
Площадь: 52м²
Комуникации: центральные
Состояние:среднее
Мебель: остаётся
Документы: тех.паспорт
Цена:42500$*

Подробности:  
вся мебель и техника бытовая остаётся ,окна пластик,лоджия расширена ,на площадке 2 квартиры,2 санузла

магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 0709323185

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8343""","""74.6017""",https://www.house.kg/details/69867615ffbea52674178-14712282
"2-комн. кв., 60 м2",Бишкек,$ 53 000,4 494 400 сом,$ 883/м2,74 907 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,178,от агента,кирпичный,1 этаж из 9,,60 м2,,элитка,центральное,хорошее,возможно подключение,проводной,,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира элитка,в Джале, Ахунбаева/Тыналиева
Застройщик-СК ""Дианур""
Общая площадь-60м2
Все коммуникации центральные
Техпаспорт на руках
Квартира с ремонтом, мебель останется по договоренности
Вся инфраструктура в шаговой доступности

Цена-53000$
","""42.851""","""74.5742""",https://www.house.kg/details/48408435ffa9202dba6d3-99841875
"2-комн. кв., 58 м2","Бишкек, Джал-29 м-н",$ 53 000,4 494 400 сом,$ 914/м2,77 490 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,208,от агента,"панельный, 2015 г.",2 этаж из 9,,58 м2,,106 серия улучшенная,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира в Верхнем Джале, напротив Китайской школы
Год постройки-2015
Серия-106 улучшенная
Этаж -2/9
Неугловая
Все коммуникации центральные
Санузел-2
Техпаспорт на руках
Состояние квартиры отличное,заходи и живи
Вся мебель и бытовая техника остаются!!!
Развитая инфраструктура, удобная транспортная развязка

Цена-53000$
","""42.8352""","""74.5673""",https://www.house.kg/details/79851825ffa8e31f07e38-58453230
"3-комн. кв., 92 м2","Бишкек, Джал-29 м-н",$ 73 000,6 190 400 сом,$ 793/м2,67 287 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,202,от агента,кирпичный,2 этаж из 9,,92 м2,,элитка,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,,паркинг,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3ком

Количество комнат: 3
Адрес: Мкр Джал 29 ( верхний)
Серия: элитка
Этаж:  2 из 9
Тип строения: кирпичный
Площадь: 92м²
Комуникации: центральные
Состояние: хорошее
Мебель: без мебели
Документы: на руках*
Цена:73000$

Подробности:  
Тех паспорт на руках,2 Лоджии,2 санузла,без мебели,открытый паркинг 1 место машину т¹

магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 0709323185

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8346""","""74.5685""",https://www.house.kg/details/39131045ffa87d86bf808-83005081
