title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"Коммерческая недвижимость, 33 м2","Бишкек, Горького/Фатьянова",$ 82 000,6 953 600 сом,$ 2 485/м2,210 715 сом/м2,Добавлено 4 месяца назад,Поднято 5 часов назад,687,от агента,"кирпичный, 2015 г.",,,33 м2,3.76 соток,,электрическое,среднее,,,,,,,,,,,,,,,,,2.7 м.,,нет,нет,,"

                                    Описание от продавца                            
Продаю помещение 2к, участок 3.76сот,
кр/кн, Горького-Фатьянова, Сш 29, просим 82т.$, 0700 308900
","""42.8575""","""74.6051""",https://www.house.kg/details/57861945faf63ce84a326-16121115
"2-комн. кв., 65 м2","Бишкек, Восток-5 м-н, Кийизбаева/школа",$ 50 000,4 240 000 сом,$ 769/м2,65 231 сом/м2,Добавлено 5 месяцев назад,Поднято 5 часов назад,547,от агента,"панельный, 2018 г.",2 этаж из 9,,"65 м2, жилая: 38.4 м2, кухня: 13 м2",,106 серия улучшенная,центральное,евроремонт,,,раздельный,лоджия,,,,,,,,магистральный,,домофон,,,,"пластиковые окна,                                             неугловая",,,,"

                                    Описание от продавца                            
Продаю 2кв, Восток-5, школа, 2/9, 65м2, 3 лоджии, евро ремонт, 50т.$, 0700 302600
","""42.8686""","""74.6321""",https://www.house.kg/details/34232255f914555c8dfb3-97441458
"Дом, 2-комн., 47 м2","Бишкек, Кок-Жар ж/м,  ул. Боогачы/ж/м  Кок Жар",$ 52 000,4 409 600 сом,$ 1 106/м2,93 821 сом/м2,Добавлено 6 месяцев назад,Поднято 5 часов назад,1094,от агента,"другое, 2009 г.",,1,47 м2,4 соток,,на твердом топливе,,,,нет,,,,,,возможно подведение,,,возможно подключение,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом, 2комнаты, и есть недостр.времянка, участок 4сот, красная книга, ж/м К.Жар, газ, центр. канализац.рядом, 52т.$, 0700 308900
","""42.8398""","""74.6458""",https://www.house.kg/details/10823185f639a4a11e017-99906640
"Дом, 6 и более комнат, 404 м2","Бишкек, ж/м Ала-Арча",$ 900 000,76 320 000 сом,$ 2 228/м2,188 911 сом/м2,Добавлено 1 месяц назад,Поднято 5 часов назад,371,от агента,"кирпичный, 2013 г.",,3,404 м2,15.45 соток,,смешанное,евроремонт,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,,,"пластиковые окна,                                             бассейн,                                             хозпостройки",,,,"

                                    Описание от продавца                            
Продаю шикарный особняк, ж/м Ала-Арча, 3 уровня, 15.45сот, 
кр/кн,  2013г,   400м2, газ, 3ф, ц/к, евро ремонт. Огороженная охраняемая территория.
","""42.8046""","""74.5871""",https://www.house.kg/details/829369602e3202611569-10719636
"Коммерческая недвижимость, 33 м2","Бишкек, Горького/Фатьянова",$ 82 000,6 953 600 сом,$ 2 485/м2,210 715 сом/м2,Добавлено 4 месяца назад,Поднято 5 часов назад,689,от агента,"кирпичный, 2015 г.",,,33 м2,3.76 соток,,электрическое,среднее,,,,,,,,,,,,,,,,,2.7 м.,,нет,нет,,"

                                    Описание от продавца                            
Продаю помещение 2к, участок 3.76сот,
кр/кн, Горького-Фатьянова, Сш 29, просим 82т.$, 0700 308900
","""42.8575""","""74.6051""",https://www.house.kg/details/57861945faf63ce84a326-16121115
"2-комн. кв., 65 м2","Бишкек, Восток-5 м-н, Кийизбаева/школа",$ 50 000,4 240 000 сом,$ 769/м2,65 231 сом/м2,Добавлено 5 месяцев назад,Поднято 5 часов назад,549,от агента,"панельный, 2018 г.",2 этаж из 9,,"65 м2, жилая: 38.4 м2, кухня: 13 м2",,106 серия улучшенная,центральное,евроремонт,,,раздельный,лоджия,,,,,,,,магистральный,,домофон,,,,"пластиковые окна,                                             неугловая",,,,"

                                    Описание от продавца                            
Продаю 2кв, Восток-5, школа, 2/9, 65м2, 3 лоджии, евро ремонт, 50т.$, 0700 302600
","""42.8686""","""74.6321""",https://www.house.kg/details/34232255f914555c8dfb3-97441458
"Дом, 5-комн., 136.5 м2","Бишкек, Щербакова/Советская",$ 80 000,6 784 000 сом,$ 586/м2,49 700 сом/м2,Добавлено 1 месяц назад,Поднято 5 часов назад,216,от агента,"кирпичный, 2006 г.",,2,136.5 м2,4.74 соток,,смешанное,евроремонт,,,2 с/у и более,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,ламинат,2.7 м.,"пластиковые окна,                                             хозпостройки,                                             3 фазы",,,,"

                                    Описание от продавца                            
Продаю 2эт.дом , 5к, 2сан.узла, 136м2,  2006г, кирпич, 4.74сот, Советская-Щербакова, 
гараж, отопление  газ+электр, 3фазы, септик,  просим 80т.$
","""42.9015""","""74.6123""",https://www.house.kg/details/7546421602d351982a0e6-09206652
"Дом, 3-комн., 47 м2","Бишкек, Атбашинская/Кудрука",$ 80 000,6 784 000 сом,$ 1 702/м2,144 340 сом/м2,Добавлено 29 дней назад,Поднято 5 часов назад,225,от агента,"другое, 1951 г.",,,47 м2,6 соток,,смешанное,хорошее,,,совмещенный,,,,,,,,,магистральный,,,,,,"пластиковые окна,                                             хозпостройки",,,,"

                                    Описание от продавца                            
Продаю дом,  6сот, 3 комн, с удобствами, времянка, Атбашинская-Кудрука, в хорошем состоянии,  80т.$,  0555 910946
","""42.8903""","""74.5786""",https://www.house.kg/details/11364066035dba57d2267-76413943
"Участок, 14.85 соток","Бишкек, Аламедин-1 м-н, Загорская",$ 160 000,13 568 000 сом,,,Добавлено 2 месяца назад,Поднято 5 часов назад,285,от агента,,,,,14.85 соток,,,,,,,,,,"свет,                                             газ,                                             вода,                                             канализация",,,,,,,,,,,"огорожен,                                             госакт,                                             дом",,,,"

                                    Описание от продавца                            
Продаю участок под строительство в мкр. Амамедин-1, по. ул. Загорской.

Хорошее место расположения, красная книга, центральная канализация, газ.



Участок 14.85 соток, 18.7мх80м

Цена 160 000$,    0700 308900
","""42.8801""","""74.6812""",https://www.house.kg/details/41803616014fd08e1da06-55059601
"3-комн. кв., 78 м2","Бишкек, Тунгуч м-н, Горького",$ 70 000,5 936 000 сом,$ 897/м2,76 103 сом/м2,Добавлено 27 дней назад,Поднято 5 часов назад,100,от агента,"панельный, 2009 г.",5 этаж из 9,,78 м2,,106 серия улучшенная,центральное,,,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,домофон,частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             кладовка",,,,"

                                    Описание от продавца                            
Продаю 3кв, Тунгуч-2,  нов.106сер, 5/9+суш, 2009г, 3лоджии, 78.5м2, евро,  част.меб., 70т.$,
","""42.8546""","""74.6903""",https://www.house.kg/details/42299096038a2f6540728-12276115
"3-комн. кв., 72 м2","Бишкек, Политех",$ 67 500,5 724 000 сом,$ 938/м2,79 500 сом/м2,Добавлено 5 часов назад,,14,от агента,кирпичный,2 этаж из 3,,72 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,есть,есть,с доплатой покупателя,"

                                    Описание от продавца                            
Продаётся 3-комнатная квартира
Индивидуальный проект
Район ; Чынгыз Айтматова/Сухомлинов
Общая площадь-72 м2
Этаж-2/3
Частично мебель, санузел раздельный комнаты изолированные
Все комуникации центральные
Тихий район, всё в шаговой доступности.
Цена: 67500$
","""42.8462""","""74.5862""",https://www.house.kg/details/8837690605c6165b2e521-05828894
"1-комн. кв., 45 м2","Бишкек, Кок-Жар ж/м, А,Атинская-Ахунбаева",$ 31 500,2 671 200 сом,$ 700/м2,59 360 сом/м2,Добавлено 4 месяца назад,Поднято 5 часов назад,594,от агента,"панельный, 2015 г.",5 этаж из 9,,45 м2,,106 серия улучшенная,электрическое,евроремонт,,,совмещенный,,бронированная,,,,,,,магистральный,,,,ламинат,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 1кв, в новом доме, 106 серии, 2015год, 5/9, 45м2, евро ремонт.
Микр. Солнечный, А.Атинская-выше Ахунбаева.
","""42.8396""","""74.6374""",https://www.house.kg/details/11865295fc866eaa030c1-51056234
"3-комн. кв., 78 м2","Бишкек, Тунгуч м-н, Горького",$ 70 000,5 936 000 сом,$ 897/м2,76 103 сом/м2,Добавлено 27 дней назад,Поднято 5 часов назад,102,от агента,"панельный, 2009 г.",5 этаж из 9,,78 м2,,106 серия улучшенная,центральное,,,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,домофон,частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             кладовка",,,,"

                                    Описание от продавца                            
Продаю 3кв, Тунгуч-2,  нов.106сер, 5/9+суш, 2009г, 3лоджии, 78.5м2, евро,  част.меб., 70т.$,
","""42.8546""","""74.6903""",https://www.house.kg/details/42299096038a2f6540728-12276115
"3-комн. кв., 72 м2","Бишкек, Политех",$ 67 500,5 724 000 сом,$ 938/м2,79 500 сом/м2,Добавлено 5 часов назад,,16,от агента,кирпичный,2 этаж из 3,,72 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,есть,есть,с доплатой покупателя,"

                                    Описание от продавца                            
Продаётся 3-комнатная квартира
Индивидуальный проект
Район ; Чынгыз Айтматова/Сухомлинов
Общая площадь-72 м2
Этаж-2/3
Частично мебель, санузел раздельный комнаты изолированные
Все комуникации центральные
Тихий район, всё в шаговой доступности.
Цена: 67500$
","""42.8462""","""74.5862""",https://www.house.kg/details/8837690605c6165b2e521-05828894
"1-комн. кв., 45 м2","Бишкек, Кок-Жар ж/м, А,Атинская-Ахунбаева",$ 31 500,2 671 200 сом,$ 700/м2,59 360 сом/м2,Добавлено 4 месяца назад,Поднято 5 часов назад,596,от агента,"панельный, 2015 г.",5 этаж из 9,,45 м2,,106 серия улучшенная,электрическое,евроремонт,,,совмещенный,,бронированная,,,,,,,магистральный,,,,ламинат,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 1кв, в новом доме, 106 серии, 2015год, 5/9, 45м2, евро ремонт.
Микр. Солнечный, А.Атинская-выше Ахунбаева.
","""42.8396""","""74.6374""",https://www.house.kg/details/11865295fc866eaa030c1-51056234
"2-комн. кв., 42 м2","Бишкек, Мед.Академия, маг. Космос, Малдыбаева",$ 33 000,2 798 400 сом,$ 786/м2,66 629 сом/м2,Добавлено 14 дней назад,Поднято 5 часов назад,158,от агента,"кирпичный, 1962 г.",2 этаж из 4,,"42 м2, жилая: 30 м2, кухня: 5.7 м2",,хрущевка,центральное,среднее,,,,балкон,бронированная,,,,,,,магистральный,,,,дерево,,неугловая,,,,"

                                    Описание от продавца                            
Продаю 2кв, хрущев, кирпич, 2/4, не угловая, балкон, маг.Космос, кафель, обои, бр/дв, 1962г.
Цена 33т.$, 0700 302600
","""42.8482""","""74.5975""",https://www.house.kg/details/66303876049ece96bb329-47314997
"Дом, 5-комн., 291 м2","Бишкек, Кропоткина-Жигулевская",$ 550 000,46 640 000 сом,$ 1 890/м2,160 275 сом/м2,Добавлено 5 месяцев назад,Поднято 5 часов назад,815,от агента,"кирпичный, 2008 г.",,2,291 м2,6 соток,,смешанное,евроремонт,,,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,,2.8 м.,"пластиковые окна,                                             сад,                                             хозпостройки,                                             навес,                                             сауна,                                             гараж,                                             3 фазы",,,,"

                                    Описание от продавца                            
Продаю дизайнерский особняк на 6.7сот, 372м2, 2 дома на участке, 2008г , кирпич, со всеми коммуникациями, Кропоткина-Жигулевская
","""42.8468""","""74.6318""",https://www.house.kg/details/36631485f9e3e9ec57757-61346930
"2-комн. кв., 44.5 м2","Бишкек, 8 м-н/8 микр",$ 37 000,3 137 600 сом,$ 831/м2,70 508 сом/м2,Добавлено 9 месяцев назад,Поднято 5 часов назад,1264,от агента,"кирпичный, 1971 г.",1 этаж из 4,,"44.5 м2, жилая: 29.5 м2, кухня: 5.8 м2",,104 серия,центральное,хорошее,,,совмещенный,нет,бронированная,,,,,,,магистральный,,,,,,пластиковые окна,нет,,,"

                                    Описание от продавца                            
Продаю 2кв, 8мирк., 1/4, не угловая, общая площадь - 44.5м2, в хорошем состоянии
","""42.8311""","""74.6117""",https://www.house.kg/details/21571805f0b345994f5f2-45166494
"Участок, 5.1 соток","Бишкек, Ак-Ордо ж/м, Выше ул.Ахунбаева/Алыкулова",$ 31 000,2 628 800 сом,,,Добавлено 4 месяца назад,Поднято 5 часов назад,933,от агента,,,,,5.1 соток,,,,,,,,,,"свет,                                             газ,                                             вода,                                             канализация",в городе,,,,,,,,,,"фундамент,                                             огорожен,                                             госакт,                                             времянка,                                             ровный,                                             удобный въезд,                                             все документы",нет,нет,,"

                                    Описание от продавца                            
Продаю участок ж/м Ак-Ордо, 5.1сот, кр/кн, газ, ц/к рядом, есть 2к времянка,  фундамент на 2эт. дом, 12х8, свет, вода, просим 31т.$, 0700 308900
","""42.8356""","""74.5089""",https://www.house.kg/details/96593845faf3e3d722946-84330534
"Коммерческая недвижимость, 270 м2","Бишкек, Интергельпо",$ 165 000,13 992 000 сом,$ 611/м2,51 822 сом/м2,Добавлено 4 месяца назад,Поднято 5 часов назад,450,от агента,"кирпичный, 2004 г.",,1,270 м2,11 соток,,электрическое,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю действующий бизнес, кондитерский цех, 270м2, район завода Фрунзе, ул. Интергельпо. Участок 11.3сот, красная книга, огорожен, охрана, все оборудование
","""42.8702""","""74.5562""",https://www.house.kg/details/47947225fc873aae5a089-17735271
"3-комн. кв., 78.5 м2","Бишкек, Тунгуч м-н, Горького",$ 70 000,5 936 000 сом,$ 892/м2,75 618 сом/м2,Добавлено 26 дней назад,Поднято 5 часов назад,111,от агента,"панельный, 2009 г.",5 этаж из 9,,78.5 м2,,106 серия улучшенная,центральное,евроремонт,,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,линолеум,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 3кв, Тунгуч-2, нов.106сер, 5/9+суш, 2009г, 3лоджии, 78.5м2, евро, част.меб., 70т.$,
","""42.8543""","""74.6897""",https://www.house.kg/details/478544603a79e5a64f98-36357649
"3-комн. кв., 125 м2","Бишкек, 12 м-н, 12мкр/Нуркамал",$ 145 000,12 296 000 сом,$ 1 160/м2,98 368 сом/м2,Добавлено 3 месяца назад,Поднято 5 часов назад,361,от агента,"кирпичный, 2014 г.",1 этаж из 11,,125 м2,,элитка,центральное,евроремонт,,,2 с/у и более,лоджия,бронированная,,,,,,,магистральный,,домофон,,,,тихий двор,,,,"

                                    Описание от продавца                            
Продаю 3кв, в готовом доме, застр.Авангард Стиль,  12микр,  все коммуникации центральные, дом в эксплуатацию сдан 2014г, 1/11, кирпич, евро ремонт, мебель, 145т.$, 0700 302600
","""42.8155""","""74.6347""",https://www.house.kg/details/36870215fd9ef34b3d8c3-90045529
"3-комн. кв., 78.5 м2","Бишкек, Тунгуч м-н, Горького",$ 70 000,5 936 000 сом,$ 892/м2,75 618 сом/м2,Добавлено 26 дней назад,Поднято 5 часов назад,113,от агента,"панельный, 2009 г.",5 этаж из 9,,78.5 м2,,106 серия улучшенная,центральное,евроремонт,,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,линолеум,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 3кв, Тунгуч-2, нов.106сер, 5/9+суш, 2009г, 3лоджии, 78.5м2, евро, част.меб., 70т.$,
","""42.8543""","""74.6897""",https://www.house.kg/details/478544603a79e5a64f98-36357649
"3-комн. кв., 125 м2","Бишкек, 12 м-н, 12мкр/Нуркамал",$ 145 000,12 296 000 сом,$ 1 160/м2,98 368 сом/м2,Добавлено 3 месяца назад,Поднято 5 часов назад,363,от агента,"кирпичный, 2014 г.",1 этаж из 11,,125 м2,,элитка,центральное,евроремонт,,,2 с/у и более,лоджия,бронированная,,,,,,,магистральный,,домофон,,,,тихий двор,,,,"

                                    Описание от продавца                            
Продаю 3кв, в готовом доме, застр.Авангард Стиль,  12микр,  все коммуникации центральные, дом в эксплуатацию сдан 2014г, 1/11, кирпич, евро ремонт, мебель, 145т.$, 0700 302600
","""42.8155""","""74.6347""",https://www.house.kg/details/36870215fd9ef34b3d8c3-90045529
"Коммерческая недвижимость, 25 м2","Бишкек, Манаса Токтогула 41 А",$ 40 000,3 392 000 сом,$ 1 600/м2,135 680 сом/м2,Добавлено 3 дня назад,Поднято 5 часов назад,41,от собственника,"кирпичный, 2013 г.",,12,25 м2,,,центральное,хорошее,возможно подключение,проводной,,,,,,,,,,,,"домофон,                                             охрана,                                             кодовый замок",,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю офис, 25кв2, Манаса Токтогула, БЦ Адмирал, 5 этаж, собственник. Прошу 40000$ торг имеется! Возможен обмен на авто или квартиру. 
0554858549
0555303440
","""42.8726""","""74.5885""",https://www.house.kg/details/63704646058b4469451e0-23545780
"Дом, 6 и более комнат, 396 м2","Бишкек, Куренкеева/Исанова",$ 250 000,21 200 000 сом,$ 631/м2,53 535 сом/м2,Добавлено 2 месяца назад,Поднято 5 часов назад,473,от агента,"кирпичный, 1998 г.",,2,396 м2,9.8 соток,,смешанное,требует ремонта,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,,,,,,,"бассейн,                                             сад,                                             хозпостройки,                                             сауна,                                             гараж",,,,"

                                    Описание от продавца                            
Продаю 1.5этажный дом,  кирпич, Куренкеева-Исанова,  9.8сот, 396м2, 
ц/к, газ, бассейн, сауна, гараж, х /п, 1998г,  8 комнат
","""42.8891""","""74.5927""",https://www.house.kg/details/84992045ffebd88dca6c6-43898459
"6 и более комнат кв., 170 м2","Бишкек, Московская/Турусбекова",$ 155 000,13 144 000 сом,$ 912/м2,77 318 сом/м2,Добавлено 2 месяца назад,Поднято 5 часов назад,251,от агента,"кирпичный, 1994 г.",1 этаж из 6,,170 м2,,индивид. планировка,центральное,среднее,,,2 с/у и более,лоджия,,,,,,,,магистральный,,,частично меблирована,паркет,2.8 м.,"комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 6кв, инд, 1/6, 1994г., кирпич, 170м2, 2 сан.узла, 4 лоджии, Московская-Турусбекова, все коммуникации центральные,  цена 155т.$, 0700 302600
","""42.8719""","""74.5854""",https://www.house.kg/details/66337846010e83b172664-23265024
"4-комн. кв., 130 м2","Бишкек, 11 м-н, Нуркамал",$ 146 000,12 380 800 сом,$ 1 123/м2,95 237 сом/м2,Добавлено 2 месяца назад,Поднято 5 часов назад,320,от агента,"кирпичный, 2009 г.",3 этаж из 6,,"130 м2, кухня: 15.8 м2",,элитка,центральное,евроремонт,,,раздельный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 4кв,  Дом кирпичный 2009 года посторойки, 11мкр, недалеко от Народного, хороший двор, 3/6,  130м2, все коммуникации ценральные,  не угловая, с ремонтом.
","""42.8154""","""74.6319""",https://www.house.kg/details/5547974600ff231415be2-13396279
"Участок, 4.85 соток","Бишкек, Токтоналиева/Джунусалиева",$ 180 000,15 264 000 сом,,,Добавлено 2 месяца назад,Поднято 5 часов назад,360,от агента,,,,,4.85 соток,,,,,,,,,,"свет,                                             вода",,,,,,,,,,,ровный,,,,"

                                    Описание от продавца                            
Продаю участок под бизнес, по трассе, Джамамбаева-Токтоналиева, 4.85сот, кр.книга, 18х27, пустой, свет, вода, 180т.$,
","""42.8504""","""74.5901""",https://www.house.kg/details/8190392601124f45b3299-07959481
"Участок, 6.2 соток","Бишкек, Куренкеева/М.Гвардия",$ 100 000,8 480 000 сом,,,Добавлено 2 месяца назад,Поднято 6 часов назад,282,от агента,,,,,6.2 соток,,,,,,,,,,"свет,                                             газ,                                             вода,                                             канализация",вдоль трассы,,,,,,,,,,"хозпостройки,                                             времянка",,,,"

                                    Описание от продавца                            
Продаю участок, по  Куренкеева/М.Гвардия, 6,2сот, кр/кн, 15х41, свет, вода, ц/к рядом,  100т.$, 0700 308900
","""42.886""","""74.5783""",https://www.house.kg/details/23279166020fff1be0904-82963330
"Дом, 6 и более комнат, 250 м2","Бишкек, с. Чон-Арык, Баха/Л. Семетей, Бишкек  СЭЗ",$ 150 000,12 720 000 сом,$ 600/м2,50 880 сом/м2,Добавлено 2 месяца назад,Поднято 6 часов назад,362,от агента,"кирпичный, 2000 г.",,1,250 м2,12 соток,,центральное,хорошее,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,дерево,2.8 м.,"баня,                                             сад,                                             навес,                                             3 фазы",,,,"

                                    Описание от продавца                            
Продаю 2 дома на участке, 12сот, 3к+5к, 250м2, сам+кирп, Бишкек СЭЗ, центр.канализ, газ, 3ф, центр.отопление, 150т.$,  0700 308900
","""42.8057""","""74.5711""",https://www.house.kg/details/61016726013c8637c54e6-00845713
"Дом, 5-комн., 282 м2","Бишкек, Матросова/Джантошева",$ 150 000,12 720 000 сом,$ 532/м2,45 106 сом/м2,Добавлено 6 месяцев назад,Поднято 6 часов назад,622,от агента,"кирпичный, 1999 г.",,,282 м2,4 соток,,смешанное,хорошее,,,2 с/у и более,,,,,,возможно подведение,,есть,магистральный,,,,,2.8 м.,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 3ур.дом, Джантошева-Матросова, 282м2, 1999г, кирпич, 4 с/у, 3ф, ц/к рядом, крыт.двор, срочно!
","""42.8457""","""74.6219""",https://www.house.kg/details/1477485f63bc2ec24c24-56422806
"3-комн. кв., 68.3 м2","Бишкек, 4 м-н, Набережная",$ 62 000,5 257 600 сом,$ 908/м2,76 978 сом/м2,Добавлено 4 месяца назад,Поднято 6 часов назад,455,от агента,"кирпичный, 1993 г.",4 этаж из 5,,68.3 м2,,индивид. планировка,центральное,евроремонт,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
3кв, инд, 4микр/Набережная , 4/5, кирпич, 93г, 2 лоджии, сан.узел раздельный, 68.3м2, ремонт
","""42.8377""","""74.6298""",https://www.house.kg/details/15124515fcbb5d2c146c1-86339824
"2-комн. кв., 44.5 м2","Бишкек, Ахунбаева/Чапаева",$ 41 500,3 519 200 сом,$ 933/м2,79 083 сом/м2,Добавлено 4 месяца назад,Поднято 6 часов назад,481,от агента,"кирпичный, 2017 г.",10 этаж из 10,,44.5 м2,,индивид. планировка,центральное,хорошее,,,2 с/у и более,,,,,,,,,магистральный,,,,,,пластиковые окна,,,,"

                                    Описание от продавца                            
Продаю 2кв, в готовом доме, Ахунбаева-Чапаева, 44.5 м2, 2 сан.узла, 10/10, дом кирпичный, ц/отопление, газ, с ремонтом
","""42.8418""","""74.5806""",https://www.house.kg/details/43428335fcbb7fa692086-44033239
"Дом, 3-комн., 91 м2","Бишкек, Коммунаров",$ 50 000,4 240 000 сом,$ 549/м2,46 593 сом/м2,Добавлено 6 дней назад,Поднято 6 часов назад,71,от агента,"кирпичный, 1965 г.",,1,91 м2,4 соток,,смешанное,хорошее,,,совмещенный,,,,,,,центральное водоснабжение,есть,магистральный,,решетки на окнах,,линолеум,,"пластиковые окна,                                             навес",,,,"

                                    Описание от продавца                            
Продаю добротный кирп.дом с удобствами, 90м2, 4сот, ц/к, газ, 3 комн. р-н Коммунаров, в хорошем состоянии, Цена 50т.$,
0700 308900
","""42.8914""","""74.5572""",https://www.house.kg/details/19786726054628e392b92-11412177
"Дом, 3-комн., 70 м2",Бишкек,$ 35 000,2 968 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 9 дней назад,Поднято 6 часов назад,178,от собственника,другое,,,70 м2,4 соток,,на газе,хорошее,,,,,,,,,,,,,,,,,,,нет,,,"

                                    Описание от продавца                            
Продаю дом.
участок 4 сотых, 70 кв.м
 все коммуникации центральные, кроме отополения.
ул. Ялтинская/буденого.
35000$ мини торг
0508860888
","""42.8851""","""74.6414""",https://www.house.kg/details/1380000605095e4c30fd8-19928458
"Коммерческая недвижимость, 195 м2",Бишкек,$ 140 000,11 872 000 сом,$ 718/м2,60 882 сом/м2,Добавлено 9 дней назад,Поднято 6 часов назад,130,от собственника,"кирпичный, 2018 г.",,10,195 м2,,,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю коммерческое помещение в новом доме
Техпаспорт на руках
Коммуникации центральные 
Отдельный вход
Витражные окна
Этаж 1/10
195м2 ПСО
Рассмотрим вариант обмена, а так же возможна небольшая рассрочка
Цена 140 000$ возможен торг
0508860888
","""42.8768""","""74.647""",https://www.house.kg/details/945384160503cb03f7847-98851238
"1-комн. кв., 44 м2",Бишкек,$ 26 400,2 238 720 сом,$ 600/м2,50 880 сом/м2,Добавлено 10 дней назад,Поднято 6 часов назад,100,от агента,"кирпичный, 2023 г.",4 этаж из 16,,44 м2,,элитка,центральное,под самоотделку (псо),,,,,,паркинг,,,,,,,,,,,,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Жилой комплекс комфорт класса «БАХТ»

Это здание классической технологии
Монолитнокаркасного строительства и кирпичного заполнения стен.
Подземный вместительный паркинг
Гостевой паркинг по периметру здания
Дополнительные подъезды к зданию со всех сторон (с.ю.з.в.)
Здание утеплено базальтовым волокном
которое заняло крепкую позицию среди всех утеплителей
и заработало достойную репутацию в сфере строительства
Фасад Керамагранит.
Внушительная сейсмостойкость здания в 8-9 баллов по шкале рихтера
говорит о максимальной безопасности исполнения дома.
Подъезды- декор ,гранит.
Лифты грузовой и пассажирский.
Лестничный пролет
Дом имеет все центральные коммуникации от первого до последнего 16-го этажа
для более комфортного проживания предусмотрена инфраструктура
Само название жилого комплекса
уже говорит само за себя «БАХТ» что в переводе означает «Счастье»
Каждый уголок нашего дома пропитан счастьем
и это как раз таки-то что вы искали!
Строительная компания «Стальмонтаж плюс»
ВМЕСТЕ МЫ СТРОИМ БУДУЩЕЕ!
Развитая инфраструктура и выигрышное расположение.
Востребованный район, перспектива и уют
воплощение самых смелых идей
современные решения и незаменимая классика
архитектуры создают ансамбль красоты,
тепла и комфорта.
Дом на стадии строительства, завершения строительства январь 2023 год
Цена за квадратный метр от 600$ до 700$ ( в зависимости от условий преобретения)
Мы предоставляем Рассрочку 0% до 3-х лет
Так же рассмотрим вариант обмена (вторичное жилье, авто)
Квадратура квартир колеблется от 44 кв.м до 119 кв.м
Ждем всех у нас в офисе проспект ЧУЙ 97
только лучшее для наших клиентов партнеров.
Тел. 0508860888
","""42.8695""","""74.6376""",https://www.house.kg/details/2995290604edb2ca092d0-85557126
