title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"Коммерческая недвижимость, 86 м2","Бишкек, Киевская 190/Турусбекова",$ 86 000,7 292 800 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 11 дней назад,351,от собственника,,,,86 м2,,,центральное,евроремонт,возможно подключение,проводной,,,,,,,,,,,,"домофон,                                             видеодомофон,                                             охрана",,,,,,,,"

                                    Описание от продавца                            
Срочно! Срочно ! Продаётся Офисное помещение , с хорошим ремонтом, с мебелью 86кв/м , по адресу Киевская 190 пересечение Турусбекова на 5-ом этаже .Цена 1000$ за кв/м . Есть подземное проковочное место , продаётся отдельно за 15000$ . Обращятся по номеру / +996 558 686 873
","""42.8753""","""74.584""",https://www.house.kg/details/81842195fcc98ce091de3-69909326
"Участок, 6 соток","Бишкек, Гоин, Абдымамунова",$ 64 000,5 427 200 сом,,,Добавлено 2 месяца назад,Поднято 11 дней назад,345,от агента,,,,,6 соток,,,,,,,,,,,в городе,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю участок по Советской (первая линия) все коммуникации хорошее расположение для бизнеса 
 Прошу. 12000& за сотку
 тел 0555 99 4378 Ольга
","""42.8926""","""74.6114""",https://www.house.kg/details/894649260191a546114d0-74504032
"Дом, 6 и более комнат, 120 м2","Бишкек, Ак-Ордо ж/м, Жаны жол 35 г/Гагарина",$ 60 000,5 088 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 11 дней назад,,28,от собственника,"кирпичный, 2015 г.",,1,120 м2,5 соток,,без отопления,среднее,возможно подключение,,,,,,,,септик,центральное водоснабжение,есть,возможно подключение,,,пустая,паркет,,пластиковые окна,нет,нет,,,"""42.8565""","""74.4905""",https://www.house.kg/details/9418441604f08ac5d2e02-83410015
"2-комн. кв., 43 м2","Бишкек, Азия Молл",$ 30 000,2 544 000 сом,$ 698/м2,59 163 сом/м2,Добавлено 11 дней назад,,52,от агента,"кирпичный, 1962 г.",4 этаж из 4,,"43 м2, жилая: 30 м2, кухня: 6.07 м2",,104 серия улучшенная,центральное,требует ремонта,есть,оптика,совмещенный,балкон,бронированная,паркинг,,,,,,,,,частично меблирована,дерево,2.7 м.,,,,,,"""42.8484""","""74.5985""",https://www.house.kg/details/8860725604f00d06647a1-11077897
"1-комн. кв., 18 м2","Бишкек, Восток-5 м-н",$ 11 500,975 200 сом,$ 639/м2,54 178 сом/м2,Добавлено 11 дней назад,,34,от агента,кирпичный,5 этаж из 5,,18 м2,,малосемейка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 1-комнатную квартиру гостиничного типа в районе Восток 5 (центр)
18м2, 5/5, все коммуникации центральные
Цена: 11 500$
Т: 0708 15 83 51
    0551 15 83 51
","""42.8728""","""74.632""",https://www.house.kg/details/4755980604eff74994d50-81354293
"1-комн. кв., 48 м2","Бишкек, Ахунбаева/Чапаева",$ 28 000,2 374 400 сом,$ 583/м2,49 467 сом/м2,Добавлено 2 месяца назад,Поднято 11 дней назад,177,от собственника,"кирпичный, 2021 г.",7 этаж из 9,,48 м2,,элитка,,под самоотделку (псо),есть,adsl,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             видеонаблюдение",,,3 м.,"пластиковые окна,                                             комнаты изолированы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю готовую под ПСО квартиру 47,14 кВ.м. Ахунбаева/Чапаева. 
На 7этаже из 9. 
Можно начинать ремонт.
 Цена 28тыс$
0559122126
","""42.8407""","""74.5723""",https://www.house.kg/details/563840660217da82ca4d7-12588366
"3-комн. кв., 122 м2","Бишкек, Верхний Джал м-н, Ахунбаева 190/1/Тыналиева",$ 120 000,10 176 000 сом,$ 984/м2,83 410 сом/м2,Добавлено 11 дней назад,,55,от собственника,"панельный, 2017 г.",5 этаж из 8,,"122 м2, жилая: 122 м2",,элитка,смешанное,евроремонт,,,2 с/у и более,нет,металлическая,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,270 м.,,,,,"

                                    Описание от продавца                            
Продаётся или сдаётся на длительный срок  элитная квартира 3 комнатная студия(две спальни+гостиная совмещенная с кухней), два сан.узла (в одном унитаз+раковина,в другом унитаз,биде,ванна,раковина,стиральная машина).В кухне хороший кухонный гарнитур,с встроенной посудомоечной машиной,вытяжкой,холодильник,стол и стулья,в гостиной угловой раздвижной диван, встроенный большой шкаф,тумба под Тв,в детской угловой шкаф для вещей,стол-парта ,две детских кровати с выдвижными ящиками и встроенные полки,во второй спальне двуспальная кровать,в прихожей вешалка и полки для обуви.Сдается на длительный срок,  можно с последующим выкупом или сразу продажа.
","""42.8433""","""74.5726""",https://www.house.kg/details/9869486604ef6f9482736-83714891
"2-комн. кв., 68.5 м2","Бишкек, Турусбекова 8/Боконбаева",$ 56 000,4 748 800 сом,$ 818/м2,69 326 сом/м2,Добавлено 19 дней назад,Поднято 11 дней назад,111,от собственника,кирпичный,3 этаж из 5,,68.5 м2,,индивид. планировка,центральное,евроремонт,,,раздельный,застекленный балкон,бронированная,,,,,,,,,,частично меблирована,паркет,,,,,,"

                                    Описание от продавца                            
Срочно продается 2Х комнатная квартира индивидуалка. 3 этаж из 5. Не угловая
Турусбекова/ Боконбаева ( Золотой квадрат)
Идеальный, свежий евро ремонт.
Общая площадь 68.5 кв
Со всеми условиями. 
56 000$  ( торг )
","""42.8685""","""74.5838""",https://www.house.kg/details/23834686043637fc444e1-22336575
"3-комн. кв., 68 м2","Бишкек, Душанбинка, токтоналиева 26/сухомлинова",$ 44 000,3 731 200 сом,$ 647/м2,54 871 сом/м2,Добавлено 11 дней назад,,49,от собственника,кирпичный,2 этаж из 4,,"68 м2, жилая: 58 м2",,хрущевка,центральное,евроремонт,,,,застекленный балкон,бронированная,,,,,,,,,,,ламинат,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру в центре города.
58кв.метров жилой площади.
Евроремонт, частично с мебелью.
Светлая и просторная гостиная, две спальни и уютная кухня. Все коммуникации центральные. 2 этаж, 2 подъезд не угловая. Ремонту менее три года, состояние идеальное.
Пластиковые окна, дружелюбные соседи.
Хорошая инфраструктура. Детский сад, школы рядом. В шаговой доступности ВУЗы Политех, БГУ, КТУ Манас и тц Азия Молл.
Адрес: Токтоналиева(Душанбинская) 26/23 квартира(пер. Сухомлинова)
","""42.8474""","""74.5926""",https://www.house.kg/details/437476604ef3edb67f22-98748349
"Дом, 3-комн., 50 м2","Бишкек, Кызыл-Аскер ж/м, шуштубе 53/денсоепина",$ 27 000,2 289 600 сом,$ 540/м2,45 792 сом/м2,Добавлено 28 дней назад,Поднято 11 дней назад,281,от собственника,другое,,1,"50 м2, жилая: 30 м2",4 соток,,на газе,,есть,,,,,,,,возможно подведение,центральное водоснабжение,есть,,,,пустая,дерево,2.5 м.,,,есть,,"

                                    Описание от продавца                            
Газ,свет, городской телефон,вода, центральную канализацию можно подключить
","""42.8724""","""74.5379""",https://www.house.kg/details/326134960389761b7a095-68902220
"3-комн. кв., 106 м2","Бишкек, Шевченко 20/Чуй",$ 77 000,6 529 600 сом,$ 726/м2,61 600 сом/м2,Добавлено 11 дней назад,,38,от агента,"монолитный, 2019 г.",7 этаж из 10,,"106 м2, жилая: 61 м2, кухня: 14 м2",,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,раздельный,лоджия,,,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",,,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,,,"

                                    Описание от продавца                            
Срочно продам! 3 к. кв. ЖК «Leona Star». ПСО. 106м2.7/10 эт. 77т.$
Продается в центре 3 к. кв. бизнес-класса,
Застройщик ""Евротехстрой""
Дом сдан и заселен на 60%,
Техпаспорт на руках,

Чистый и тихий район столицы,
Турусбекова/пр. Чуй, за Нац. банком

Квартира общей площадью 106м2 + две лоджи,
Удобная планировка, 2 лоджии,
Кухня 15 кв. метров. НЕ студия!
Просторная гостиная 33 кв. метров,
Квартира находится на 7 этаже из 10,
Большие окна выходят Юг/Север,
В квартире очень много света,

Большие окна, светлая прихожая 16м2,
Металлопластиковые, шумоизоляционные окна
Залитая, готовая стяжка пола

Современные лифт Работают,
Коммуникации все центральные,
В доме установлена пожарная сигнализация,

Охраняемая территория 24/7,
Гостевая парковка, детская площадка,
видеонаблюдение по периметру всей территории,

Рядом располагаются: Филармония, банки,
Парк Панфилова, магазины, школа, Университеты,

Просим: 77 000$
Звоните: 0553270391, 0500 80 83 63, 0558808363
","""42.8781""","""74.5833""",https://www.house.kg/details/631281604eeeb2192906-42379225
"Коммерческая недвижимость, 5550 м2","Бишкек, 4 м-н, Каралаева 16/2/Койбагарова чуть выше",$ 1 300 000,110 240 000 сом,$ 234/м2,19 863 сом/м2,Добавлено 11 дней назад,,60,от собственника,"пеноблочный, 2014 г.",,1,5550 м2,55 соток,,без отопления,,,,,,,,,,,,,,,,,,6 м.,,,,,"

                                    Описание от продавца                            
Продаю участок 55 соток (150метров длина и 38 метров ширина)под бизнес или под строительство, на участке расположены действующие кафе,автомойка,вулканизация+ недостроенное здание (по плану на ресторан на 900п.м.)Участок расположен на первой линии по ул.Каралаева(Набережная) напротив 4 м-она, на участке имеются коммуникации свет,хол.вода, канализация,газ.Документы в порядке.
","""42.8383""","""74.6308""",https://www.house.kg/details/1263797604eeb9fbef363-96831799
"2-комн. кв., 54 м2","Бишкек, Исакеева/Виноградная",$ 27 500,2 332 000 сом,$ 509/м2,43 185 сом/м2,Добавлено 11 дней назад,,55,от собственника,"монолитный, 2021 г.",3 этаж из 10,,"54 м2, жилая: 30 м2, кухня: 11 м2",,элитка,центральное,черновая отделка,есть,adsl,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"видеодомофон,                                             охрана,                                             кодовый замок",пустая,,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             тихий двор",есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Квартира от компании Кут Строй Жаз строй с пл 53.78 м2 2- комнатная на 3 этаже по адресу Виноградная Исакеева (городской каток). Остались самые последние квартиры спешите.Жк келечек. #продаетсяквартира#квартирасатылат#элиткапродается#срочнопродаетсяквартираэлитка#жазстрой#келечек#
","""42.8605""","""74.6668""",https://www.house.kg/details/7121739604eeaeaef32d1-17121528
"1-комн. кв., 52 м2","Бишкек, Токомбаева/Куттубаева",$ 46 000,3 900 800 сом,$ 885/м2,75 015 сом/м2,Добавлено 10 месяцев назад,Поднято 11 дней назад,682,от собственника,монолитный,7 этаж из 10,,52 м2,,элитка,центральное,под самоотделку (псо),,,раздельный,балкон,бронированная,,,,,,,магистральный,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаём 1ком квартиру премиум класса
В ЖК ""Rahat Residence"" Застройщик Эмаком
Комплекс расположен на пересечении улиц Токомбаева/Куттубаева
Квартира ПСО общей площадью 52м²
Расположена на 7 этаже из 10
Коммуникации центральные
Просторная smart планировка
Вся инфраструктура в шаговой доступности

Реальным покупателям торг
","""42.8141""","""74.6292""",https://www.house.kg/details/67357185edb1da44f7832-51741030
"1-комн. кв., 45 м2","Бишкек, пр Мира (Госрегистр)",$ 34 000,2 883 200 сом,$ 756/м2,64 071 сом/м2,Добавлено 11 дней назад,Поднято 11 дней назад,51,от собственника,монолитный,4 этаж из 12,,45 м2,,элитка,центральное,черновая отделка,,,,,,,,,,,,,,,,,3 м.,,,,,,"""42.8626""","""74.5883""",https://www.house.kg/details/5444781604e55e14eddd4-59488312
"4-комн. кв., 205 м2","Бишкек, Филармония, Абдымомуна 245/Исанова",$ 178 000,15 094 400 сом,$ 868/м2,73 631 сом/м2,Добавлено 2 месяца назад,Поднято 11 дней назад,175,от агента,кирпичный,9 этаж из 9,,"205 м2, жилая: 145 м2, кухня: 42 м2",,элитка,центральное,евроремонт,есть,,2 с/у и более,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана",полностью меблирована,линолеум,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             кладовка,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продаю 4х комн квартиру в районе Филармонии ул.Абдымомуна/Исанова(Абдымомуна245),дом охраняется, есть парковка,Элитка ,9/9 ,площадь 205.9м2, 2 санузла,кладовая,коммуникации центральные на балкон выходит из спальни и из зала, в квартире остаётся вся мебель и техника(4 холодильника,1 морозильник,2 стиральной машины,4 кондиционера,2 плазменные телевизора, кухонный гарнитур,кухонный стол и стулья,рабочие столы с стульями,6 больших шкафчиков...итд) из окна видно красивый вид города. Реальным клиентам уступим. Только наличка или можно под ипотеку. Агентством и агентом прошу не беспокоить.
","""42.8807""","""74.5924""",https://www.house.kg/details/82966426014f6fdad5fe9-43980062
"1-комн. кв., 44.02 м2","Бишкек, Молдокулова 10/2/Ахунбаева",$ 33 500,2 840 800 сом,$ 761/м2,64 534 сом/м2,Добавлено 11 дней назад,,39,от собственника,монолитный,4 этаж из 9,,"44.02 м2, жилая: 44.02 м2",,106 серия улучшенная,электрическое,евроремонт,возможно подключение,,совмещенный,застекленный балкон,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок",,ламинат,2.8 м.,"пластиковые окна,                                             улучшенная,                                             неугловая,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно продается 1-комнатная квартира со свежим ремонтом;
- 44,02 кв. м., 106 улучшения серия;
- не угловая, 4 этаж из 9 этажей;
- квартира утепленная снаружи и изнутри;
- адрес: ул.Молдокулова 10/2 (пересекает Ахунбаевв), мкр. Кок-Жар плюс; 
цена 33500 долларов США.
","""42.8401""","""74.6445""",https://www.house.kg/details/6633627604edaf4f11442-60170801
"3-комн. кв., 72 м2","Бишкек, Ибраимова/Бокомбаева",$ 57 500,4 876 000 сом,$ 799/м2,67 722 сом/м2,Добавлено 8 месяцев назад,Поднято 11 дней назад,1072,от собственника,панельный,5 этаж из 9,,"72 м2, жилая: 42 м2, кухня: 8 м2",,105 серия улучшенная,центральное,хорошее,,,раздельный,лоджия,бронированная,,,,,,,магистральный,,,,ламинат,2.8 м.,,,,,"

                                    Описание от продавца                            
Квартира с присоединенной сушилкой, окна пластик.Ванная и санузел кафель.Лоджия с кухни расширена.Стены обои, межкомнатные двери новые.
","""42.8668""","""74.6153""",https://www.house.kg/details/12619685f2a67171a5412-48247926
"2-комн. кв., 48 м2","Бишкек, Аламедин-1 м-н",$ 38 000,3 222 400 сом,$ 792/м2,67 133 сом/м2,Добавлено 1 год назад,Поднято 11 дней назад,3328,от агента,"панельный, 1980 г.",9 этаж из 9,,"48 м2, жилая: 30 м2, кухня: 7 м2",,105 серия,центральное,хорошее,есть,,раздельный,лоджия,,,,,,,,магистральный,,,частично меблирована,линолеум,28 м.,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,,,"

                                    Описание от продавца                            
Продаем 1к. квартиру в начале Аламедина-1. Квартира в хорошем состоянии. Остается кухня и кондиционер. Чистый подъезд, ухоженный двор.
","""42.8786""","""74.679""",https://www.house.kg/details/49344215db01d0dc29129-99295991
"3-комн. кв., 125 м2","Бишкек, Сыдыкова/Коенкозова",$ 112 500,9 540 000 сом,$ 900/м2,76 320 сом/м2,Добавлено 1 месяц назад,Поднято 11 дней назад,125,от агента,"монолитный, 2021 г.",8 этаж из 14,,125 м2,,элитка,центральное,под самоотделку (псо),есть,,раздельный,лоджия,нет,паркинг,,,,,,,,"домофон,                                             сигнализация,                                             охрана",,,3 м.,тихий двор,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 3х комнатная квартира в ЖК Арбат
Застройщик «Авангард Стиль»

Общая квадратура 125 м2
Этаж 8 из 14
Адрес: Сыдыкова / Коенкозова 
Дом будет сдан в эксплуатацию - 2021 год

ПРЕИМУЩЕСТВА: White box(подготовка квартиры к чистовому ремонту)
Газификация
Монолитно- кирпичная конструкция здания
Высокие потолки
Горячее холодное водоснабжение
Центральное отопление
Вместительнве кладовые 
Бесшумные, скоростные лифты 
Просторные подьезды
Не задымляемые лестничные площадки
Детская игровая площадка
Продуманная сиситема контроля доступа и безопасности 
Блогоустроенный двор

РАССМАТРИВАЕМ обмен на авто или вторичное жилье + доплата , так же есть возможность рассрочки с удобным графиком для вас !!!

По всем вопросам обращайтесь по номеру: 0999022128
","""42.8733""","""74.5918""",https://www.house.kg/details/284420660337bada850f5-39248912
"2-комн. кв., 84 м2","Бишкек, ул. Байтик Баатыра (недалеко от Южных ворот)",$ 67 200,5 698 560 сом,$ 800/м2,67 840 сом/м2,Добавлено 2 месяца назад,Поднято 11 дней назад,246,от агента,"монолитный, 2022 г.",8 этаж из 10,,84 м2,,элитка,автономное,под самоотделку (псо),,,раздельный,лоджия,нет,паркинг,,,,,,автономный,,домофон,пустая,,3 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаются квартиры в ЖК Авангард Сити 
Застройщик «Авангард Стиль»

*1ком кв - 47м2 блок 9, этаж 8 из 10
*2ком кв - 77м2 блок 4, этаж 14 из 14
         - 77м2 блок 5, этаж 3 из 14
         - 78м2 блок 10, этаж 8 из 10
         - 80м2 блок 2, этаж 2 из 14
         - 84м2 блок 6, этаж 10
*3ком кв - 100м2 блок 2, этаж 2 из 14
         - 100м2 блок 4, этаж 2 из 14


Адрес: район Южные Ворота 
Дом будет сдан в эксплуатацию - 2022 год


ПРЕИМУЩЕСТВА: ПСО
Монолитно- кирпичная конструкция здания
Высокие потолки
Газификация
Горячее холодное водоснабжение
Автономное отопление (газ)
Вместительнве кладовые
Бесшумные, скоростные лифты
Просторные подьезды
Система хранения велосипедов, колясок 
Детская игровая площадка
Безопасное напольное покрытие детской игровой зоны
Беговая велоспедная дорожка 
workOut площадки
Продуманная сиситема контроля доступа и безопасности
Обьекы торговли, сервиса и досуга

РАССМАТРИВАЕМ обмен на авто или вторичное жилье + доплата , так же есть возможность рассрочки с удобным графиком для вас !!!

По всем вопросам обращайтесь по номеру: 09990221128
","""42.8193""","""74.6038""",https://www.house.kg/details/40314660053868d5da11-96497460
"2-комн. кв., 70 м2","Бишкек, 6 м-н, Сухэ Батора 7/1/Каралаева",$ 49 999,4 239 915 сом,$ 714/м2,60 570 сом/м2,Добавлено 1 месяц назад,Поднято 11 дней назад,155,от собственника,"панельный, 2010 г.",7 этаж из 9,,"70 м2, жилая: 55 м2, кухня: 15 м2",,106 серия улучшенная,центральное,хорошее,возможно подключение,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,линолеум,3 м.,,,,,"

                                    Описание от продавца                            
Во дворе детская площадка, стоянка охраняется,очок кана,
Рядом магазины,два супермаркета Фрунзе,баня. Кристаллис,автомойки,две школы,садики, поликлиника,кафе,крытый стадион многое другое.
","""42.8288""","""74.6308""",https://www.house.kg/details/1436439602b8b2f8ede36-16188004
"Дом, 6 и более комнат, 92 м2","Бишкек, Пишпек ж/м",$ 45 000,3 816 000 сом,$ 489/м2,41 478 сом/м2,Добавлено 20 дней назад,Поднято 11 дней назад,201,от собственника,другое,,1,"92 м2, жилая: 75 м2, кухня: 7 м2",4 соток,,на газе,хорошее,есть,проводной,,,,,,,,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,2.8 м.,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             гараж,                                             веранда",,есть,,"

                                    Описание от продавца                            
Продаю большой дом 75м/кв жилой площади р-н Кока Кола. В доме 4 спальни 44м/кв, зал 18,7м/кв, столовая12,3м/кв, кухня 7м/кв. Потолки 2,8м гипсокартон 1-3 уровня. Окна пластиковые, решетки, москитные  сетки. Отопление паровое газом. Есть хоз постройки, баня, гараж,  погреб. Есть фруктовые деревья. Дом оформлен. Участок 4,2с красная книга. Есть возможность подключить кабельное ТВ и интернет. Школа, садик, народный в шаговой  доступности. Дом находится на тихой улице. До магистральной улицы 70 метров, до остановки общественного транспорта 120 метров. Общественный транспорт  215, 227 маршрутки, 6 автобус.  Район по городу экологически чистый.
","""42.859""","""74.5279""",https://www.house.kg/details/38861256042cf10e7a162-85243998
"Дача, 2-комн., 75 м2","Бишкек, Панорама",$ 20 000,1 696 000 сом,$ 267/м2,22 613 сом/м2,Добавлено 11 дней назад,,186,от собственника,кирпичный,,,75 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Дача на понараме  с ремонтом 6 соток цена  $20000. Дача гдето 70-80кв примерно
","""42.8043""","""74.64""",https://www.house.kg/details/2176836604e8770880d06-94560592
"1-комн. кв., 43 м2","Бишкек, калыка акиева/фрунзе",$ 34 000,2 883 200 сом,$ 791/м2,67 051 сом/м2,Добавлено 11 дней назад,,36,от собственника,"монолитный, 2020 г.",10 этаж из 10,,43 м2,,элитка,на газе,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
1 комн кв. 43 кв.м. , всё центральное, с ремонтом, СК ""Роял констракшн"" ЖК ""Мурас"". Адрес Калык Акиева Фрунзе 1 блок лифт установлен но еще не запустили
34000$, есть торг 
10 этаж 1 подъезд не угловая. Лифт пока не запустили
0550-759949 (whatsapp), 0705-759949
","""42.8833""","""74.5786""",https://www.house.kg/details/293448604e867e0abce7-17764719
"1-комн. кв., 32 м2","Бишкек, 4 м-н 4a",$ 28 000,2 374 400 сом,$ 875/м2,74 200 сом/м2,Добавлено 11 дней назад,,67,от собственника,панельный,4 этаж из 4,,32 м2,,104 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
4 мкрн. 104 серия. Квартира не угловая. Этажность 4 из 4. Общая площадь 32 м2.
дом стоит напротив 26 гимназии , адрес 10 мкрн. дом 4А не угловая
0550-759949 (whatsapp), 0705-759949
","""42.8393""","""74.6258""",https://www.house.kg/details/3256739604e7dd3618f44-33971370
"3-комн. кв., 71 м2","Бишкек, Аламедин-1 м-н, мкр. Аламедин-1 Токмакская 77",$ 39 050,3 311 440 сом,$ 550/м2,46 640 сом/м2,Добавлено 6 месяцев назад,Поднято 11 дней назад,688,от собственника,"монолитный, 2021 г.",7 этаж из 9,,71 м2,,индивид. планировка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3х комн. квартира в Аламедине- 1:     71 и 82 кв.м. На 7 и 8 этаже. ЖК «Семейный», строительная компания Памир Строй. На стадии строительства. Построен 6 этаж из 9. Окончание строительства середина 2021 год. Возможны варианты. 0550-759949 (whatsapp), 0705-759949.  Цена $550 за кв.м.
","""42.8812""","""74.6811""",https://www.house.kg/details/20824505f759cc2bba903-10074137
"3-комн. кв., 128 м2","Бишкек, ул. Абдумомунова, 255",$ 86 912,7 370 138 сом,$ 679/м2,57 579 сом/м2,Добавлено 6 месяцев назад,Поднято 11 дней назад,546,от собственника,"монолитный, 2019 г.",11 этаж из 12,,128 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру, строительная компания БишкекКапСтрой. Жилой комплекс Сириус. Адрес: ул. Абдымомунова - Исанова - ориентир Дворец Спорта. 11 этаж из 12. Дом готов, квартира ПСО. квадратура 128.4 кв. Дом бизнес класса. Большой двор, парковка, площадка, терраса, есть бассейн. Есть торг хороший, Фото и видео отправлю по whatsapp. 0550-759949 (whatsapp), 0705-759949
","""42.8805""","""74.5907""",https://www.house.kg/details/83257145f72152badde27-54032880
"2-комн. кв., 81 м2","Бишкек, Филармония, Темирязева/Рыскулова",$ 60 000,5 088 000 сом,$ 741/м2,62 815 сом/м2,Добавлено 11 дней назад,,58,от собственника,кирпичный,9 этаж из 12,,81 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Площадь (кв.м.): 81
Год постройки: 2017
Этаж: 9

Город: Бишкек
Материал стен: кирпич
Готовность: С ремонтом
Продается новая 2  квартира студия в элитном доме со всеми условиями.

Адрес: Тимирязева- Рыскулова (район филармонии, Академии наук, центр)

СК ""Оргтехстрой""
все коммуникации центральные - отопление, интернет, газ, свет, вода

Квартира с качественным ремонтом. Имеетя новая мебель и вся необходимая бытовая техника.

заходи и живи.

Зимой тепло (жарко), а летом прохладно.

окна квартиры выходят на восток.
Цена 6️⃣0️⃣0️⃣0️⃣0️⃣тысяч долларов США
✅❗0552375577 или 0702404504
","""42.8781""","""74.5876""",https://www.house.kg/details/6074903604e646b0b1088-68061835
"2-комн. кв., 45 м2","Бишкек, Тунгуч м-н, Фрунзе молодая гвардия 5/Фрунзе",$ 23 500,1 992 800 сом,$ 522/м2,44 284 сом/м2,Добавлено 24 дня назад,Поднято 11 дней назад,216,от собственника,"монолитный, 2018 г.",2 этаж из 12,,"45 м2, жилая: 45 м2, кухня: 15 м2",,индивид. планировка,электрическое,черновая отделка,нет,проводной,раздельный,нет,деревянная,рядом охраняемая стоянка,,,,,,магистральный,,,пустая,паркет,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно Продаю или Меняю на Авто!!

2х комнатная квартира
45м2 второй этаж
Под ПСО
Черновой с монтажом
2 этаж
Район налоговой ленинский
Ошский рынок, автовокзал,
Цена 23500$
На обмен дороже 
Только звонить:
0508088077, 0704867777, 0708545404
","""42.855""","""74.6836""",https://www.house.kg/details/8895903603d1580d1e8e9-00039293
"3-комн. кв., 82 м2","Бишкек, Токтогула/Тыныстанова",$ 69 000,5 851 200 сом,$ 841/м2,71 356 сом/м2,Добавлено 1 год назад,Поднято 11 дней назад,3444,от собственника,монолитный,6 этаж из 8,,82 м2,,индивид. планировка,центральное,среднее,,,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,ковролин,,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру в тихом центре, пересечение Токтогула/Тыныстанова (дом Геолог). 6 этаж из 8, в доме есть лифт, дом монолитный, стены толстые, зимой тепло, летом прохладно. Все коммуникации центральные ( отопление, газ, электричество,канализация). Средний ремонт, общая площадь 82 кв.м., зал 31 кв.м., кухня 10 кв.м., санузлы раздельные. 
Тел. 0555 993 885, 0555 92 46 50
","""42.8726""","""74.6086""",https://www.house.kg/details/68385475da6f8ab374d72-11444109
