title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 98 м2","Бишкек, Ак Кеме, ул. Ажыбек Баатыра / Джунусалиева",$ 73 500,6 232 800 сом,$ 750/м2,63 600 сом/м2,Добавлено 7 месяцев назад,Поднято 19 дней назад,575,от собственника,"кирпичный, 2020 г.",4 этаж из 10,,98 м2,,элитка,центральное,под самоотделку (псо),,,2 с/у и более,,бронированная,паркинг,,,,,,,,"сигнализация,                                             охрана,                                             видеонаблюдение,                                             консьерж",,,3.1 м.,,нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю просторную 2х ком кв, ПСО можно сделать 3ком., в элитном районе Ак-кеме, 4этаж, сдан под псо, газ есть, отопление подключено. Зал 30кв.м, панорамные окна, 3 сан.узла. кухня отдельно, большой коридор, просторная спальня
750$ за кв, торг уместен, звонить по ном.0707 777754
","""42.8393""","""74.5813""",https://www.house.kg/details/8412265f42795a387594-19492789,
"2-комн. кв., 68 м2","Бишкек, Кок-Жар м-н",$ 49 500,4 197 600 сом,$ 728/м2,61 729 сом/м2,Добавлено 19 дней назад,,89,от собственника,панельный,5 этаж из 9,,68 м2,,106 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
*Продаю 2х-ком. кв. 106-серии улучшенная*
*Количество жилых комнат – 2;
*Общая площадь – 68 кв.м;
*Этаж – 5/9;
*Состояние – евроремонт;
*Окна пластиковые, пол ламинат,
*Новые межкомнатные двери
*Натяжные потолки
*Санузел – раздельный;
*Коммуникации – все центральные, отопление автономное электрическое
*Адрес: г.Бишкек, Кок-жар, по ул.Куйручук
*Цена – 49500 $* 
Встроенная мебель остается*
В шаговой доступности школа, детский сад. 
📱 0550 52 00 16/0704 52 56 24
","""42.8496""","""74.6304""",https://www.house.kg/details/94741956043a837de0194-56216386,
"2-комн. кв., 44 м2","Бишкек, Ошский рынок, Кулиева 37/Чуй",$ 33 000,2 798 400 сом,$ 750/м2,63 600 сом/м2,Добавлено 19 дней назад,,97,от собственника,"кирпичный, 1975 г.",2 этаж из 2,,"44 м2, кухня: 6 м2",,индивид. планировка,центральное,хорошее,есть,проводной,совмещенный,застекленный балкон,бронированная,,,,,,,магистральный,,,полностью меблирована,дерево,2.8 м.,,,есть,,"

                                    Описание от продавца                            
2-комн.кв. по ул. Кулиева пересекает Чуй проспект. Дом кирпичный, 2 этаж. Ниже Ошского базара - 100 метров. С ремонтом. Тел. Ватсапп 0778 66 51 44
","""42.8786""","""74.5689""",https://www.house.kg/details/62743506043a2a81c6023-33046844,
"2-комн. кв., 45 м2","Бишкек, 9 м-н, Байтик-Батыр 8/Донецкая",$ 39 000,3 307 200 сом,$ 867/м2,73 493 сом/м2,Добавлено 19 дней назад,,71,от собственника,панельный,3 этаж из 4,,45 м2,,104 серия,центральное,хорошее,,,совмещенный,застекленный балкон,,,,,,,,,,домофон,,линолеум,,комнаты изолированы,,,,"

                                    Описание от продавца                            
Продаю 2-х комн квартиру в 9 мкр, 104 серии на 3 этаже из 4. Дом расположен на Советской /Донецкой. Квартира в хорошем состоянии, не угловая, комнаты изолированные, балкон расширен, застеклен.  Санузел 100% кафель, трубы пластиковые. В квартире зимой очень тепло, летом прохладно. Квартира в экологически чистом районе, в шаговой доступности парк Южные Ворота, в 15 минутн.ходьбы парк Ата-Тюрк. Рядом школа #62, 2 гос садика, банки, мед центры, базарчик, Народный. Цена 39000$. Агенства прошу не беспокоить.
","""42.8369""","""74.6077""",https://www.house.kg/details/55153246043a136b0a3c7-75187255,
"1-комн. кв., 39.6 м2","Бишкек,  ул. Салиева 53 б/Алмаатинская",$ 20 000,1 696 000 сом,$ 505/м2,42 828 сом/м2,Добавлено 19 дней назад,,104,от собственника,"кирпичный, 2021 г.",2 этаж из 9,,"39.6 м2, жилая: 18.7 м2, кухня: 10.8 м2",,индивид. планировка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
1-комн.кв. в строящемся кирпичном  доме по ул.Салиева д.53 б. Красная книга на участок есть. Предварительный  договор передачи прав прошел регистрацию в Кадастре (Госрегистре). тел.ватсап 0778 66 51 44
","""42.8843""","""74.6483""",https://www.house.kg/details/435018560439de0701433-99348899,
"1-комн. кв., 29 м2","Бишкек, Ахунбаева 62/Токтоналиева",$ 25 000,2 120 000 сом,$ 862/м2,73 103 сом/м2,Добавлено 2 месяца назад,Поднято 19 дней назад,309,от агента,"кирпичный, 1963 г.",1 этаж из 4,,"29 м2, жилая: 18 м2, кухня: 5.4 м2",,хрущевка,центральное,среднее,нет,проводной,совмещенный,нет,бронированная,паркинг,,,,,,магистральный,,домофон,пустая,дерево,2.6 м.,"неугловая,                                             тихий двор",есть,есть,,"

                                    Описание от продавца                            
срочно дешево продается однокомнатная квартира район Ахунбаева Токтоналиева без ремонта без балкона небольшой торг реальному покупателю
","""42.8442""","""74.5925""",https://www.house.kg/details/2938381600a587da560f9-55494446,
"1-комн. кв., 22 м2","Бишкек, Молодая Гвардия, Киевская 199/Молодая Гвардия",$ 21 000,1 780 800 сом,$ 955/м2,80 945 сом/м2,Добавлено 22 дня назад,Поднято 19 дней назад,142,от агента,"кирпичный, 1982 г.",1 этаж из 5,,"22 м2, жилая: 14 м2, кухня: 4 м2",,малосемейка,центральное,требует ремонта,нет,adsl,совмещенный,нет,деревянная,паркинг,,,,,,магистральный,,"домофон,                                             решетки на окнах",пустая,линолеум,2.5 м.,неугловая,,,рассмотрю варианты,"

                                    Описание от продавца                            
срочно недорого продается однокомнатная малогабаритная квартира район Ошского рынка хорошо подходит для сдачи квартиры в аренду
","""42.8764""","""74.574""",https://www.house.kg/details/50118896040828fdef6c9-23924408,
"1-комн. кв., 25 м2","Бишкек, Турузбекова 111/Жибек Жолу",$ 21 000,1 780 800 сом,$ 840/м2,71 232 сом/м2,Добавлено 22 дня назад,Поднято 19 дней назад,139,от агента,"монолитный, 1988 г.",3 этаж из 5,,"25 м2, жилая: 14 м2, кухня: 4 м2",,малосемейка,центральное,хорошее,нет,adsl,совмещенный,застекленный балкон,бронированная,паркинг,,,,,,нет,,"домофон,                                             кодовый замок",частично меблирована,линолеум,2.7 м.,"кухня-студия,                                             пластиковые окна,                                             неугловая",,,,"

                                    Описание от продавца                            
срочно дешево продается однокомнатная малогабаритная квартира чистая аккуратная балкон центр города район КГНУ
","""42.8832""","""74.5862""",https://www.house.kg/details/821522604089130ee980-72757512,
"Дом, 3-комн., 45 м2","Бишкек, Эне-Сай ж/м, АлмаАтинская/Обьезная",$ 30 000,2 544 000 сом,$ 667/м2,56 533 сом/м2,Добавлено 4 месяца назад,Поднято 19 дней назад,498,от собственника,"другое, 1960 г.",,1,"45 м2, жилая: 30 м2, кухня: 6 м2",10 соток,,на твердом топливе,среднее,нет,проводной,нет,,,,,,нет,центральное водоснабжение,есть,нет,,,полностью меблирована,дерево,2800 м.,,,,,"

                                    Описание от продавца                            
Продаю дом Старой постройки,с мебелью.участок 10 соток
","""42.9417""","""74.6423""",https://www.house.kg/details/43864945fc0b7f52ca1e6-64228061,
"1-комн. кв., 36 м2","Бишкек, Тунгуч м-н 73",$ 23 500,1 992 800 сом,$ 653/м2,55 356 сом/м2,Добавлено 4 месяца назад,Поднято 19 дней назад,366,от собственника,"панельный, 1995 г.",9 этаж из 9,,"36 м2, жилая: 18 м2, кухня: 12 м2",,105 серия,центральное,среднее,есть,adsl,совмещенный,застекленный балкон,деревянная,,,,,,,автономный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,2800 м.,,,,,"

                                    Описание от продавца                            
Продаю 1к.кв.м.нТунгуч 9/9
частично с ремонтом.не угловая.южная сторона,теплая квартира,тихие соседи.магазины,аптека,школа,садик,рядом .
","""42.8521""","""74.691""",https://www.house.kg/details/8016245fc0b6cd889144-52483087,
"2-комн. кв., 45 м2",Бишкек,$ 38 000,3 222 400 сом,$ 844/м2,71 609 сом/м2,Добавлено 19 дней назад,,124,от собственника,кирпичный,3 этаж из 5,,45 м2,,индивид. планировка,центральное,требует ремонта,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2х квартиру на Уметалиева//Киевская
Сов.Мин. дом
Индивидуальный проект
Площадь: 45м²
Тип строения: кирпич
Этаж:3/5
Коммуникации все центральные
Состояние: без ремонта
Документы на руках
По периметру 3 лоджии
Цена:38.000$

Контакты:0500293338

Развитая инфраструктура,рядом школы,садики,маркеты,ТЦ,кафе дом тёплый.
","""42.8696""","""74.5808""",https://www.house.kg/details/232810460438181d41600-93066563,
"3-комн. кв., 77 м2","Бишкек, Моссовет",$ 60 000,5 088 000 сом,$ 779/м2,66 078 сом/м2,Добавлено 19 дней назад,,99,от агента,кирпичный,4 этаж из 5,,77 м2,,105 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продаю 3-х ком квартиру Москов/Гоголя Т:0500 366 668,0771 469 985

Срочно продается  3-х ком квартира 77 кв.м, 4 этаж из 5, 105-серия(улучшенная).Не угловая.

Квартира  со всеми условиями. Евроремонт (Все для себя делали).Квартира в идеальном состоянии!

Цена 60000$.

Адрес:Московская/Гоголя.

По всем вопросам обращаться по Т:0500 366 668,0771 469 985
","""42.8701""","""74.6121""",https://www.house.kg/details/102527660436a19625171-72972801,
"Участок, 185 соток","Бишкек, Белорусская/Карасаева",$ 4 500 000,381 600 000 сом,,,Добавлено 6 месяцев назад,Поднято 19 дней назад,657,от собственника,,,,,185 соток,,,,,,,,,,"свет,                                             газ,                                             интернет,                                             отопление,                                             вода,                                             телефон,                                             канализация",,,,,,,,,,,,есть,,,"

                                    Описание от продавца                            
Продается земельный участок 
Размер: 1,85 га. 
Месторасположение: в районе 
пересечения улиц к. Маркса-Дружбы. 
Документы: Красная книга(Гос.акт); Эскизный и все правоустанавливающие документы.
проект многоэтажного жк, одобренный 
Градсоветом. 
в проекте: 810 квартир, общей площадью 
Более 68 ТЬІС. кв. м. 

Есть все коммуникации. 
Цена: 4.5 млн $. 
При 100% оплате есть торг. 
Варианты: только в  рассрочку  до 1 года.
Обмен, активы  не интересуют!
","""42.8551""","""74.6271""",https://www.house.kg/details/26978565f5f2cecbdb804-37256989,
"4-комн. кв., 90 м2","Бишкек, Айни 209",$ 52 000,4 409 600 сом,$ 578/м2,48 996 сом/м2,Добавлено 1 год назад,Поднято 19 дней назад,995,от собственника,кирпичный,3 этаж из 5,,"90 м2, жилая: 56 м2, кухня: 12 м2",,индивид. планировка,центральное,евроремонт,есть,оптика,раздельный,,бронированная,гараж,,,,,,магистральный,,,полностью меблирована,,,,есть,есть,рассмотрю варианты,,"""42.8489""","""74.542""",https://www.house.kg/details/45761465e737a47380a41-68247951,
"Дом, 5-комн., 180 м2","Бишкек, с. Чон-Арык, Кожобергенова",$ 85 000,7 208 000 сом,$ 472/м2,40 044 сом/м2,Добавлено 9 месяцев назад,Поднято 19 дней назад,1368,от собственника,кирпичный,,2,"180 м2, жилая: 80 м2, кухня: 20 м2",7 соток,,смешанное,евроремонт,есть,оптика,совмещенный,,,,,,возможно подведение,центральное водоснабжение,,возможно подключение,,,полностью меблирована,паркет,,,,,,"

                                    Описание от продавца                            
Жилой лом вдоль асфалтированной улицы. После ремонта. Дом 1.5 этажный. Все есть. Очоккана, тапчан и хозпостройки. Сад и огород. Двор с навесом на 3 машины. По всем интересующимся вопросам звонить 0-555-181-181, 0-555-00-75-75, 0-772-774-730, 0-705-10-11-53.
","""42.7935""","""74.576""",https://www.house.kg/details/18541375ef455a9bde938-86644748,
"1-комн. кв., 20 м2","Бишкек, Рабочий Городок",$ 10 300,873 440 сом,$ 515/м2,43 672 сом/м2,Добавлено 2 месяца назад,Поднято 19 дней назад,374,от агента,кирпичный,2 этаж из 2,,20 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 1-комнату гостиничного типа Т:0508 06 78 13

Продаю 1-ком. гостиничного типа 20 кв.м,2\2. Все условия+ центральная канализация+отопление. Цена 10300 $.

По всем вопросам звонить по Т:0508 06 78 13
","""42.8608""","""74.5739""",https://www.house.kg/details/958375260096f8f68b404-07973005,
"Дом, 4-комн., 95 м2","Бишкек, с. Орто-Сай",$ 86 000,7 292 800 сом,$ 905/м2,76 766 сом/м2,Добавлено 8 месяцев назад,Поднято 19 дней назад,564,от собственника,кирпичный,,,95 м2,3 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю таунхаус в селе Орто-Сай Т: 0501 50 79 99, 0772 18 84 81
Продаю таунхаус в закрытом вип городке в селе Орто-Сай. Каркасный дом. Американский проект,2 этажа, 95кв.м,  4 комнаты , 2 санузла. Участок 3 сотки. Центральные коммуникации. Охрана. Варианты обмена на квартиры.Цена 86000$ По всем вопросам звонить по Т: 0501 50 79 99, 0772 18 84 81
","""42.8053""","""74.6035""",https://www.house.kg/details/84424575f33c47dae2607-21375322,
"3-комн. кв., 107.3 м2","Бишкек, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 80 475,6 824 280 сом,$ 750/м2,63 600 сом/м2,Добавлено 19 дней назад,,97,от агента,"монолитный, 2022 г.",5 этаж из 12,,107.3 м2,,элитка,на газе,под самоотделку (псо),,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,"улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.8182""","""74.6026""",https://www.house.kg/details/78974986043582f7aaa71-97098242,
"3-комн. кв., 105.5 м2","Бишкек, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 79 125,6 709 800 сом,$ 750/м2,63 600 сом/м2,Добавлено 19 дней назад,,96,от агента,"монолитный, 2022 г.",6 этаж из 12,,105.5 м2,,элитка,на газе,под самоотделку (псо),,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,"улучшенная,                                             новая сантехника,                                             неугловая,                                             тихий двор",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.8179""","""74.603""",https://www.house.kg/details/44140546043577221c736-88376833,
"2-комн. кв., 79.7 м2","Бишкек, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 59 775,5 068 920 сом,$ 750/м2,63 600 сом/м2,Добавлено 20 дней назад,,76,от агента,"монолитный, 2022 г.",5 этаж из 12,,79.7 м2,,элитка,на газе,под самоотделку (псо),,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,"новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.8181""","""74.6028""",https://www.house.kg/details/83975956043524f3131f8-99691526,
"Участок, 23 соток","Бишкек, Ахунбаева/Чапаева",$ 580 000,49 184 000 сом,,,Добавлено 2 месяца назад,Поднято 20 дней назад,287,от собственника,,,,,23 соток,,,,,,,,,,,,,,,,,,,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю участок 23 соток можно расширить 
 Ахунбаева Чапаева 
можно строить многоэтажку
все коммуникации
красная книга 
все вопросы по тел: 0999109969; 0505600330(вотс)
","""42.8437""","""74.5778""",https://www.house.kg/details/310631460139ca2ddf828-95578480,
"Участок, 12 соток","Бишкек, Джал-23 м-н (Нижний Джал)",$ 280 000,23 744 000 сом,,,Добавлено 2 месяца назад,Поднято 20 дней назад,168,от собственника,,,,,12 соток,,,,,,,,,,"газ,                                             вода,                                             телефон,                                             канализация",,,,,,,,,,,"огорожен,                                             все документы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
продаю участок 12 соток Ахунбаева/Чапаева 
красная книга. 280000$ Наличка, будет торг 
все вопросы по телефону 0999109969
","""42.8725""","""74.5721""",https://www.house.kg/details/813140660139e5fab3d96-30182943,
"1-комн. кв., 42 м2","Бишкек, Кок-Жар м-н, мкрн Кок-Жар",$ 39 500,3 349 600 сом,$ 940/м2,79 752 сом/м2,Добавлено 20 дней назад,,78,от собственника,"кирпичный, 2019 г.",2 этаж из 12,,42 м2,,элитка,центральное,евроремонт,,проводной,совмещенный,нет,бронированная,,,,,,,,,видеонаблюдение,частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю однокомнатную переделанную
в 2х.квартиру студию.
42 кв.м
2 этаж
Квартира уютная чистая светлая
В квартире остается мебель 2 шкафа кухонный гарнитур
Дом застройщик Памир строй 
Кирпичный дом 
Все коммуникации центральные
4х камерные  пластиковые окна немецкого профиля
Тихий район
Рядом базар садики школы
Адрес микр. Кок Жар
","""42.851""","""74.6314""",https://www.house.kg/details/14486760434920a0f1a7-08680507,
"2-комн. кв., 66.1 м2","Бишкек, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 49 575,4 203 960 сом,$ 750/м2,63 600 сом/м2,Добавлено 20 дней назад,,101,от агента,"монолитный, 2022 г.",4 этаж из 12,,66.1 м2,,элитка,на газе,под самоотделку (псо),,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,"неугловая,                                             комнаты изолированы",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.8181""","""74.6026""",https://www.house.kg/details/4698394604347f8e55390-95696486,
"1-комн. кв., 52.5 м2","Бишкек, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 39 375,3 339 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 20 дней назад,,104,от собственника,"монолитный, 2022 г.",3 этаж из 12,,52.5 м2,,элитка,на газе,под самоотделку (псо),,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,неугловая,есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.818""","""74.6029""",https://www.house.kg/details/7956423604344be2ea2f7-93172102,
"1-комн. кв., 41.5 м2","Бишкек, Магистраль, г. Бишкек, Б.Баатыра / А.Токомбаева",$ 31 125,2 639 400 сом,$ 750/м2,63 600 сом/м2,Добавлено 20 дней назад,,120,от собственника,"монолитный, 2022 г.",5 этаж из 12,,41.5 м2,,элитка,на газе,под самоотделку (псо),,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",,,3 м.,"неугловая,                                             комнаты изолированы,                                             тихий двор",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Более подробную информацию можете получить в отделе продаж:
+996 554 22 62 22 (WhatsApp)
+996 774 22 62 22
+996 700 22 62 22
www.munara.kg
Строительная компания «Мунара Строй» — это всегда выгодные условия приобретения качественного и комфортного жилья.
Проект компании MUNARA STROY.
Строим с любовью!
","""42.8263""","""74.6099""",https://www.house.kg/details/13355476043415015b375-92576189,
"3-комн. кв., 62 м2","Бишкек, Восток-5 м-н, мкр Восток-5 11/2",$ 52 000,4 409 600 сом,$ 839/м2,71 123 сом/м2,Добавлено 1 месяц назад,Поднято 20 дней назад,193,от собственника,панельный,2 этаж из 5,,62 м2,,105 серия,центральное,хорошее,возможно подключение,проводной,раздельный,балкон,,паркинг,,,,,,магистральный,,домофон,полностью меблирована,,2.8 м.,"пластиковые окна,                                             комнаты изолированы",нет,есть,,"

                                    Описание от продавца                            
Продаю 3х.ком.кв.в мкр Восток-5. напротив рынка Мадина.0702101825
Продаю 3х.комнатную квартиру 105 серии на 2м этаже из 5ти, угловая, утепленная с наружи, с ремонтом и с мебелью. Балкон игровая детская, установлены теплые полы. В мкр Восток-5. Напротив рынка Мадина. 
Цена 52000$ торг. 
0702101825
0776811554
","""42.8692""","""74.6354""",https://www.house.kg/details/9347660602518922af7c6-46772298,
"3-комн. кв., 112 м2","Бишкек, Старый аэропорт, бакаева 132",$ 87 500,7 420 000 сом,$ 781/м2,66 250 сом/м2,Добавлено 1 месяц назад,Поднято 20 дней назад,261,от агента,монолитный,10 этаж из 11,,112 м2,,элитка,центральное,евроремонт,возможно подключение,adsl,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,паркет,3 м.,"пластиковые окна,                                             кондиционер,                                             комнаты изолированы,                                             тихий двор",нет,есть,обмен на авто,"

                                    Описание от продавца                            
Продаю 3-комнатную элитную квартиру 
Адрес : Чапаева/Ахунбаева 
СК: Ихлас ЖК ""Бакаева 132""
Один из самых лучших домов!!!

Евро-ремонт
Площадь: 112м2
Этаж 10/11

Дом заселен
С тех паспортом
Все центральные комуникации 

Отличный район, чистый воздух ,
парковка вокруг дома

Цена всего : 87.500$= 780$за м2
0702101825
0776811554
","""42.8419""","""74.5772""",https://www.house.kg/details/163433460251cdfbd5781-60689590,
"1-комн. кв., 51 м2","Бишкек, 12 м-н, токомбаева",$ 33 500,2 840 800 сом,$ 657/м2,55 702 сом/м2,Добавлено 22 дня назад,Поднято 20 дней назад,78,от собственника,"кирпичный, 2020 г.",10 этаж из 11,,"51 м2, кухня: 11 м2",,элитка,центральное,под самоотделку (псо),,,совмещенный,застекленный балкон,,,,,,,,,,"охрана,                                             видеонаблюдение",,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 1ком.кв.51,40 в 12 мкр по Южной Магистрали ПСО от СК ""Элеганс Строй"" ЖК ""Береке"". Дом завершен, заселен, последняя квартира. Можно делать ремонт. Коммуникации все центральные. Этаж 10/10+11этаж тех. окна север.восток
Тех.паспорт на стадии выдачи
Цена 33500$ не большой торг. собственник.
0702101825
0555299119
0776811554
","""42.8113""","""74.6364""",https://www.house.kg/details/8020067603f7e0ee8f9a6-67998401,
"1-комн. кв., 45 м2","Бишкек, Тунгуч м-н, анкара",$ 23 300,1 975 840 сом,$ 518/м2,43 908 сом/м2,Добавлено 22 дня назад,Поднято 20 дней назад,74,от агента,"монолитный, 2022 г.",11 этаж из 12,,45 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 1ком.кв.44.90 м2 в мкр Тунгуч по ул.Анкара(Горького) ПСО от СК ""Элеганс Строй"" ЖК ""Анкара"". Дом завершиться в 2021г.декабрь месяц. Коммуникации все центральные. Этаж 11/12этаж. Окна восток

Цена 23300$ не большой торг. собственник.
","""42.855""","""74.6836""",https://www.house.kg/details/7827127603f81a5600724-52774487,
"3-комн. кв., 258 м2","Бишкек, Восток-5 м-н, А-АТИНКА/Чуйский проспект",$ 150 000,12 720 000 сом,$ 581/м2,49 302 сом/м2,Добавлено 2 месяца назад,Поднято 20 дней назад,219,от агента,"кирпичный, 2019 г.",14 этаж из 14,,258 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
3к Большой Элитный Пентхаус 258 м2
211м2 + 32м2(терраса)
+чердак 15м2
Чуй/Алма-Атинская
Цена 150 000$
Можно сделать 4 изолированные комнаты со своими окнами 
14 этаж (последний)
Дорогой Евроремонт
Тёплый пол по всей квартире.
Испанский кафель везде.
Подвесные унитазы.
Максимально мощные окна (5 камерные, 3й стеклопакет, мультифункциональные стекла, десткий замок)
Высота потолка 3.3м.
Окна выходят в три стороны:
На Юг где можно любоваться видом на горы
На Запад где можно любоваться видом на закат 
На Север где можно любоваться видом на город
Высота потолков 310 см
По всей квартире теплые полы
Просторный Холл и очень большими комнатами
Санузлов 3 100 % в кафеле 
Окна панорамные 
Очень развитая инфраструктура, все под рукой и рядом.
На ремонт на жалели средства так как делали для себя.
","""42.8759""","""74.6365""",https://www.house.kg/details/32914806012e28aa64b79-08260032,
"Дом, 4-комн., 120 м2","Бишкек, азимоол 777/центр",$ 119 000,10 091 200 сом,$ 992/м2,84 093 сом/м2,Добавлено 6 месяцев назад,Поднято 20 дней назад,1393,от собственника,"кирпичный, 2016 г.",,2,"120 м2, жилая: 120 м2, кухня: 120 м2",4 соток,,центральное,хорошее,есть,adsl,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,полностью меблирована,паркет,3 м.,,,,с доплатой покупателя,,"""42.8598""","""74.5785""",https://www.house.kg/details/46703075f7a5502463c36-19579896,
"1-комн. кв., 40 м2","Бишкек, Азия Молл",$ 26 500,2 247 200 сом,$ 663/м2,56 180 сом/м2,Добавлено 2 месяца назад,Поднято 20 дней назад,485,от собственника,кирпичный,4 этаж из 5,,40 м2,,104 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продается 1ком квартира
40кв метр 4/5 не угловая
26500$ район БГУ
0550 52 00 16
0704 52 56 24
","""42.855""","""74.5824""",https://www.house.kg/details/7648540601539ea08d830-55492055,
"4-комн. кв., 200 м2","Бишкек, Сквер Тоголок Молдо, Исанова 24",$ 200 000,16 960 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 2 месяца назад,Поднято 20 дней назад,281,от собственника,"кирпичный, 2000 г.",6 этаж из 6,,"200 м2, жилая: 170 м2, кухня: 45 м2",,элитка,центральное,хорошее,есть,adsl,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,паркет,3 м.,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
приличные соседи, тихий центр, развитая инфраструктура
","""42.8694""","""74.5907""",https://www.house.kg/details/8901279601310c4083cc9-25593192,
